scenario_id,sweep,model,flight_id,aircraft_id,planned_start_time,start_time,cruise_arrival_time,descent_start_time,end_time,delay_s,takeoff_pad_delay_s,landing_pad_delay_s,pad_delay_s,takeoff_pad_start_s,takeoff_pad_end_s,landing_pad_start_s,landing_pad_end_s,cruise_altitude,distance_m,detour_distance_m,building_risks,building_collisions,path_changes,altitude_changes
S2,continuous,A,0,8,0.0,0.0,60.58675673902791,60.58675673902791,78.51133712644854,0.0,0.0,0.0,0.0,0.0,0.0,68.51133712644854,68.51133712644854,300.0,1178.7038612448928,0.0,3,3,0,0
S2,continuous,A,1,39,10.0,10.0,63.9617122022522,63.9617122022522,73.74592200472013,0.0,0.0,0.0,0.0,10.0,10.0,63.9617122022522,63.9617122022522,300.0,1805.2031360520243,0.0,4,4,0,0
S2,continuous,A,2,93,20.0,20.0,48.445378193552386,48.445378193552386,84.78938437319286,0.0,0.0,0.0,0.0,20.0,20.0,74.78938437319286,74.78938437319286,300.0,1529.2932721681955,0.0,4,4,0,0
S2,continuous,A,3,95,30.0,30.0,85.89016321156853,85.89016321156853,94.78938437319286,0.0,0.0,0.0,0.0,30.0,30.0,85.89016321156853,85.89016321156853,300.0,1529.2932721681955,0.0,4,4,0,0
S2,continuous,A,4,16,40.0,40.0,87.07413939881413,87.07413939881413,127.3362620956459,0.0,0.0,0.0,0.0,40.0,40.0,117.3362620956459,117.3362620956459,300.0,1098.372858993938,0.0,1,1,0,0
S2,continuous,A,5,15,50.0,50.0,107.51038911396725,107.51038911396725,143.5726768934029,0.0,0.0,0.0,0.0,50.0,50.0,133.5726768934029,133.5726768934029,300.0,1548.3394564003322,0.0,4,4,0,0
S2,continuous,A,6,19,60.0,60.0,102.03928749621153,102.03928749621153,106.55690342396795,0.0,0.0,0.0,0.0,60.0,60.0,102.03928749621153,102.03928749621153,300.0,359.2093226248886,0.0,0,0,0,0
S2,continuous,A,7,62,70.0,70.0,112.42710540400564,112.42710540400564,121.32632656562997,0.0,0.0,0.0,0.0,70.0,70.0,112.42710540400564,112.42710540400564,300.0,1031.804406298035,0.0,3,3,0,0
S2,continuous,A,8,12,80.0,80.0,128.6416735356759,128.6416735356759,168.63082905072446,0.0,0.0,0.0,0.0,80.0,80.0,158.6308290507245,158.6308290507245,300.0,1601.5586201765059,0.0,1,1,0,0
S2,continuous,A,9,68,90.0,90.0,135.05746054111225,135.05746054111225,171.1197483205479,0.0,0.0,0.0,0.0,90.0,90.0,161.1197483205479,161.1197483205479,300.0,1254.3897823691186,0.0,2,2,0,0
S2,continuous,A,10,51,100.0,100.0,125.63669377762793,125.63669377762793,143.56127416504856,0.0,0.0,0.0,0.0,100.0,100.0,133.56127416504856,133.56127416504856,300.0,1195.3762159601097,0.0,2,2,0,0
S2,continuous,A,11,0,110.0,110.0,176.24523357946134,176.24523357946134,194.16981396688197,0.0,0.0,0.0,0.0,110.0,110.0,184.16981396688197,184.16981396688197,300.0,1490.4543018366448,0.0,3,3,0,0
S2,continuous,A,12,36,120.0,120.0,144.74901690803267,144.74901690803267,174.60575301252666,0.0,0.0,0.0,0.0,120.0,120.0,164.60575301252666,164.60575301252666,300.0,1520.6318255130027,0.0,2,2,0,0
S2,continuous,A,13,33,130.0,130.0,148.77236812164207,148.77236812164207,189.03449081847384,0.0,0.0,0.0,0.0,130.0,130.0,179.03449081847384,179.03449081847384,300.0,904.016516626797,0.0,2,2,0,0
S2,continuous,A,14,11,140.0,140.0,200.16870489658544,200.16870489658544,236.5127110762259,0.0,0.0,0.0,0.0,140.0,140.0,226.5127110762259,226.5127110762259,300.0,1177.4495186060178,0.0,0,0,0,0
S2,continuous,A,15,89,150.0,150.0,185.269530095565,185.269530095565,234.16981396688197,0.0,0.0,0.0,0.0,150.0,150.0,224.16981396688197,224.16981396688197,300.0,1490.4543018366448,0.0,3,3,0,0
S2,continuous,A,16,70,160.0,160.0,201.60509306816203,201.60509306816203,232.89837456981948,0.0,0.0,0.0,0.0,160.0,160.0,222.89837456981948,222.89837456981948,300.0,1088.9738856086278,0.0,0,0,0,0
S2,continuous,A,17,24,170.0,170.0,198.51513238320894,198.51513238320894,228.37186848770293,0.0,0.0,0.0,0.0,170.0,170.0,218.37186848770293,218.37186848770293,300.0,944.9433821787932,0.0,1,1,0,0
S2,continuous,A,18,92,180.0,180.0,204.09769367465196,204.09769367465196,251.93611783617746,0.0,0.0,0.0,0.0,180.0,180.0,241.93611783617746,241.93611783617746,300.0,1567.1187169061131,0.0,2,2,0,0
S2,continuous,A,19,54,190.0,190.0,260.5039023568069,260.5039023568069,265.02151828456334,0.0,0.0,0.0,0.0,190.0,190.0,260.5039023568069,260.5039023568069,300.0,1707.3307313613625,0.0,3,3,0,0
S2,continuous,A,20,19,200.0,200.0,268.69530391779466,268.69530391779466,308.68445943284325,0.0,0.0,0.0,0.0,200.0,200.0,298.68445943284325,298.68445943284325,300.0,1764.1152000303387,0.0,3,3,0,0
S2,continuous,A,21,8,210.0,210.0,240.3701462328196,240.3701462328196,276.4324340122552,0.0,0.0,0.0,0.0,210.0,210.0,266.4324340122552,266.4324340122552,300.0,1099.638730527545,0.0,2,2,0,0
