aircraft_id,mission_count
0,5
1,7
2,5
3,7
4,4
5,6
6,7
7,6
8,4
9,7
10,10
11,9
12,6
13,5
14,5
15,3
16,5
17,6
18,5
19,7
20,7
21,3
22,10
23,3
24,6
25,3
26,8
27,3
28,4
29,4
30,4
31,3
32,3
33,4
34,6
35,7
36,3
37,7
38,4
39,7
40,4
41,4
42,3
43,5
44,4
45,4
46,5
47,6
48,10
49,6
50,3
51,4
52,6
53,5
54,3
55,5
56,4
57,7
58,7
59,5
60,9
61,5
62,6
63,6
64,7
65,8
66,6
67,7
68,7
69,3
70,7
71,6
72,7
73,4
74,4
75,5
76,3
77,4
78,2
79,8
80,4
81,6
82,7
83,5
84,6
85,4
86,7
87,5
88,5
89,6
90,4
91,4
92,8
93,3
94,8
95,6
96,6
97,5
98,8
99,5
100,8
101,9
102,6
103,5
104,4
105,2
106,4
107,7
108,5
109,7
110,9
111,8
112,9
113,5
114,7
115,5
116,5
117,4
118,2
119,6
120,5
121,6
122,4
123,5
124,6
125,6
126,4
127,6
128,5
129,3
130,3
131,6
132,3
133,6
134,7
135,3
136,5
137,5
138,4
139,3
140,3
141,5
142,6
143,7
144,6
145,5
146,8
147,4
148,8
149,5
150,5
151,6
152,7
153,7
154,3
155,8
156,3
157,3
158,7
159,5
160,3
161,7
162,9
163,5
164,5
165,5
166,6
167,4
168,5
169,6
170,6
171,8
172,4
173,3
174,8
175,5
176,4
177,7
178,6
179,6
180,7
181,7
182,6
183,3
184,2
185,3
186,5
187,4
188,7
189,5
190,6
191,5
192,6
193,7
194,4
195,8
196,5
197,4
198,2
199,5
