aircraft_id,mission_count
0,10
1,12
2,10
3,10
4,11
5,9
6,18
7,10
8,8
9,11
10,13
11,11
12,11
13,11
14,9
15,10
16,12
17,9
18,10
19,11
20,11
21,10
22,12
23,14
24,12
25,9
26,10
27,12
28,9
29,9
30,11
31,15
32,13
33,8
34,11
35,10
36,13
37,9
38,13
39,10
40,10
41,9
42,9
43,10
44,11
45,13
46,11
47,9
48,9
49,12
50,12
51,11
52,11
53,11
54,10
55,8
56,10
57,9
58,10
59,12
60,8
61,15
62,9
63,13
64,11
65,9
66,13
67,9
68,8
69,13
70,9
71,10
72,10
73,12
74,11
75,12
76,10
77,12
78,11
79,10
80,10
81,12
82,12
83,11
84,10
85,7
86,13
87,10
88,10
89,11
90,12
91,12
92,12
93,13
94,10
95,12
96,10
97,9
98,12
99,13
