aircraft_id,mission_count
0,7
1,7
2,7
3,8
4,8
5,7
6,7
7,8
8,6
9,8
10,7
11,7
12,6
13,6
14,7
15,6
16,7
17,9
18,9
19,8
20,8
21,6
22,9
23,8
24,7
25,10
26,9
27,8
28,7
29,6
30,7
31,8
32,6
33,8
34,6
35,7
36,7
37,9
38,7
39,8
40,7
41,6
42,5
43,7
44,6
45,8
46,7
47,6
48,7
49,7
50,8
51,10
52,7
53,6
54,8
55,7
56,7
57,9
58,8
59,7
60,9
61,9
62,7
63,7
64,7
65,7
66,7
67,6
68,7
69,6
70,8
71,6
72,7
73,7
74,7
75,8
76,7
77,6
78,7
79,8
80,7
81,7
82,6
83,7
84,9
85,8
86,8
87,7
88,7
89,9
90,5
91,7
92,7
93,6
94,9
95,7
96,8
97,7
98,8
99,8
100,7
101,6
102,7
103,6
104,8
105,7
106,6
107,7
108,5
109,8
110,5
111,8
112,8
113,8
114,6
115,8
116,8
117,9
118,8
119,7
120,7
121,8
122,6
123,7
124,11
125,6
126,6
127,8
128,8
129,7
130,5
131,7
132,6
133,6
134,6
135,8
136,7
137,7
138,7
139,8
140,7
141,6
142,6
143,6
144,8
145,6
146,8
147,6
148,7
149,8
