aircraft_id,mission_count
0,5
1,3
2,4
3,2
4,2
5,2
6,4
7,4
8,3
9,2
10,3
11,1
12,2
13,5
14,5
15,4
16,2
17,2
18,7
19,3
20,5
21,7
22,3
23,5
24,5
25,6
26,6
27,4
28,5
29,2
30,3
31,2
32,2
33,4
34,2
35,6
36,4
37,2
38,3
39,0
40,4
41,2
42,4
43,2
44,5
45,5
46,3
47,4
48,4
49,5
50,5
51,3
52,3
53,5
54,3
55,5
56,5
57,5
58,5
59,6
60,2
61,3
62,4
63,3
64,5
65,1
66,2
67,1
68,2
69,4
70,4
71,5
72,7
73,2
74,1
75,4
76,8
77,2
78,5
79,5
80,6
81,6
82,0
83,4
84,6
85,3
86,3
87,6
88,6
89,4
90,3
91,3
92,4
93,3
94,5
95,1
96,7
97,5
98,2
99,5
100,4
101,4
102,3
103,6
104,4
105,3
106,3
107,6
108,3
109,2
110,4
111,2
112,2
113,2
114,1
115,2
116,2
117,4
118,5
119,5
120,3
121,2
122,1
123,2
124,3
125,4
126,1
127,3
128,2
129,5
130,4
131,6
132,6
133,5
134,2
135,4
136,5
137,5
138,5
139,3
140,1
141,1
142,1
143,6
144,6
145,2
146,3
147,5
148,1
149,5
150,2
151,2
152,4
153,2
154,3
155,6
156,4
157,3
158,7
159,6
160,2
161,1
162,1
163,2
164,5
165,4
166,6
167,4
168,1
169,6
170,4
171,3
172,5
173,5
174,7
175,4
176,0
177,6
178,7
179,4
180,2
181,5
182,3
183,3
184,2
185,6
186,4
187,3
188,3
189,4
190,5
191,4
192,7
193,2
194,3
195,3
196,6
197,4
198,4
199,4
200,3
201,3
202,1
203,3
204,6
205,4
206,1
207,4
208,2
209,4
210,5
211,4
212,0
213,1
214,6
215,3
216,6
217,1
218,3
219,4
220,2
221,3
222,9
223,6
224,5
225,5
226,2
227,4
228,4
229,4
230,2
231,1
232,7
233,2
234,5
235,5
236,5
237,3
238,6
239,6
240,4
241,6
242,4
243,5
244,1
245,3
246,3
247,3
248,4
249,6
250,3
251,3
252,3
253,5
254,4
255,2
256,5
257,6
258,4
259,4
260,2
261,2
262,3
263,3
264,2
265,1
266,3
267,4
268,3
269,5
270,4
271,1
272,3
273,4
274,2
275,1
276,2
277,2
278,4
279,1
280,4
281,3
282,2
283,2
284,1
285,1
286,4
287,3
288,3
289,6
290,2
291,5
292,2
293,1
294,5
295,3
296,6
297,5
298,2
299,2
