scenario_id,sweep,model,vertiport_id,flight_id,aircraft_id,operation,start_s,end_s,duration_s,pad_delay_s
S5,continuous,E,9,0,189,takeoff,0.0,30.0,30.0,0.0
S5,continuous,E,1,0,189,landing,128.2345783197727,318.2345783197727,190.0,0.0
S5,continuous,E,11,1,143,takeoff,10.0,40.0,30.0,0.0
S5,continuous,E,37,1,143,landing,92.79888991503967,282.7988899150397,190.00000000000003,0.0
S5,continuous,E,25,2,269,takeoff,20.0,50.0,30.0,0.0
S5,continuous,E,11,2,269,landing,181.86315043706975,371.86315043706975,190.0,0.0
S5,continuous,E,37,3,3,takeoff,30.0,60.0,30.0,0.0
S5,continuous,E,4,3,3,landing,136.66776475143865,326.66776475143865,190.0,0.0
S5,continuous,E,38,4,265,takeoff,40.0,70.0,30.0,0.0
S5,continuous,E,15,4,265,landing,102.17095626442563,292.1709562644256,190.0,0.0
S5,continuous,E,37,5,218,takeoff,60.0,90.0,30.0,10.0
S5,continuous,E,38,5,218,landing,155.69816609788313,345.69816609788313,190.0,0.0
S5,continuous,E,33,6,88,takeoff,60.0,90.0,30.0,0.0
S5,continuous,E,8,6,88,landing,118.78147399954594,308.78147399954594,190.0,0.0
S5,continuous,E,3,7,26,takeoff,70.0,100.0,30.0,0.0
S5,continuous,E,8,7,26,landing,308.78147399954594,498.78147399954594,190.0,148.01487893899045
S5,continuous,E,14,8,193,takeoff,80.0,110.0,30.0,0.0
S5,continuous,E,9,8,193,landing,170.5394653910007,360.5394653910007,190.0,0.0
S5,continuous,E,35,9,289,takeoff,90.0,120.0,30.0,0.0
S5,continuous,E,21,9,289,landing,231.99540818624138,421.9954081862414,190.0,0.0
S5,continuous,E,2,10,76,takeoff,100.0,130.0,30.0,0.0
S5,continuous,E,12,10,76,landing,226.42308786356145,416.4230878635615,190.00000000000003,0.0
S5,continuous,E,28,11,128,takeoff,110.0,140.0,30.0,0.0
S5,continuous,E,21,11,128,landing,421.9954081862414,611.9954081862413,189.99999999999994,269.61033914691717
S5,continuous,E,14,12,227,takeoff,120.0,150.0,30.0,0.0
S5,continuous,E,17,12,227,landing,240.36185001846118,430.36185001846115,189.99999999999997,0.0
S5,continuous,E,5,13,277,takeoff,130.0,160.0,30.0,0.0
S5,continuous,E,10,13,277,landing,205.62115771827513,395.62115771827513,190.0,0.0
S5,continuous,E,19,14,287,takeoff,140.0,170.0,30.0,0.0
S5,continuous,E,12,14,287,landing,416.4230878635615,606.4230878635615,190.0,117.62529771926762
S5,continuous,E,21,15,146,takeoff,611.9954081862413,641.9954081862413,30.0,401.9954081862413
S5,continuous,E,26,15,146,landing,750.154685164164,940.154685164164,190.0,0.0
S5,continuous,E,33,16,202,takeoff,160.0,190.0,30.0,0.0
S5,continuous,E,2,16,202,landing,242.19959307371045,432.19959307371045,190.0,0.0
S5,continuous,E,28,17,276,takeoff,170.0,200.0,30.0,0.0
S5,continuous,E,37,17,276,landing,282.7988899150397,472.7988899150397,190.0,74.89813395068236
