aircraft_id,mission_count
0,3
1,8
2,7
3,4
4,3
5,8
6,5
7,4
8,6
9,4
10,5
11,6
12,7
13,3
14,5
15,7
16,6
17,6
18,5
19,4
20,8
21,5
22,3
23,4
24,6
25,6
26,4
27,4
28,4
29,3
30,4
31,7
32,6
33,7
34,6
35,8
36,7
37,6
38,7
39,4
40,4
41,4
42,8
43,7
44,6
45,6
46,6
47,4
48,5
49,4
50,4
51,5
52,4
53,8
54,7
55,9
56,7
57,6
58,7
59,7
60,5
61,7
62,6
63,6
64,3
65,9
66,3
67,9
68,5
69,4
70,3
71,6
72,4
73,5
74,7
75,7
76,7
77,4
78,1
79,4
80,6
81,6
82,4
83,3
84,5
85,4
86,5
87,4
88,5
89,3
90,9
91,7
92,4
93,5
94,5
95,10
96,4
97,6
98,4
99,5
100,7
101,5
102,4
103,5
104,3
105,6
106,8
107,5
108,5
109,5
110,1
111,7
112,7
113,7
114,4
115,4
116,6
117,7
118,5
119,3
120,8
121,5
122,6
123,7
124,4
125,7
126,6
127,5
128,6
129,3
130,2
131,6
132,4
133,3
134,8
135,5
136,3
137,5
138,8
139,5
140,7
141,5
142,7
143,6
144,4
145,6
146,6
147,4
148,6
149,5
150,2
151,6
152,6
153,6
154,9
155,4
156,4
157,5
158,3
159,3
160,6
161,7
162,6
163,6
164,3
165,2
166,5
167,5
168,6
169,8
170,5
171,3
172,7
173,5
174,6
175,4
176,7
177,8
178,4
179,4
180,3
181,7
182,6
183,5
184,3
185,6
186,7
187,5
188,7
189,5
190,10
191,3
192,5
193,7
194,7
195,5
196,7
197,6
198,6
199,7
