scenario_id,sweep,model,vertiport_id,flight_id,aircraft_id,operation,start_s,end_s,duration_s,pad_delay_s
S4,continuous,D,17,0,135,takeoff,0.0,30.0,30.0,0.0
S4,continuous,D,21,0,135,landing,130.51512096961906,320.51512096961903,189.99999999999997,0.0
S4,continuous,D,14,1,190,takeoff,10.0,40.0,30.0,0.0
S4,continuous,D,4,1,190,landing,91.2737639885697,281.2737639885697,190.00000000000003,0.0
S4,continuous,D,24,2,18,takeoff,20.0,50.0,30.0,0.0
S4,continuous,D,14,2,18,landing,139.66595105003663,329.6659510500366,189.99999999999997,0.0
S4,continuous,D,17,3,111,takeoff,30.0,60.0,30.0,0.0
S4,continuous,D,5,3,111,landing,106.00831223675615,296.0083122367562,190.00000000000003,0.0
S4,continuous,D,11,4,172,takeoff,40.0,70.0,30.0,0.0
S4,continuous,D,0,4,172,landing,141.55812301861386,331.55812301861386,190.0,0.0
S4,continuous,D,30,5,189,takeoff,50.0,80.0,30.0,0.0
S4,continuous,D,24,5,189,landing,119.18166825195962,309.18166825195965,190.00000000000003,0.0
S4,continuous,D,12,6,51,takeoff,60.0,90.0,30.0,0.0
S4,continuous,D,20,6,51,landing,136.40151071085054,326.4015107108505,189.99999999999997,0.0
S4,continuous,D,2,7,169,takeoff,70.0,100.0,30.0,0.0
S4,continuous,D,31,7,169,landing,169.25837077281716,359.25837077281716,190.0,0.0
S4,continuous,D,17,8,198,takeoff,80.0,110.0,30.0,0.0
S4,continuous,D,16,8,198,landing,174.30540341605032,364.30540341605035,190.00000000000003,0.0
S4,continuous,D,15,9,21,takeoff,90.0,120.0,30.0,0.0
S4,continuous,D,6,9,21,landing,201.41677901265967,391.4167790126597,190.0,0.0
S4,continuous,D,14,10,53,takeoff,100.0,130.0,30.0,0.0
S4,continuous,D,30,10,53,landing,208.02128497446824,398.02128497446824,190.0,0.0
S4,continuous,D,27,11,95,takeoff,110.0,140.0,30.0,0.0
S4,continuous,D,28,11,95,landing,180.98234646913772,370.9823464691377,190.0,0.0
S4,continuous,D,2,12,15,takeoff,120.0,150.0,30.0,0.0
S4,continuous,D,4,12,15,landing,281.2737639885697,471.2737639885697,190.0,97.04505854353286
S4,continuous,D,17,13,143,takeoff,130.0,160.0,30.0,0.0
S4,continuous,D,6,13,143,landing,391.4167790126597,581.4167790126596,189.99999999999994,178.83600989908038
S4,continuous,D,10,14,59,takeoff,140.0,170.0,30.0,0.0
S4,continuous,D,11,14,59,landing,278.24612645123955,468.24612645123955,190.0,0.0
S4,continuous,D,16,15,74,takeoff,364.30540341605035,394.30540341605035,30.0,214.30540341605035
S4,continuous,D,22,15,74,landing,389.2551329267902,579.2551329267902,190.0,0.0
S4,continuous,D,8,16,5,takeoff,160.0,190.0,30.0,0.0
S4,continuous,D,0,16,5,landing,331.55812301861386,521.5581230186139,190.0,77.63176208318879
S4,continuous,D,10,17,170,takeoff,170.0,200.0,30.0,0.0
S4,continuous,D,14,17,170,landing,329.6659510500366,519.6659510500366,190.0,55.79232708308393
S4,continuous,D,22,18,2,takeoff,180.0,210.0,30.0,0.0
S4,continuous,D,24,18,2,landing,309.18166825195965,499.18166825195965,190.0,50.91444535529331
S4,continuous,D,2,19,132,takeoff,190.0,220.0,30.0,0.0
S4,continuous,D,17,19,132,landing,319.4603816040791,509.4603816040791,190.0,0.0
S4,continuous,D,16,20,30,takeoff,394.30540341605035,424.30540341605035,30.0,194.30540341605035
S4,continuous,D,29,20,30,landing,468.8464523467161,658.8464523467161,190.0,0.0
S4,continuous,D,3,21,7,takeoff,210.0,240.0,30.0,0.0
S4,continuous,D,7,21,7,landing,338.31086066745934,528.3108606674593,190.0,0.0
S4,continuous,D,28,22,61,takeoff,370.9823464691377,400.9823464691377,30.0,150.98234646913772
S4,continuous,D,15,22,61,landing,435.498956189656,625.4989561896559,189.99999999999994,0.0
S4,continuous,D,0,23,106,takeoff,521.5581230186139,551.5581230186139,30.0,291.55812301861386
S4,continuous,D,9,23,106,landing,602.5421300135712,792.5421300135712,190.0,0.0
S4,continuous,D,10,24,53,takeoff,240.0,270.0,30.0,0.0
S4,continuous,D,15,24,53,landing,625.4989561896559,815.4989561896559,190.0,248.9241994981557
S4,continuous,D,9,25,190,takeoff,250.0,280.0,30.0,0.0
S4,continuous,D,20,25,190,landing,364.1394770387502,554.1394770387502,190.0,0.0
S4,continuous,D,8,26,25,takeoff,260.0,290.0,30.0,0.0
S4,continuous,D,12,26,25,landing,313.76507867449766,503.76507867449766,190.0,0.0
S4,continuous,D,27,27,172,takeoff,270.0,300.0,30.0,0.0
S4,continuous,D,25,27,172,landing,403.10654062544216,593.1065406254422,190.00000000000006,0.0
S4,continuous,D,25,28,56,takeoff,280.0,310.0,30.0,0.0
S4,continuous,D,14,28,56,landing,519.6659510500366,709.6659510500366,190.0,106.11781405631513
S4,continuous,D,28,29,73,takeoff,400.9823464691377,430.9823464691377,30.0,110.98234646913772
S4,continuous,D,15,29,73,landing,815.4989561896559,1005.4989561896559,190.0,349.99999999999994
S4,continuous,D,17,30,125,takeoff,509.4603816040791,539.4603816040791,30.0,209.4603816040791
S4,continuous,D,1,30,125,landing,646.5318337927782,836.5318337927782,190.0,0.0
S4,continuous,D,20,31,145,takeoff,326.4015107108505,356.4015107108505,30.0,16.401510710850516
S4,continuous,D,22,31,145,landing,579.2551329267902,769.2551329267902,190.0,77.61766971094204
S4,continuous,D,13,32,194,takeoff,320.0,350.0,30.0,0.0
S4,continuous,D,1,32,194,landing,836.5318337927782,1026.5318337927783,190.0000000000001,355.4951427973811
S4,continuous,D,24,33,118,takeoff,499.18166825195965,529.1816682519596,30.0,169.18166825195965
S4,continuous,D,7,33,118,landing,647.7636346940169,837.7636346940169,190.0,0.0
S4,continuous,D,28,34,196,takeoff,430.9823464691377,460.9823464691377,30.0,90.98234646913772
S4,continuous,D,7,34,196,landing,837.7636346940169,1027.763634694017,190.0,376.11680714659366
S4,continuous,D,30,35,126,takeoff,398.02128497446824,428.02128497446824,30.0,48.021284974468244
S4,continuous,D,10,35,126,landing,455.68462047752394,645.6846204775239,190.0,0.0
S4,continuous,D,13,36,36,takeoff,360.0,390.0,30.0,0.0
S4,continuous,D,1,36,36,landing,1026.5318337927783,1216.5318337927783,190.0,485.49514279738116
S4,continuous,D,8,37,198,takeoff,370.0,400.0,30.0,0.0
S4,continuous,D,11,37,198,landing,489.9398981007164,679.9398981007164,190.0,0.0
S4,continuous,D,4,38,112,takeoff,471.2737639885697,501.2737639885697,30.0,91.27376398856973
S4,continuous,D,23,38,112,landing,573.8715319538575,763.8715319538575,190.0,0.0
S4,continuous,D,13,39,151,takeoff,390.0,420.0,30.0,0.0
S4,continuous,D,26,39,151,landing,487.3717986512009,677.3717986512008,189.99999999999994,0.0
S4,continuous,D,17,40,60,takeoff,539.4603816040791,569.4603816040791,30.0,139.4603816040791
