scenario_id,sweep,model,flight_id,aircraft_id,time_s,x,y,z,phase,cruise_altitude,start_time,cruise_arrival_time,descent_start_time,end_time,origin_id,destination_id,speed_kmh,safety_distance_m,takeoff_pad_delay_s,landing_pad_delay_s,pad_delay_s
S5,continuous,A,0,195,0.0,3450.732,2966.625,270.521,climb,300.0,0.0,58.881,58.881,106.273,26,3,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,0,195,5.896,3450.732,2966.625,300.0,climb,300.0,0.0,58.881,58.881,106.273,26,3,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,0,195,5.896,3450.732,2966.625,300.0,cruise,300.0,0.0,58.881,58.881,106.273,26,3,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,0,195,14.727,3002.041,3347.77,300.0,cruise,300.0,0.0,58.881,58.881,106.273,26,3,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,0,195,23.557,2553.35,3728.916,300.0,cruise,300.0,0.0,58.881,58.881,106.273,26,3,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,0,195,32.388,2104.659,4110.061,300.0,cruise,300.0,0.0,58.881,58.881,106.273,26,3,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,0,195,41.219,1655.968,4491.206,300.0,cruise,300.0,0.0,58.881,58.881,106.273,26,3,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,0,195,50.05,1207.277,4872.352,300.0,cruise,300.0,0.0,58.881,58.881,106.273,26,3,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,0,195,58.881,758.586,5253.497,300.0,cruise,300.0,0.0,58.881,58.881,106.273,26,3,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,0,195,58.881,758.586,5253.497,300.0,descend,300.0,0.0,58.881,58.881,106.273,26,3,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,0,195,68.359,758.586,5253.497,252.607,descend,300.0,0.0,58.881,58.881,106.273,26,3,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,0,195,77.838,758.586,5253.497,205.215,descend,300.0,0.0,58.881,58.881,106.273,26,3,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,0,195,87.316,758.586,5253.497,157.822,descend,300.0,0.0,58.881,58.881,106.273,26,3,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,0,195,96.795,758.586,5253.497,110.43,descend,300.0,0.0,58.881,58.881,106.273,26,3,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,0,195,106.273,758.586,5253.497,63.037,descend,300.0,0.0,58.881,58.881,106.273,26,3,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,1,167,10.0,3848.081,751.532,214.285,climb,300.0,10.0,75.047,75.047,111.859,35,21,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,1,167,18.572,3848.081,751.532,257.142,climb,300.0,10.0,75.047,75.047,111.859,35,21,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,1,167,27.143,3848.081,751.532,300.0,climb,300.0,10.0,75.047,75.047,111.859,35,21,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,1,167,27.143,3848.081,751.532,300.0,cruise,300.0,10.0,75.047,75.047,111.859,35,21,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,1,167,36.724,3426.636,1231.483,300.0,cruise,300.0,10.0,75.047,75.047,111.859,35,21,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,1,167,46.305,3005.19,1711.433,300.0,cruise,300.0,10.0,75.047,75.047,111.859,35,21,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,1,167,55.886,2583.745,2191.384,300.0,cruise,300.0,10.0,75.047,75.047,111.859,35,21,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,1,167,65.466,2162.299,2671.334,300.0,cruise,300.0,10.0,75.047,75.047,111.859,35,21,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,1,167,75.047,1740.854,3151.284,300.0,cruise,300.0,10.0,75.047,75.047,111.859,35,21,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,1,167,75.047,1740.854,3151.284,300.0,descend,300.0,10.0,75.047,75.047,111.859,35,21,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,1,167,84.25,1740.854,3151.284,253.986,descend,300.0,10.0,75.047,75.047,111.859,35,21,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,1,167,93.453,1740.854,3151.284,207.972,descend,300.0,10.0,75.047,75.047,111.859,35,21,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,1,167,102.656,1740.854,3151.284,161.957,descend,300.0,10.0,75.047,75.047,111.859,35,21,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,1,167,111.859,1740.854,3151.284,115.943,descend,300.0,10.0,75.047,75.047,111.859,35,21,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,2,244,20.0,552.046,4564.056,90.45,climb,300.0,20.0,139.884,139.884,156.154,30,32,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,2,244,28.382,552.046,4564.056,132.36,climb,300.0,20.0,139.884,139.884,156.154,30,32,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,2,244,36.764,552.046,4564.056,174.27,climb,300.0,20.0,139.884,139.884,156.154,30,32,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,2,244,45.146,552.046,4564.056,216.18,climb,300.0,20.0,139.884,139.884,156.154,30,32,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,2,244,53.528,552.046,4564.056,258.09,climb,300.0,20.0,139.884,139.884,156.154,30,32,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,2,244,61.91,552.046,4564.056,300.0,climb,300.0,20.0,139.884,139.884,156.154,30,32,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,2,244,61.91,552.046,4564.056,300.0,cruise,300.0,20.0,139.884,139.884,156.154,30,32,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,2,244,71.657,1150.925,4311.94,300.0,cruise,300.0,20.0,139.884,139.884,156.154,30,32,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,2,244,81.403,1749.804,4059.823,300.0,cruise,300.0,20.0,139.884,139.884,156.154,30,32,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,2,244,91.15,2348.684,3807.707,300.0,cruise,300.0,20.0,139.884,139.884,156.154,30,32,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,2,244,100.897,2947.563,3555.591,300.0,cruise,300.0,20.0,139.884,139.884,156.154,30,32,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,2,244,110.644,3546.442,3303.474,300.0,cruise,300.0,20.0,139.884,139.884,156.154,30,32,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,2,244,120.391,4145.321,3051.358,300.0,cruise,300.0,20.0,139.884,139.884,156.154,30,32,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,2,244,130.137,4744.2,2799.241,300.0,cruise,300.0,20.0,139.884,139.884,156.154,30,32,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,2,244,139.884,5343.08,2547.125,300.0,cruise,300.0,20.0,139.884,139.884,156.154,30,32,240.0,152.4,0.0,0.0,0.0
S5,continuous,A,2,244,139.884,5343.08,2547.125,300.0,descend,300.0,20.0,139.884,139.884,156.154,30,32,240.0,152.4,0.0,0.0,0.0
