aircraft_id,mission_count
0,9
1,11
2,12
3,10
4,11
5,11
6,12
7,10
8,10
9,9
10,12
11,11
12,10
13,10
14,11
15,10
16,11
17,11
18,11
19,13
20,11
21,10
22,9
23,9
24,11
25,11
26,10
27,10
28,10
29,14
30,12
31,11
32,12
33,13
34,10
35,12
36,11
37,11
38,11
39,12
40,10
41,11
42,10
43,11
44,11
45,10
46,11
47,9
48,11
49,10
50,10
51,11
52,9
53,11
54,13
55,11
56,11
57,9
58,9
59,10
60,10
61,13
62,8
63,13
64,11
65,9
66,12
67,9
68,12
69,11
70,11
71,10
72,10
73,11
74,13
75,10
76,10
77,12
78,9
79,12
80,10
81,12
82,13
83,10
84,9
85,12
86,14
87,13
88,10
89,12
90,11
91,11
92,12
93,9
94,12
95,11
96,13
97,8
98,9
99,10
