scenario_id,sweep,model,vertiport_id,flight_id,aircraft_id,operation,start_s,end_s,duration_s,pad_delay_s
S1,continuous,A,5,0,68,takeoff,0.0,30.0,30.0,0.0
S1,continuous,A,1,0,68,landing,82.28425122645535,272.28425122645535,190.0,0.0
S1,continuous,A,0,1,62,takeoff,10.0,40.0,30.0,0.0
S1,continuous,A,7,1,62,landing,82.32193127896014,272.32193127896016,190.00000000000003,0.0
S1,continuous,A,1,2,55,takeoff,20.0,50.0,30.0,0.0
S1,continuous,A,5,2,55,landing,102.28425122645534,292.28425122645535,190.0,0.0
S1,continuous,A,2,3,43,takeoff,30.0,60.0,30.0,0.0
S1,continuous,A,1,3,43,landing,272.28425122645535,462.28425122645535,190.0,161.80945108218623
S1,continuous,A,2,4,58,takeoff,60.0,90.0,30.0,20.0
S1,continuous,A,3,4,58,landing,120.41574296228588,310.4157429622859,190.0,0.0
S1,continuous,A,5,5,46,takeoff,50.0,80.0,30.0,0.0
S1,continuous,A,7,5,46,landing,272.32193127896016,462.32193127896016,190.0,146.1175693217164
S1,continuous,A,6,6,57,takeoff,60.0,90.0,30.0,0.0
S1,continuous,A,1,6,57,landing,462.28425122645535,652.2842512264554,190.0,356.26051938804454
S1,continuous,A,1,7,49,takeoff,652.2842512264554,682.2842512264554,30.0,582.2842512264554
S1,continuous,A,2,7,49,landing,732.7590513707245,922.7590513707245,190.0,0.0
S1,continuous,A,6,8,8,takeoff,90.0,120.0,30.0,10.0
S1,continuous,A,0,8,8,landing,139.1221828375243,329.1221828375243,190.0,0.0
S1,continuous,A,6,9,27,takeoff,120.0,150.0,30.0,30.0
S1,continuous,A,1,9,27,landing,682.2842512264554,872.2842512264554,190.0,516.2605193880445
S1,continuous,A,6,10,19,takeoff,150.0,180.0,30.0,50.0
S1,continuous,A,3,10,19,landing,310.4157429622859,500.4157429622859,190.0,133.8397730895828
S1,continuous,A,0,11,62,takeoff,329.1221828375243,359.1221828375243,30.0,219.1221828375243
S1,continuous,A,1,11,62,landing,872.2842512264554,1062.2842512264554,190.0,458.87012088851384
S1,continuous,A,6,12,45,takeoff,180.0,210.0,30.0,60.0
S1,continuous,A,5,12,45,landing,292.28425122645535,482.28425122645535,190.0,68.51761347363225
S1,continuous,A,0,13,24,takeoff,359.1221828375243,389.1221828375243,30.0,229.1221828375243
S1,continuous,A,4,13,24,landing,415.51814245111706,605.518142451117,189.99999999999994,0.0
S1,continuous,A,0,14,61,takeoff,389.1221828375243,419.1221828375243,30.0,249.1221828375243
S1,continuous,A,4,14,61,landing,605.518142451117,795.518142451117,190.0,159.99999999999994
S1,continuous,A,2,15,40,takeoff,150.0,180.0,30.0,0.0
S1,continuous,A,6,15,40,landing,210.0,400.0,190.0,5.781382167682864
S1,continuous,A,4,16,22,takeoff,160.0,190.0,30.0,0.0
S1,continuous,A,6,16,22,landing,400.0,590.0,190.0,212.68975165638724
S1,continuous,A,5,17,21,takeoff,482.28425122645535,512.2842512264554,30.0,312.28425122645535
S1,continuous,A,6,17,21,landing,590.0,780.0,190.0,58.94687361593162
S1,continuous,A,6,18,50,takeoff,780.0,810.0,30.0,600.0
S1,continuous,A,1,18,50,landing,1062.2842512264554,1252.2842512264554,190.0,236.2605193880446
S1,continuous,A,5,19,14,takeoff,512.2842512264554,542.2842512264554,30.0,322.28425122645535
S1,continuous,A,7,19,14,landing,588.4886131836992,778.4886131836992,190.0,0.0
S1,continuous,A,7,20,28,takeoff,462.32193127896016,492.32193127896016,30.0,262.32193127896016
S1,continuous,A,6,20,28,landing,810.0,1000.0,190.0,306.35946354298005
S1,continuous,A,4,21,72,takeoff,210.0,240.0,30.0,0.0
S1,continuous,A,7,21,72,landing,778.4886131836992,968.4886131836992,190.0,523.6501263547985
S1,continuous,A,7,22,71,takeoff,492.32193127896016,522.3219312789602,30.0,272.32193127896016
S1,continuous,A,5,22,71,landing,568.526293236204,758.526293236204,190.0,0.0
S1,continuous,A,2,23,12,takeoff,230.0,260.0,30.0,0.0
S1,continuous,A,3,23,12,landing,500.4157429622859,690.4157429622859,190.0,210.00000000000006
S1,continuous,A,0,24,47,takeoff,419.1221828375243,449.1221828375243,30.0,179.1221828375243
S1,continuous,A,2,24,47,landing,514.1167801182668,704.1167801182668,190.0,0.0
S1,continuous,A,3,25,26,takeoff,690.4157429622859,720.4157429622859,30.0,440.4157429622859
S1,continuous,A,2,25,26,landing,922.7590513707245,1112.7590513707246,190.0000000000001,171.9275654461527
S1,continuous,A,0,26,23,takeoff,449.1221828375243,479.1221828375243,30.0,189.1221828375243
S1,continuous,A,4,26,23,landing,795.518142451117,985.518142451117,190.0,289.99999999999994
S1,continuous,A,7,27,52,takeoff,522.3219312789602,552.3219312789602,30.0,252.32193127896016
S1,continuous,A,5,27,52,landing,758.526293236204,948.526293236204,190.0,160.0
S1,continuous,A,4,28,74,takeoff,280.0,310.0,30.0,0.0
S1,continuous,A,2,28,74,landing,1112.7590513707246,1302.7590513707246,190.0,765.7974472807382
S1,continuous,A,7,29,64,takeoff,552.3219312789602,582.3219312789602,30.0,262.32193127896016
S1,continuous,A,2,29,64,landing,1302.7590513707246,1492.7590513707246,190.0,673.0920918597196
S1,continuous,A,0,30,69,takeoff,479.1221828375243,509.1221828375243,30.0,179.1221828375243
S1,continuous,A,4,30,69,landing,985.518142451117,1175.518142451117,190.0,450.0
S1,continuous,A,6,31,10,takeoff,1000.0,1030.0,30.0,690.0
S1,continuous,A,3,31,10,landing,1026.5759698727031,1216.5759698727031,190.0,0.0
S1,continuous,A,4,32,37,takeoff,320.0,350.0,30.0,0.0
S1,continuous,A,1,32,37,landing,1252.2842512264554,1442.2842512264554,190.0,875.38788447146
S1,continuous,A,5,33,11,takeoff,948.526293236204,978.526293236204,30.0,618.526293236204
S1,continuous,A,3,33,11,landing,1216.5759698727031,1406.5759698727031,190.0,214.0306632843617
S1,continuous,A,7,34,2,takeoff,968.4886131836992,998.4886131836992,30.0,628.4886131836992
S1,continuous,A,1,34,2,landing,1442.2842512264554,1632.2842512264554,190.0,407.84302599493117
S1,continuous,A,0,35,19,takeoff,509.1221828375243,539.1221828375243,30.0,159.1221828375243
S1,continuous,A,1,35,19,landing,1632.2842512264554,1822.2842512264554,190.0,1038.8701208885138
S1,continuous,A,1,36,25,takeoff,1822.2842512264554,1852.2842512264554,30.0,1462.2842512264554
S1,continuous,A,4,36,25,landing,1879.1806179814507,2069.1806179814507,190.0,0.0
S1,continuous,A,7,37,20,takeoff,998.4886131836992,1028.4886131836993,30.000000000000114,628.4886131836992
S1,continuous,A,0,37,20,landing,1070.8105444626592,1260.8105444626592,190.0,0.0
S1,continuous,A,5,38,0,takeoff,978.526293236204,1008.526293236204,30.0,598.526293236204
S1,continuous,A,1,38,0,landing,1852.2842512264554,2042.2842512264554,190.0,791.4737067637959
S1,continuous,A,1,39,48,takeoff,2042.2842512264554,2072.284251226455,29.999999999999773,1652.2842512264554
S1,continuous,A,0,39,48,landing,2126.576198726872,2316.576198726872,190.0,0.0
S1,continuous,A,1,40,66,takeoff,2072.284251226455,2102.284251226455,30.0,1672.2842512264551
S1,continuous,A,5,40,66,landing,2154.5685024529107,2344.5685024529107,190.0,0.0
S1,continuous,A,3,41,17,takeoff,720.4157429622859,750.4157429622859,30.0,310.4157429622859
S1,continuous,A,6,41,17,landing,1030.0,1220.0,190.0,278.0060497602211
S1,continuous,A,2,42,55,takeoff,420.0,450.0,30.0,0.0
S1,continuous,A,3,42,55,landing,750.4157429622859,940.4157429622859,190.0,270.00000000000006
S1,continuous,A,3,43,45,takeoff,940.4157429622859,970.4157429622859,30.0,510.4157429622859
S1,continuous,A,7,43,45,landing,1028.4886131836993,1218.4886131836993,190.0,29.25220351020937
S1,continuous,A,5,44,32,takeoff,1008.526293236204,1038.5262932362039,29.999999999999886,568.526293236204
S1,continuous,A,3,44,32,landing,1406.5759698727031,1596.5759698727031,190.0,344.0306632843617
S1,continuous,A,4,45,3,takeoff,1175.518142451117,1205.518142451117,30.0,725.518142451117
S1,continuous,A,5,45,3,landing,1239.811212869642,1429.811212869642,190.0,0.0
S1,continuous,A,1,46,53,takeoff,2102.284251226455,2132.284251226455,30.0,1642.2842512264551
S1,continuous,A,6,46,53,landing,2153.3102204696556,2343.3102204696556,190.0,0.0
S1,continuous,A,7,47,44,takeoff,1218.4886131836993,1248.4886131836993,30.0,748.4886131836993
S1,continuous,A,3,47,44,landing,1596.5759698727031,1786.5759698727031,190.0,319.26668997779984
S1,continuous,A,0,48,60,takeoff,539.1221828375243,569.1221828375243,30.0,59.12218283752429
S1,continuous,A,1,48,60,landing,2132.284251226455,2322.284251226455,190.0,1508.8701208885136
S1,continuous,A,6,49,56,takeoff,1220.0,1250.0,30.0,730.0
S1,continuous,A,4,49,56,landing,1242.308010938823,1432.308010938823,190.0,0.0
S1,continuous,A,2,50,30,takeoff,1492.7590513707246,1522.7590513707246,30.0,992.7590513707246
S1,continuous,A,1,50,30,landing,2322.284251226455,2512.284251226455,190.0,749.0503997114613
S1,continuous,A,3,51,24,takeoff,970.4157429622859,1000.4157429622859,30.0,460.4157429622859
S1,continuous,A,7,51,24,landing,1248.4886131836993,1438.4886131836993,190.0,219.25220351020926
S1,continuous,A,6,52,34,takeoff,1250.0,1280.0,30.0,730.0
S1,continuous,A,0,52,34,landing,1299.1221828375242,1489.1221828375242,190.0,0.0
S1,continuous,A,2,53,67,takeoff,1522.7590513707246,1552.7590513707246,30.0,992.7590513707246
S1,continuous,A,5,53,67,landing,1599.7884803138854,1789.7884803138854,190.0,0.0
