aircraft_id,mission_count
0,7
1,7
2,9
3,7
4,9
5,7
6,9
7,6
8,9
9,6
10,8
11,7
12,8
13,12
14,8
15,4
16,5
17,7
18,7
19,7
20,6
21,9
22,5
23,8
24,7
25,6
26,9
27,9
28,6
29,8
30,5
31,6
32,10
33,9
34,5
35,5
36,9
37,5
38,8
39,8
40,7
41,7
42,10
43,7
44,7
45,7
46,7
47,7
48,8
49,6
50,7
51,7
52,5
53,6
54,8
55,5
56,7
57,7
58,7
59,8
60,6
61,7
62,7
63,7
64,7
65,8
66,7
67,6
68,7
69,8
70,9
71,8
72,4
73,6
74,5
75,7
76,6
77,6
78,10
79,9
80,7
81,6
82,7
83,5
84,8
85,8
86,8
87,7
88,7
89,6
90,8
91,7
92,9
93,8
94,8
95,5
96,7
97,7
98,5
99,8
100,9
101,5
102,6
103,7
104,7
105,8
106,7
107,4
108,6
109,7
110,6
111,8
112,5
113,8
114,7
115,5
116,10
117,6
118,11
119,6
120,9
121,7
122,10
123,8
124,7
125,8
126,8
127,8
128,6
129,10
130,8
131,6
132,6
133,8
134,9
135,8
136,8
137,8
138,6
139,8
140,6
141,10
142,8
143,7
144,7
145,5
146,8
147,9
148,7
149,6
