aircraft_id,mission_count
0,12
1,12
2,10
3,9
4,15
5,12
6,12
7,13
8,5
9,12
10,7
11,12
12,9
13,14
14,11
15,11
16,15
17,12
18,10
19,10
20,8
21,10
22,9
23,17
24,10
25,13
26,9
27,10
28,12
29,15
30,12
31,8
32,7
33,12
34,15
35,10
36,11
37,7
38,11
39,10
40,9
41,12
42,11
43,9
44,14
45,17
46,13
47,11
48,9
49,10
50,8
51,14
52,16
53,12
54,9
55,9
56,8
57,11
58,14
59,10
60,12
61,10
62,13
63,13
64,11
65,15
66,8
67,9
68,8
69,11
70,8
71,7
72,9
73,13
74,12
75,9
76,10
77,7
78,10
79,10
80,9
81,10
82,14
83,12
84,14
85,15
86,12
87,10
88,9
89,12
90,6
91,8
92,10
93,11
94,14
95,6
96,9
97,6
98,12
99,11
