aircraft_id,mission_count
0,11
1,9
2,10
3,9
4,12
5,9
6,14
7,10
8,12
9,9
10,9
11,11
12,12
13,11
14,11
15,13
16,13
17,8
18,10
19,10
20,8
21,10
22,11
23,11
24,9
25,11
26,12
27,10
28,9
29,11
30,11
31,11
32,12
33,11
34,10
35,12
36,13
37,11
38,11
39,13
40,10
41,11
42,10
43,11
44,11
45,11
46,9
47,10
48,11
49,11
50,11
51,11
52,11
53,9
54,10
55,11
56,14
57,11
58,13
59,12
60,9
61,11
62,12
63,10
64,8
65,10
66,9
67,11
68,10
69,11
70,11
71,10
72,11
73,12
74,12
75,10
76,13
77,9
78,11
79,8
80,9
81,11
82,12
83,12
84,9
85,11
86,9
87,10
88,14
89,9
90,11
91,11
92,12
93,13
94,11
95,14
96,13
97,11
98,12
99,10
