aircraft_id,mission_count
0,13
1,8
2,5
3,9
4,15
5,9
6,12
7,11
8,11
9,10
10,11
11,8
12,11
13,12
14,10
15,10
16,9
17,10
18,11
19,8
20,10
21,10
22,9
23,9
24,10
25,13
26,9
27,11
28,9
29,12
30,11
31,12
32,16
33,9
34,7
35,11
36,13
37,9
38,8
39,8
40,20
41,8
42,8
43,13
44,14
45,11
46,12
47,7
48,12
49,11
50,8
51,6
52,13
53,13
54,10
55,12
56,12
57,9
58,11
59,13
60,9
61,10
62,15
63,15
64,15
65,9
66,12
67,8
68,15
69,6
70,13
71,8
72,8
73,14
74,11
75,6
76,10
77,10
78,11
79,11
80,8
81,9
82,10
83,12
84,15
85,15
86,7
87,13
88,9
89,14
90,10
91,10
92,13
93,12
94,10
95,13
96,11
97,14
98,16
99,11
