aircraft_id,mission_count
0,2
1,5
2,5
3,6
4,7
5,6
6,3
7,7
8,5
9,5
10,5
11,6
12,5
13,7
14,8
15,8
16,2
17,5
18,6
19,6
20,9
21,5
22,4
23,7
24,7
25,3
26,6
27,7
28,3
29,4
30,4
31,2
32,3
33,5
34,5
35,5
36,8
37,6
38,5
39,3
40,5
41,0
42,5
43,5
44,8
45,6
46,5
47,6
48,5
49,5
50,4
51,7
52,6
53,5
54,5
55,6
56,5
57,8
58,4
59,7
60,6
61,8
62,7
63,4
64,8
65,8
66,3
67,6
68,6
69,8
70,4
71,7
72,7
73,7
74,2
75,5
76,8
77,4
78,3
79,6
80,4
81,6
82,4
83,5
84,6
85,7
86,5
87,4
88,3
89,4
90,2
91,2
92,4
93,6
94,7
95,6
96,3
97,3
98,5
99,5
100,7
101,5
102,6
103,4
104,4
105,5
106,7
107,6
108,6
109,10
110,3
111,5
112,5
113,10
114,8
115,7
116,9
117,5
118,7
119,2
120,5
121,3
122,2
123,4
124,5
125,5
126,5
127,6
128,9
129,4
130,5
131,6
132,2
133,2
134,7
135,5
136,5
137,4
138,3
139,6
140,8
141,6
142,4
143,6
144,6
145,5
146,6
147,8
148,5
149,3
150,5
151,5
152,4
153,8
154,3
155,6
156,6
157,7
158,5
159,4
160,6
161,6
162,7
163,7
164,6
165,4
166,5
167,3
168,5
169,5
170,8
171,6
172,8
173,7
174,8
175,7
176,7
177,7
178,7
179,8
180,5
181,7
182,4
183,8
184,7
185,3
186,3
187,4
188,4
189,5
190,5
191,6
192,8
193,4
194,6
195,6
196,4
197,4
198,3
199,8
