aircraft_id,mission_count
0,7
1,8
2,5
3,7
4,6
5,8
6,4
7,5
8,6
9,4
10,8
11,7
12,8
13,10
14,7
15,10
16,9
17,7
18,7
19,9
20,8
21,7
22,7
23,7
24,6
25,6
26,8
27,5
28,8
29,11
30,7
31,10
32,8
33,6
34,7
35,10
36,8
37,7
38,8
39,6
40,10
41,8
42,6
43,7
44,7
45,5
46,12
47,10
48,9
49,5
50,8
51,8
52,8
53,9
54,9
55,5
56,7
57,9
58,7
59,7
60,6
61,8
62,8
63,6
64,5
65,6
66,6
67,4
68,6
69,5
70,5
71,6
72,6
73,8
74,7
75,10
76,7
77,5
78,7
79,6
80,7
81,8
82,6
83,6
84,7
85,7
86,7
87,6
88,7
89,7
90,6
91,6
92,7
93,7
94,6
95,8
96,7
97,7
98,6
99,6
100,8
101,7
102,9
103,9
104,7
105,7
106,8
107,9
108,9
109,8
110,8
111,7
112,6
113,6
114,7
115,5
116,6
117,7
118,8
119,9
120,6
121,7
122,8
123,8
124,7
125,9
126,7
127,8
128,9
129,7
130,8
131,9
132,7
133,7
134,6
135,8
136,7
137,6
138,8
139,5
140,9
141,5
142,9
143,6
144,8
145,8
146,8
147,8
148,6
149,7
