aircraft_id,mission_count
0,13
1,13
2,13
3,10
4,11
5,8
6,13
7,15
8,12
9,7
10,13
11,6
12,11
13,8
14,10
15,11
16,8
17,11
18,12
19,7
20,11
21,7
22,8
23,8
24,7
25,6
26,7
27,9
28,10
29,13
30,10
31,16
32,12
33,14
34,16
35,10
36,8
37,11
38,11
39,9
40,11
41,14
42,6
43,13
44,9
45,9
46,8
47,8
48,12
49,4
50,15
51,17
52,12
53,7
54,11
55,6
56,15
57,22
58,16
59,9
60,10
61,11
62,6
63,11
64,8
65,9
66,8
67,12
68,12
69,10
70,13
71,8
72,7
73,11
74,14
75,9
76,4
77,10
78,9
79,11
80,12
81,10
82,13
83,15
84,15
85,8
86,13
87,14
88,12
89,14
90,14
91,10
92,14
93,10
94,14
95,9
96,16
97,10
98,8
99,17
