scenario_name,run_count,wall_time_s,generated_missions_total,completed_within_duration_total,completed_after_duration_total,collision_risk_count_total,building_collision_count_total,aircraft_collision_count_total,avg_pad_delay_s_mean,max_pad_delay_s_max,avg_flight_time_s_mean,models
S6,30,4179.570503833,32400,31891,509,28096,22306,5790,53.58831759015603,1650.3309053969724,133.44259936631795,"A,B,C,D,E"
