scenario_id,sweep,model,aircraft_count,speed_kmh,speed_mps,building_density,building_count,vertiport_count,actual_vertiport_count,safety_distance_m,safety_label,pad_occupancy_enabled,weather,total_flights,success_flights,failed_flights,building_risk_count,building_collision_count,aircraft_collision_count,aircraft_conflict_sample_count,collision_risk_count,avg_flight_distance_m,avg_flight_time_s,avg_delay_s,avg_takeoff_pad_delay_s,avg_landing_pad_delay_s,avg_pad_delay_s,max_pad_delay_s,pad_wait_flight_count,avg_detour_distance_m,avg_altitude_changes,avg_path_changes,scenario_name,description,map_width,map_height,grid_size,road_width,fleet_size,duration_s,mission_interval_s,generated_missions,completed_within_duration,completed_after_duration,active_vehicle_count,avg_missions_per_active_vehicle,max_missions_per_vehicle,run_id,cycle,run_seed,wallclock_model
S6,continuous,A,360,240.0,66.66666666666667,0.45,1592,40,40,152.4,500ft,False,disabled,1080,162,918,2004,2004,285,359,2289,3248.8800015446304,100.49607052399664,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,S6,대형 고밀도 스트레스 시나리오,6000,6000,100,20,360,10800,10,1080,1070,10,345,3.130434782608696,10,S6_cycle0002_A_seed1200,2,1200,A
S6,continuous,B,360,240.0,66.66666666666667,0.45,1643,40,40,152.4,500ft,False,disabled,1080,660,420,53,0,270,355,270,3715.6046114261253,123.24513696333942,0.0,0.0,0.0,0.0,0.0,0,0.030877180031833026,0.7814814814814814,0.04259259259259259,S6,대형 고밀도 스트레스 시나리오,6000,6000,100,20,360,10800,10,1080,1067,13,347,3.112391930835735,10,S6_cycle0002_B_seed1201,2,1201,B
S6,continuous,C,360,240.0,66.66666666666667,0.45,1657,40,40,152.4,500ft,False,disabled,1080,221,859,1760,1760,143,143,1903,3259.3401986018357,105.75147188167605,9.777777777777779,0.0,0.0,0.0,0.0,0,0.0,0.062037037037037036,0.0,S6,대형 고밀도 스트레스 시나리오,6000,6000,100,20,360,10800,10,1080,1069,11,342,3.1578947368421053,8,S6_cycle0002_C_seed1202,2,1202,C
S6,continuous,D,360,240.0,66.66666666666667,0.45,1605,40,40,152.4,500ft,False,disabled,1080,783,297,80,0,172,173,172,3492.6269863339116,119.99317193240026,9.0,0.0,0.0,0.0,0.0,0,0.06894017675210266,0.7083333333333334,0.06388888888888888,S6,대형 고밀도 스트레스 시나리오,6000,6000,100,20,360,10800,10,1080,1069,11,343,3.1486880466472305,7,S6_cycle0002_D_seed1203,2,1203,D
S6,continuous,E,360,240.0,66.66666666666667,0.45,1654,40,40,152.4,500ft,True,disabled,1080,771,309,32,8,188,506,196,3667.9158072346704,247.91185629517395,179.12004268241202,167.78670934907862,113.13154636878326,280.9182557178616,1650.3309053969724,884,0.05176850650038708,0.8601851851851852,0.025925925925925925,S6,대형 고밀도 스트레스 시나리오,6000,6000,100,20,360,10800,10,1080,1037,43,342,3.1578947368421053,9,S6_cycle0002_E_seed1204,2,1204,E
S6,continuous,A,360,240.0,66.66666666666667,0.45,1609,40,40,152.4,500ft,False,disabled,1080,176,904,1767,1767,216,268,1983,3215.9649721492856,95.57685858789036,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,S6,대형 고밀도 스트레스 시나리오,6000,6000,100,20,360,10800,10,1080,1070,10,346,3.121387283236994,8,S6_cycle0003_A_seed1300,3,1300,A
S6,continuous,B,360,240.0,66.66666666666667,0.45,1590,40,40,152.4,500ft,False,disabled,1080,638,442,52,0,283,340,283,3632.8109259168755,117.22480361579814,0.0,0.0,0.0,0.0,0.0,0,0.04844944407379836,0.7185185185185186,0.041666666666666664,S6,대형 고밀도 스트레스 시나리오,6000,6000,100,20,360,10800,10,1080,1067,13,344,3.13953488372093,8,S6_cycle0003_B_seed1301,3,1301,B
S6,continuous,C,360,240.0,66.66666666666667,0.45,1620,40,40,152.4,500ft,False,disabled,1080,278,802,1455,1455,140,140,1595,3255.705534310084,98.49172850245706,8.666666666666666,0.0,0.0,0.0,0.0,0,0.0,0.07222222222222222,0.0,S6,대형 고밀도 스트레스 시나리오,6000,6000,100,20,360,10800,10,1080,1072,8,345,3.130434782608696,10,S6_cycle0003_C_seed1302,3,1302,C
S6,continuous,D,360,240.0,66.66666666666667,0.45,1612,40,40,152.4,500ft,False,disabled,1080,820,260,49,0,151,151,151,3524.238913313432,118.25477910756766,10.722222222222221,0.0,0.0,0.0,0.0,0,0.06807112868572307,0.7592592592592593,0.046296296296296294,S6,대형 고밀도 스트레스 시나리오,6000,6000,100,20,360,10800,10,1080,1066,14,341,3.167155425219941,8,S6_cycle0003_D_seed1303,3,1303,D
S6,continuous,E,360,240.0,66.66666666666667,0.45,1650,40,40,152.4,500ft,True,disabled,1080,788,292,36,1,168,237,169,3375.4306081870373,230.5885443700131,154.43216119254848,143.98771674810394,105.88393036413538,249.87164711223957,1071.612914272304,873,0.03557058117973581,0.850925925925926,0.03148148148148148,S6,대형 고밀도 스트레스 시나리오,6000,6000,100,20,360,10800,10,1080,1036,44,348,3.103448275862069,8,S6_cycle0003_E_seed1304,3,1304,E
S6,continuous,A,360,240.0,66.66666666666667,0.45,1636,40,40,152.4,500ft,False,disabled,1080,118,962,2468,2468,231,278,2699,3621.1141280798342,99.31655443165906,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,S6,대형 고밀도 스트레스 시나리오,6000,6000,100,20,360,10800,10,1080,1067,13,346,3.121387283236994,10,S6_cycle0004_A_seed1400,4,1400,A
S6,continuous,B,360,240.0,66.66666666666667,0.45,1622,40,40,152.4,500ft,False,disabled,1080,684,396,32,0,258,326,258,3472.0593994057676,108.92648411862528,0.0,0.0,0.0,0.0,0.0,0,0.09906824435772768,0.6861111111111111,0.03148148148148148,S6,대형 고밀도 스트레스 시나리오,6000,6000,100,20,360,10800,10,1080,1068,12,346,3.121387283236994,8,S6_cycle0004_B_seed1401,4,1401,B
S6,continuous,C,360,240.0,66.66666666666667,0.45,1626,40,40,152.4,500ft,False,disabled,1080,249,831,1678,1678,138,138,1816,3313.7702526598177,100.73119908811263,8.11111111111111,0.0,0.0,0.0,0.0,0,0.0,0.07592592592592592,0.0,S6,대형 고밀도 스트레스 시나리오,6000,6000,100,20,360,10800,10,1080,1072,8,343,3.1486880466472305,8,S6_cycle0004_C_seed1402,4,1402,C
S6,continuous,D,360,240.0,66.66666666666667,0.45,1598,40,40,152.4,500ft,False,disabled,1080,834,246,60,0,136,136,136,3561.7376277870662,117.91849435693044,10.0,0.0,0.0,0.0,0.0,0,0.05186665114281505,0.7148148148148148,0.05277777777777778,S6,대형 고밀도 스트레스 시나리오,6000,6000,100,20,360,10800,10,1080,1066,14,345,3.130434782608696,10,S6_cycle0004_D_seed1403,4,1403,D
S6,continuous,E,360,240.0,66.66666666666667,0.45,1624,40,40,152.4,500ft,True,disabled,1080,808,272,33,2,152,242,154,3451.7990199406877,222.93057970443445,166.1544548182003,156.71001037375595,100.96731191923118,257.6773222929866,1065.6440578868269,895,0.034229618853882995,0.8064814814814815,0.03148148148148148,S6,대형 고밀도 스트레스 시나리오,6000,6000,100,20,360,10800,10,1080,1041,39,342,3.1578947368421053,8,S6_cycle0004_E_seed1404,4,1404,E
S6,continuous,A,360,240.0,66.66666666666667,0.45,1597,40,40,152.4,500ft,False,disabled,1080,156,924,1901,1901,230,266,2131,3248.269035537513,91.41247607766,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,S6,대형 고밀도 스트레스 시나리오,6000,6000,100,20,360,10800,10,1080,1070,10,340,3.176470588235294,9,S6_cycle0005_A_seed1500,5,1500,A
S6,continuous,B,360,240.0,66.66666666666667,0.45,1612,40,40,152.4,500ft,False,disabled,1080,660,420,69,0,263,325,263,3582.3511990762654,121.56526079868782,0.0,0.0,0.0,0.0,0.0,0,0.1544387336548202,0.7703703703703704,0.058333333333333334,S6,대형 고밀도 스트레스 시나리오,6000,6000,100,20,360,10800,10,1080,1067,13,347,3.112391930835735,8,S6_cycle0005_B_seed1501,5,1501,B
S6,continuous,C,360,240.0,66.66666666666667,0.45,1629,40,40,152.4,500ft,False,disabled,1080,252,828,1775,1775,128,129,1903,3082.220126236508,94.6120460507152,8.722222222222221,0.0,0.0,0.0,0.0,0,0.0,0.08703703703703704,0.0,S6,대형 고밀도 스트레스 시나리오,6000,6000,100,20,360,10800,10,1080,1073,7,341,3.167155425219941,9,S6_cycle0005_C_seed1502,5,1502,C
S6,continuous,D,360,240.0,66.66666666666667,0.45,1682,40,40,152.4,500ft,False,disabled,1080,811,269,58,0,154,154,154,3126.981578983211,111.18338898300213,9.722222222222221,0.0,0.0,0.0,0.0,0,0.147763766016635,0.7342592592592593,0.053703703703703705,S6,대형 고밀도 스트레스 시나리오,6000,6000,100,20,360,10800,10,1080,1065,15,351,3.076923076923077,8,S6_cycle0005_D_seed1503,5,1503,D
S6,continuous,E,360,240.0,66.66666666666667,0.45,1616,40,40,152.4,500ft,True,disabled,1080,740,340,42,8,205,331,213,3624.236058091867,246.19399069918506,182.81845795019316,166.81845795019322,111.0687467483714,277.88720469856503,1119.659904300328,871,0.06160874980198219,0.8222222222222222,0.02962962962962963,S6,대형 고밀도 스트레스 시나리오,6000,6000,100,20,360,10800,10,1080,1039,41,354,3.0508474576271185,8,S6_cycle0005_E_seed1504,5,1504,E
