aircraft_id,mission_count
0,5
1,4
2,6
3,7
4,9
5,5
6,6
7,6
8,8
9,9
10,5
11,5
12,7
13,4
14,7
15,2
16,6
17,6
18,4
19,6
20,7
21,3
22,2
23,6
24,8
25,8
26,7
27,7
28,6
29,5
30,4
31,6
32,6
33,4
34,7
35,6
36,5
37,8
38,5
39,4
40,6
41,3
42,5
43,7
44,6
45,3
46,6
47,5
48,6
49,2
50,6
51,6
52,4
53,6
54,5
55,7
56,3
57,6
58,4
59,4
60,7
61,5
62,7
63,8
64,8
65,6
66,5
67,7
68,6
69,5
70,5
71,6
72,6
73,5
74,6
75,6
76,5
77,6
78,9
79,4
80,3
81,5
82,6
83,4
84,7
85,5
86,6
87,6
88,4
89,1
90,7
91,4
92,5
93,3
94,2
95,3
96,4
97,4
98,7
99,4
100,5
101,4
102,4
103,6
104,5
105,6
106,5
107,5
108,2
109,6
110,4
111,5
112,7
113,4
114,5
115,6
116,6
117,6
118,6
119,5
120,6
121,3
122,9
123,6
124,8
125,5
126,5
127,4
128,5
129,6
130,8
131,7
132,5
133,4
134,6
135,9
136,4
137,3
138,4
139,4
140,5
141,7
142,3
143,4
144,6
145,2
146,4
147,4
148,6
149,9
150,6
151,6
152,6
153,4
154,7
155,6
156,7
157,5
158,5
159,4
160,2
161,5
162,6
163,5
164,6
165,7
166,7
167,7
168,6
169,5
170,5
171,10
172,3
173,7
174,8
175,5
176,7
177,3
178,6
179,8
180,8
181,2
182,7
183,3
184,6
185,3
186,4
187,6
188,9
189,5
190,4
191,6
192,3
193,4
194,5
195,4
196,4
197,3
198,8
199,6
