aircraft_id,mission_count
0,7
1,7
2,2
3,8
4,3
5,4
6,8
7,4
8,6
9,2
10,3
11,3
12,8
13,5
14,6
15,5
16,4
17,10
18,4
19,9
20,7
21,3
22,10
23,6
24,3
25,3
26,2
27,4
28,7
29,5
30,5
31,5
32,6
33,7
34,1
35,7
36,7
37,10
38,8
39,4
40,6
41,3
42,4
43,8
44,5
45,1
46,6
47,3
48,5
49,6
50,5
51,4
52,7
53,2
54,8
55,3
56,4
57,4
58,3
59,3
60,9
61,3
62,7
63,4
64,14
65,4
66,4
67,10
68,5
69,8
70,3
71,4
72,7
73,11
74,6
75,5
76,3
77,5
78,7
79,3
80,2
81,5
82,9
83,5
84,8
85,5
86,1
87,8
88,8
89,6
90,5
91,9
92,7
93,5
94,7
95,2
96,7
97,1
98,5
99,3
100,7
101,6
102,3
103,11
104,1
105,9
106,0
107,4
108,8
109,0
110,2
111,5
112,3
113,5
114,2
115,4
116,3
117,6
118,11
119,5
120,3
121,5
122,5
123,7
124,5
125,4
126,7
127,3
128,6
129,6
130,4
131,3
132,7
133,7
134,5
135,7
136,7
137,2
138,6
139,4
140,2
141,5
142,4
143,3
144,5
145,4
146,3
147,3
148,7
149,11
150,4
151,9
152,6
153,5
154,7
155,4
156,1
157,9
158,10
159,7
160,4
161,8
162,9
163,9
164,4
165,5
166,6
167,4
168,3
169,9
170,3
171,6
172,1
173,3
174,6
175,7
176,7
177,7
178,7
179,6
180,4
181,4
182,7
183,4
184,10
185,5
186,9
187,11
188,5
189,8
190,7
191,11
192,6
193,3
194,3
195,9
196,0
197,5
198,6
199,4
