aircraft_id,mission_count
0,11
1,11
2,12
3,9
4,13
5,10
6,11
7,11
8,12
9,9
10,11
11,9
12,10
13,12
14,11
15,10
16,12
17,10
18,10
19,12
20,9
21,12
22,9
23,8
24,10
25,11
26,8
27,11
28,8
29,10
30,10
31,12
32,12
33,11
34,13
35,10
36,10
37,12
38,13
39,13
40,13
41,12
42,15
43,10
44,12
45,12
46,11
47,12
48,9
49,11
50,9
51,10
52,8
53,12
54,12
55,12
56,9
57,13
58,13
59,9
60,10
61,8
62,12
63,11
64,11
65,10
66,12
67,11
68,9
69,12
70,13
71,13
72,9
73,10
74,10
75,10
76,11
77,10
78,10
79,9
80,11
81,10
82,12
83,13
84,10
85,10
86,13
87,11
88,11
89,13
90,12
91,11
92,10
93,9
94,8
95,10
96,9
97,11
98,10
99,13
