scenario_id,sweep,model,flight_id,aircraft_id,time_s,x,y,z,phase,cruise_altitude,start_time,cruise_arrival_time,descent_start_time,end_time,origin_id,destination_id,speed_kmh,safety_distance_m,takeoff_pad_delay_s,landing_pad_delay_s,pad_delay_s
S2,continuous,E,0,13,0.0,1020.456,823.516,243.141,climb,300.0,0.0,23.433,23.433,75.291,10,8,240.0,152.4,0.0,0.0,0.0
S2,continuous,E,0,13,5.686,1020.456,823.516,271.571,climb,300.0,0.0,23.433,23.433,75.291,10,8,240.0,152.4,0.0,0.0,0.0
S2,continuous,E,0,13,11.372,1020.456,823.516,300.0,climb,300.0,0.0,23.433,23.433,75.291,10,8,240.0,152.4,0.0,0.0,0.0
S2,continuous,E,0,13,11.372,1020.456,823.516,300.0,cruise,300.0,0.0,23.433,23.433,75.291,10,8,240.0,152.4,0.0,0.0,0.0
S2,continuous,E,0,13,17.402,872.886,1197.495,300.0,cruise,300.0,0.0,23.433,23.433,75.291,10,8,240.0,152.4,0.0,0.0,0.0
S2,continuous,E,0,13,23.433,725.315,1571.474,300.0,cruise,300.0,0.0,23.433,23.433,75.291,10,8,240.0,152.4,0.0,0.0,0.0
S2,continuous,E,0,13,23.433,725.315,1571.474,300.0,descend,300.0,0.0,23.433,23.433,75.291,10,8,240.0,152.4,0.0,0.0,0.0
S2,continuous,E,0,13,32.076,725.315,1571.474,256.785,descend,300.0,0.0,23.433,23.433,75.291,10,8,240.0,152.4,0.0,0.0,0.0
S2,continuous,E,0,13,40.719,725.315,1571.474,213.57,descend,300.0,0.0,23.433,23.433,75.291,10,8,240.0,152.4,0.0,0.0,0.0
S2,continuous,E,0,13,49.362,725.315,1571.474,170.355,descend,300.0,0.0,23.433,23.433,75.291,10,8,240.0,152.4,0.0,0.0,0.0
S2,continuous,E,0,13,58.005,725.315,1571.474,127.14,descend,300.0,0.0,23.433,23.433,75.291,10,8,240.0,152.4,0.0,0.0,0.0
S2,continuous,E,0,13,66.648,725.315,1571.474,83.924,descend,300.0,0.0,23.433,23.433,75.291,10,8,240.0,152.4,0.0,0.0,0.0
S2,continuous,E,0,13,75.291,725.315,1571.474,40.709,descend,300.0,0.0,23.433,23.433,75.291,10,8,240.0,152.4,0.0,0.0,0.0
S2,continuous,E,1,91,10.0,827.915,72.315,120.516,climb,350.0,10.0,75.483,75.483,116.381,3,0,240.0,152.4,0.0,0.0,0.0
S2,continuous,E,1,91,19.179,827.915,72.315,166.412,climb,350.0,10.0,75.483,75.483,116.381,3,0,240.0,152.4,0.0,0.0,0.0
S2,continuous,E,1,91,28.359,827.915,72.315,212.309,climb,350.0,10.0,75.483,75.483,116.381,3,0,240.0,152.4,0.0,0.0,0.0
S2,continuous,E,1,91,37.538,827.915,72.315,258.206,climb,350.0,10.0,75.483,75.483,116.381,3,0,240.0,152.4,0.0,0.0,0.0
S2,continuous,E,1,91,46.718,827.915,72.315,304.103,climb,350.0,10.0,75.483,75.483,116.381,3,0,240.0,152.4,0.0,0.0,0.0
S2,continuous,E,1,91,55.897,827.915,72.315,350.0,climb,350.0,10.0,75.483,75.483,116.381,3,0,240.0,152.4,0.0,0.0,0.0
S2,continuous,E,1,91,55.897,827.915,72.315,350.0,cruise,350.0,10.0,75.483,75.483,116.381,3,0,240.0,152.4,0.0,0.0,0.0
S2,continuous,E,1,91,65.69,777.447,723.239,350.0,cruise,350.0,10.0,75.483,75.483,116.381,3,0,240.0,152.4,0.0,0.0,0.0
S2,continuous,E,1,91,75.483,726.98,1374.163,350.0,cruise,350.0,10.0,75.483,75.483,116.381,3,0,240.0,152.4,0.0,0.0,0.0
S2,continuous,E,1,91,75.483,726.98,1374.163,350.0,descend,350.0,10.0,75.483,75.483,116.381,3,0,240.0,152.4,0.0,0.0,0.0
S2,continuous,E,1,91,83.663,726.98,1374.163,309.103,descend,350.0,10.0,75.483,75.483,116.381,3,0,240.0,152.4,0.0,0.0,0.0
S2,continuous,E,1,91,91.842,726.98,1374.163,268.205,descend,350.0,10.0,75.483,75.483,116.381,3,0,240.0,152.4,0.0,0.0,0.0
S2,continuous,E,1,91,100.022,726.98,1374.163,227.308,descend,350.0,10.0,75.483,75.483,116.381,3,0,240.0,152.4,0.0,0.0,0.0
