scenario_id,sweep,model,vertiport_id,flight_id,aircraft_id,operation,start_s,end_s,duration_s,pad_delay_s
S5,continuous,A,21,0,178,takeoff,0.0,30.0,30.0,0.0
S5,continuous,A,0,0,178,landing,88.56673144621064,278.5667314462106,189.99999999999997,0.0
S5,continuous,A,9,1,10,takeoff,10.0,40.0,30.0,0.0
S5,continuous,A,0,1,10,landing,278.5667314462106,468.5667314462106,190.0,187.5349558117175
S5,continuous,A,5,2,106,takeoff,20.0,50.0,30.0,0.0
S5,continuous,A,27,2,106,landing,142.64582382179657,332.64582382179657,190.0,0.0
S5,continuous,A,0,3,128,takeoff,30.0,60.0,30.0,0.0
S5,continuous,A,11,3,128,landing,134.77272512324606,324.77272512324606,190.0,0.0
S5,continuous,A,26,4,257,takeoff,40.0,70.0,30.0,0.0
S5,continuous,A,10,4,257,landing,131.10267511300944,321.10267511300947,190.00000000000003,0.0
S5,continuous,A,4,5,147,takeoff,50.0,80.0,30.0,0.0
S5,continuous,A,37,5,147,landing,100.09808706492223,290.0980870649222,189.99999999999997,0.0
S5,continuous,A,31,6,69,takeoff,60.0,90.0,30.0,0.0
S5,continuous,A,35,6,69,landing,129.13917664220315,319.13917664220315,190.0,0.0
S5,continuous,A,31,7,103,takeoff,90.0,120.0,30.0,20.0
S5,continuous,A,12,7,103,landing,223.99904595608075,413.99904595608075,190.0,0.0
S5,continuous,A,35,8,123,takeoff,80.0,110.0,30.0,0.0
S5,continuous,A,24,8,123,landing,119.20145282436148,309.20145282436147,190.0,0.0
S5,continuous,A,23,9,207,takeoff,90.0,120.0,30.0,0.0
S5,continuous,A,38,9,207,landing,190.87707487556935,380.87707487556935,190.0,0.0
S5,continuous,A,24,10,74,takeoff,309.20145282436147,339.20145282436147,30.0,209.20145282436147
S5,continuous,A,16,10,74,landing,426.09266599674265,616.0926659967427,190.0,0.0
S5,continuous,A,25,11,63,takeoff,110.0,140.0,30.0,0.0
S5,continuous,A,11,11,63,landing,324.77272512324606,514.7727251232461,190.00000000000006,108.71922075625105
S5,continuous,A,32,12,186,takeoff,120.0,150.0,30.0,0.0
S5,continuous,A,1,12,186,landing,227.42933296678564,417.42933296678564,190.0,0.0
S5,continuous,A,35,13,86,takeoff,319.13917664220315,349.13917664220315,30.0,189.13917664220315
S5,continuous,A,2,13,86,landing,455.31821411213053,645.3182141121306,190.00000000000006,0.0
S5,continuous,A,32,14,32,takeoff,150.0,180.0,30.0,10.0
S5,continuous,A,1,14,32,landing,417.42933296678564,607.4293329667856,190.0,160.0
S5,continuous,A,11,15,280,takeoff,514.7727251232461,544.7727251232461,30.0,364.7727251232461
S5,continuous,A,2,15,280,landing,645.3182141121306,835.3182141121306,190.0,8.27103817968839
S5,continuous,A,14,16,203,takeoff,160.0,190.0,30.0,0.0
S5,continuous,A,37,16,203,landing,290.0980870649222,480.0980870649222,190.0,55.79791826190305
S5,continuous,A,11,17,201,takeoff,544.7727251232461,574.7727251232461,30.0,374.7727251232461
S5,continuous,A,26,17,201,landing,602.705766728775,792.705766728775,190.0,0.0
S5,continuous,A,14,18,42,takeoff,190.0,220.0,30.0,10.0
S5,continuous,A,7,18,42,landing,282.99199919316544,472.99199919316544,190.0,0.0
S5,continuous,A,21,19,165,takeoff,190.0,220.0,30.0,0.0
S5,continuous,A,15,19,165,landing,326.50949915643156,516.5094991564315,189.99999999999994,0.0
S5,continuous,A,36,20,99,takeoff,200.0,230.0,30.0,0.0
S5,continuous,A,37,20,99,landing,480.0980870649222,670.0980870649222,190.0,248.8968480147395
S5,continuous,A,22,21,216,takeoff,210.0,240.0,30.0,0.0
S5,continuous,A,28,21,216,landing,296.1800266889618,486.1800266889618,190.0,0.0
S5,continuous,A,29,22,250,takeoff,220.0,250.0,30.0,0.0
S5,continuous,A,4,22,250,landing,311.8657841719672,501.8657841719672,190.0,0.0
S5,continuous,A,1,23,297,takeoff,607.4293329667856,637.4293329667856,30.0,377.42933296678564
S5,continuous,A,20,23,297,landing,673.8567269894721,863.8567269894721,190.0,0.0
S5,continuous,A,3,24,111,takeoff,240.0,270.0,30.0,0.0
S5,continuous,A,19,24,111,landing,360.9681752515344,550.9681752515344,190.0,0.0
S5,continuous,A,3,25,38,takeoff,270.0,300.0,30.0,20.0
S5,continuous,A,31,25,38,landing,415.2239658588261,605.2239658588261,190.0,0.0
S5,continuous,A,34,26,282,takeoff,260.0,290.0,30.0,0.0
S5,continuous,A,4,26,282,landing,501.8657841719672,691.8657841719672,190.0,134.70251823006913
S5,continuous,A,27,27,156,takeoff,332.64582382179657,362.64582382179657,30.0,62.64582382179657
S5,continuous,A,24,27,156,landing,445.9128342207539,635.9128342207539,190.0,0.0
S5,continuous,A,28,28,148,takeoff,486.1800266889618,516.1800266889618,30.0,206.1800266889618
S5,continuous,A,7,28,148,landing,647.4427133147572,837.4427133147572,190.0,0.0
S5,continuous,A,2,29,81,takeoff,290.0,320.0,30.0,0.0
S5,continuous,A,30,29,81,landing,356.83669685220224,546.8366968522023,190.00000000000006,0.0
S5,continuous,A,13,30,58,takeoff,300.0,330.0,30.0,0.0
S5,continuous,A,30,30,58,landing,546.8366968522023,736.8366968522023,190.0,190.58574064482002
S5,continuous,A,23,31,217,takeoff,310.0,340.0,30.0,0.0
S5,continuous,A,36,31,217,landing,431.1355466800866,621.1355466800866,190.0,0.0
S5,continuous,A,25,32,112,takeoff,320.0,350.0,30.0,0.0
S5,continuous,A,21,32,112,landing,462.12782910189395,652.1278291018939,189.99999999999994,0.0
S5,continuous,A,27,33,39,takeoff,362.64582382179657,392.64582382179657,30.0,32.64582382179657
S5,continuous,A,9,33,39,landing,456.4294563992967,646.4294563992967,189.99999999999994,0.0
S5,continuous,A,8,34,281,takeoff,340.0,370.0,30.0,0.0
S5,continuous,A,6,34,281,landing,422.7158991298361,612.7158991298361,190.0,0.0
S5,continuous,A,22,35,197,takeoff,350.0,380.0,30.0,0.0
S5,continuous,A,29,35,197,landing,389.02920401383506,579.029204013835,190.0,0.0
S5,continuous,A,17,36,52,takeoff,360.0,390.0,30.0,0.0
S5,continuous,A,16,36,52,landing,616.0926659967427,806.0926659967427,190.0,184.5665709910931
S5,continuous,A,3,37,93,takeoff,370.0,400.0,30.0,0.0
S5,continuous,A,22,37,93,landing,466.9438214749755,656.9438214749755,190.0,0.0
S5,continuous,A,7,38,84,takeoff,472.99199919316544,502.99199919316544,30.0,92.99199919316544
S5,continuous,A,25,38,84,landing,628.4390674122249,818.4390674122249,190.0,0.0
S5,continuous,A,0,39,90,takeoff,468.5667314462106,498.5667314462106,30.0,78.56673144621061
S5,continuous,A,32,39,90,landing,572.8351564178616,762.8351564178616,190.0,0.0
S5,continuous,A,12,40,37,takeoff,413.99904595608075,443.99904595608075,30.0,13.99904595608075
S5,continuous,A,19,40,37,landing,550.9681752515344,740.9681752515344,190.0,61.63187842395183
S5,continuous,A,38,41,214,takeoff,410.0,440.0,30.0,0.0
S5,continuous,A,9,41,214,landing,646.4294563992967,836.4294563992967,190.0,133.96046777686445
S5,continuous,A,36,42,80,takeoff,621.1355466800866,651.1355466800866,30.0,201.13554668008658
S5,continuous,A,33,42,80,landing,715.4550310610899,905.4550310610899,190.0,0.0
S5,continuous,A,6,43,278,takeoff,612.7158991298361,642.7158991298361,30.0,182.7158991298361
S5,continuous,A,16,43,278,landing,806.0926659967427,996.0926659967427,190.0,51.07639944514449
S5,continuous,A,12,44,239,takeoff,443.99904595608075,473.99904595608075,30.0,3.9990459560807494
S5,continuous,A,34,44,239,landing,540.3945945022067,730.3945945022067,190.0,0.0
S5,continuous,A,28,45,198,takeoff,516.1800266889618,546.1800266889618,30.0,66.18002668896179
S5,continuous,A,4,45,198,landing,691.8657841719672,881.8657841719672,190.0,114.42885612647672
S5,continuous,A,9,46,270,takeoff,836.4294563992967,866.4294563992967,30.0,376.42945639929667
S5,continuous,A,26,46,270,landing,934.3046213587803,1124.3046213587804,190.0000000000001,0.0
S5,continuous,A,32,47,287,takeoff,470.0,500.0,30.0,0.0
S5,continuous,A,11,47,287,landing,609.1484719537532,799.1484719537532,190.0,0.0
S5,continuous,A,27,48,153,takeoff,480.0,510.0,30.0,0.0
S5,continuous,A,21,48,153,landing,652.1278291018939,842.1278291018939,190.0,35.95232551472304
S5,continuous,A,8,49,248,takeoff,490.0,520.0,30.0,0.0
S5,continuous,A,26,49,248,landing,1124.3046213587804,1314.3046213587804,190.0,600.4301681981553
S5,continuous,A,11,50,244,takeoff,574.7727251232461,604.7727251232461,30.0,74.77272512324612
S5,continuous,A,4,50,244,landing,881.8657841719672,1071.8657841719673,190.0000000000001,218.60833234705865
S5,continuous,A,12,51,255,takeoff,510.0,540.0,30.0,0.0
S5,continuous,A,38,51,255,landing,590.3574344665138,780.3574344665138,190.0,0.0
S5,continuous,A,34,52,107,takeoff,730.3945945022067,760.3945945022067,30.0,210.3945945022067
S5,continuous,A,27,52,107,landing,884.7124810007433,1074.7124810007433,190.0,0.0
