aircraft_id,mission_count
0,4
1,3
2,2
3,6
4,3
5,3
6,6
7,2
8,3
9,3
10,3
11,2
12,3
13,4
14,4
15,2
16,1
17,0
18,4
19,2
20,2
21,2
22,5
23,1
24,4
25,9
26,1
27,6
28,4
29,3
30,5
31,5
32,3
33,3
34,3
35,4
36,2
37,3
38,2
39,4
40,4
41,5
42,4
43,4
44,3
45,1
46,2
47,2
48,4
49,3
50,4
51,4
52,3
53,6
54,2
55,2
56,5
57,1
58,7
59,4
60,4
61,7
62,7
63,6
64,3
65,3
66,2
67,3
68,4
69,7
70,3
71,0
72,6
73,0
74,2
75,3
76,4
77,2
78,5
79,5
80,8
81,4
82,2
83,2
84,9
85,1
86,2
87,3
88,6
89,3
90,3
91,4
92,3
93,3
94,2
95,3
96,3
97,6
98,4
99,3
100,4
101,3
102,3
103,4
104,1
105,4
106,5
107,5
108,6
109,4
110,4
111,6
112,4
113,2
114,7
115,4
116,6
117,2
118,4
119,2
120,5
121,3
122,3
123,5
124,4
125,3
126,5
127,3
128,4
129,4
130,4
131,2
132,3
133,4
134,2
135,3
136,3
137,1
138,8
139,4
140,5
141,2
142,4
143,1
144,1
145,4
146,5
147,6
148,7
149,7
150,4
151,7
152,4
153,3
154,4
155,2
156,3
157,3
158,3
159,3
160,3
161,3
162,3
163,2
164,4
165,4
166,4
167,9
168,2
169,3
170,1
171,4
172,5
173,4
174,5
175,0
176,7
177,2
178,4
179,4
180,3
181,3
182,3
183,4
184,2
185,2
186,4
187,6
188,4
189,4
190,4
191,2
192,6
193,1
194,4
195,4
196,4
197,3
198,4
199,4
200,2
201,4
202,5
203,2
204,3
205,3
206,4
207,6
208,3
209,4
210,4
211,4
212,3
213,3
214,4
215,4
216,2
217,5
218,3
219,3
220,5
221,4
222,2
223,8
224,3
225,3
226,5
227,3
228,0
229,3
230,1
231,5
232,1
233,1
234,2
235,3
236,3
237,6
238,1
239,4
240,2
241,3
242,1
243,3
244,4
245,7
246,2
247,3
248,5
249,7
250,7
251,4
252,8
253,4
254,2
255,2
256,3
257,6
258,5
259,2
260,3
261,3
262,1
263,1
264,4
265,2
266,3
267,1
268,4
269,5
270,5
271,4
272,5
273,3
274,7
275,5
276,5
277,1
278,4
279,3
280,4
281,4
282,5
283,3
284,3
285,4
286,4
287,6
288,3
289,1
290,5
291,3
292,2
293,3
294,0
295,3
296,4
297,6
298,4
299,4
