scenario_id,sweep,model,flight_id,aircraft_id,time_s,x,y,z,phase,cruise_altitude,start_time,cruise_arrival_time,descent_start_time,end_time,origin_id,destination_id,speed_kmh,safety_distance_m,takeoff_pad_delay_s,landing_pad_delay_s,pad_delay_s
S1,continuous,E,0,67,0.0,1276.856,572.7,247.083,climb,300.0,0.0,15.045,15.045,17.331,5,4,240.0,152.4,0.0,0.0,0.0
S1,continuous,E,0,67,5.292,1276.856,572.7,273.542,climb,300.0,0.0,15.045,15.045,17.331,5,4,240.0,152.4,0.0,0.0,0.0
S1,continuous,E,0,67,10.583,1276.856,572.7,300.0,climb,300.0,0.0,15.045,15.045,17.331,5,4,240.0,152.4,0.0,0.0,0.0
S1,continuous,E,0,67,10.583,1276.856,572.7,300.0,cruise,300.0,0.0,15.045,15.045,17.331,5,4,240.0,152.4,0.0,0.0,0.0
S1,continuous,E,0,67,15.045,1279.004,275.246,300.0,cruise,300.0,0.0,15.045,15.045,17.331,5,4,240.0,152.4,0.0,0.0,0.0
S1,continuous,E,0,67,15.045,1279.004,275.246,300.0,descend,300.0,0.0,15.045,15.045,17.331,5,4,240.0,152.4,0.0,0.0,0.0
S1,continuous,E,0,67,17.331,1279.004,275.246,288.57,descend,300.0,0.0,15.045,15.045,17.331,5,4,240.0,152.4,0.0,0.0,0.0
S1,continuous,E,1,1,10.0,572.397,1075.844,232.887,climb,300.0,10.0,28.809,28.809,31.224,7,3,240.0,152.4,0.0,0.0,0.0
S1,continuous,E,1,1,16.711,572.397,1075.844,266.444,climb,300.0,10.0,28.809,28.809,31.224,7,3,240.0,152.4,0.0,0.0,0.0
S1,continuous,E,1,1,23.423,572.397,1075.844,300.0,climb,300.0,10.0,28.809,28.809,31.224,7,3,240.0,152.4,0.0,0.0,0.0
S1,continuous,E,1,1,23.423,572.397,1075.844,300.0,cruise,300.0,10.0,28.809,28.809,31.224,7,3,240.0,152.4,0.0,0.0,0.0
S1,continuous,E,1,1,27.222,519.863,828.073,300.0,cruise,300.0,10.0,28.809,28.809,31.224,7,3,240.0,152.4,0.0,0.0,0.0
S1,continuous,E,1,1,28.809,522.331,722.316,300.0,cruise,300.0,10.0,28.809,28.809,31.224,7,3,240.0,152.4,0.0,0.0,0.0
S1,continuous,E,1,1,28.809,522.331,722.316,300.0,descend,300.0,10.0,28.809,28.809,31.224,7,3,240.0,152.4,0.0,0.0,0.0
S1,continuous,E,1,1,31.224,522.331,722.316,287.922,descend,300.0,10.0,28.809,28.809,31.224,7,3,240.0,152.4,0.0,0.0,0.0
S1,continuous,E,2,46,20.0,176.517,1325.247,115.383,climb,350.0,20.0,77.349,216.393,228.809,6,3,240.0,152.4,0.0,139.044,139.044
S1,continuous,E,2,46,29.385,176.517,1325.247,162.307,climb,350.0,20.0,77.349,216.393,228.809,6,3,240.0,152.4,0.0,139.044,139.044
S1,continuous,E,2,46,38.769,176.517,1325.247,209.23,climb,350.0,20.0,77.349,216.393,228.809,6,3,240.0,152.4,0.0,139.044,139.044
S1,continuous,E,2,46,48.154,176.517,1325.247,256.153,climb,350.0,20.0,77.349,216.393,228.809,6,3,240.0,152.4,0.0,139.044,139.044
S1,continuous,E,2,46,57.539,176.517,1325.247,303.077,climb,350.0,20.0,77.349,216.393,228.809,6,3,240.0,152.4,0.0,139.044,139.044
S1,continuous,E,2,46,66.923,176.517,1325.247,350.0,climb,350.0,20.0,77.349,216.393,228.809,6,3,240.0,152.4,0.0,139.044,139.044
S1,continuous,E,2,46,66.923,176.517,1325.247,350.0,cruise,350.0,20.0,77.349,216.393,228.809,6,3,240.0,152.4,0.0,139.044,139.044
S1,continuous,E,2,46,72.136,349.424,1023.781,350.0,cruise,350.0,20.0,77.349,216.393,228.809,6,3,240.0,152.4,0.0,139.044,139.044
S1,continuous,E,2,46,77.349,522.331,722.316,350.0,cruise,350.0,20.0,77.349,216.393,228.809,6,3,240.0,152.4,0.0,139.044,139.044
S1,continuous,E,2,46,77.349,522.331,722.316,350.0,landing_wait,350.0,20.0,77.349,216.393,228.809,6,3,240.0,152.4,0.0,139.044,139.044
S1,continuous,E,2,46,87.281,522.331,722.316,350.0,landing_wait,350.0,20.0,77.349,216.393,228.809,6,3,240.0,152.4,0.0,139.044,139.044
S1,continuous,E,2,46,97.213,522.331,722.316,350.0,landing_wait,350.0,20.0,77.349,216.393,228.809,6,3,240.0,152.4,0.0,139.044,139.044
S1,continuous,E,2,46,107.144,522.331,722.316,350.0,landing_wait,350.0,20.0,77.349,216.393,228.809,6,3,240.0,152.4,0.0,139.044,139.044
S1,continuous,E,2,46,117.076,522.331,722.316,350.0,landing_wait,350.0,20.0,77.349,216.393,228.809,6,3,240.0,152.4,0.0,139.044,139.044
S1,continuous,E,2,46,127.008,522.331,722.316,350.0,landing_wait,350.0,20.0,77.349,216.393,228.809,6,3,240.0,152.4,0.0,139.044,139.044
S1,continuous,E,2,46,136.939,522.331,722.316,350.0,landing_wait,350.0,20.0,77.349,216.393,228.809,6,3,240.0,152.4,0.0,139.044,139.044
S1,continuous,E,2,46,146.871,522.331,722.316,350.0,landing_wait,350.0,20.0,77.349,216.393,228.809,6,3,240.0,152.4,0.0,139.044,139.044
S1,continuous,E,2,46,156.803,522.331,722.316,350.0,landing_wait,350.0,20.0,77.349,216.393,228.809,6,3,240.0,152.4,0.0,139.044,139.044
S1,continuous,E,2,46,166.734,522.331,722.316,350.0,landing_wait,350.0,20.0,77.349,216.393,228.809,6,3,240.0,152.4,0.0,139.044,139.044
S1,continuous,E,2,46,176.666,522.331,722.316,350.0,landing_wait,350.0,20.0,77.349,216.393,228.809,6,3,240.0,152.4,0.0,139.044,139.044
