aircraft_id,mission_count
0,11
1,11
2,10
3,12
4,9
5,11
6,10
7,11
8,11
9,11
10,12
11,9
12,11
13,10
14,11
15,13
16,12
17,10
18,9
19,11
20,10
21,11
22,10
23,12
24,10
25,11
26,12
27,10
28,13
29,11
30,10
31,10
32,11
33,13
34,11
35,12
36,10
37,11
38,12
39,12
40,10
41,10
42,10
43,13
44,12
45,11
46,10
47,9
48,11
49,12
50,12
51,12
52,9
53,10
54,13
55,12
56,10
57,8
58,12
59,10
60,11
61,12
62,12
63,11
64,9
65,11
66,10
67,13
68,12
69,9
70,9
71,9
72,11
73,10
74,11
75,10
76,10
77,11
78,11
79,10
80,11
81,11
82,10
83,9
84,10
85,12
86,12
87,12
88,11
89,11
90,11
91,11
92,11
93,9
94,10
95,10
96,12
97,11
98,10
99,11
