aircraft_id,mission_count
0,12
1,8
2,10
3,14
4,11
5,12
6,15
7,8
8,13
9,8
10,15
11,12
12,9
13,12
14,13
15,9
16,11
17,9
18,7
19,14
20,6
21,20
22,13
23,8
24,13
25,12
26,6
27,9
28,5
29,12
30,11
31,9
32,12
33,11
34,8
35,13
36,7
37,11
38,9
39,13
40,12
41,10
42,11
43,8
44,12
45,8
46,14
47,13
48,14
49,10
50,8
51,12
52,8
53,12
54,9
55,9
56,13
57,9
58,15
59,12
60,9
61,12
62,7
63,9
64,11
65,14
66,9
67,7
68,9
69,13
70,17
71,11
72,10
73,13
74,10
75,7
76,13
77,9
78,13
79,13
80,10
81,8
82,9
83,17
84,19
85,13
86,12
87,13
88,10
89,6
90,7
91,11
92,9
93,8
94,10
95,10
96,11
97,13
98,7
99,12
