aircraft_id,mission_count
0,1
1,5
2,4
3,6
4,3
5,3
6,2
7,4
8,3
9,7
10,6
11,1
12,5
13,2
14,3
15,1
16,2
17,8
18,2
19,4
20,4
21,5
22,2
23,2
24,2
25,3
26,4
27,2
28,1
29,2
30,3
31,2
32,2
33,6
34,4
35,6
36,3
37,3
38,3
39,7
40,4
41,4
42,7
43,4
44,3
45,6
46,7
47,7
48,3
49,3
50,5
51,5
52,5
53,1
54,4
55,5
56,4
57,1
58,5
59,2
60,3
61,3
62,5
63,3
64,2
65,3
66,3
67,5
68,2
69,3
70,4
71,2
72,4
73,1
74,4
75,5
76,5
77,6
78,2
79,3
80,3
81,3
82,5
83,2
84,6
85,0
86,2
87,3
88,4
89,2
90,5
91,3
92,4
93,2
94,3
95,2
96,4
97,6
98,3
99,5
100,3
101,3
102,3
103,4
104,4
105,2
106,2
107,3
108,6
109,5
110,3
111,5
112,3
113,3
114,4
115,2
116,4
117,2
118,5
119,1
120,2
121,4
122,5
123,4
124,1
125,4
126,2
127,3
128,3
129,4
130,4
131,4
132,4
133,1
134,6
135,7
136,5
137,5
138,6
139,3
140,4
141,5
142,1
143,7
144,4
145,2
146,0
147,4
148,6
149,2
150,3
151,4
152,3
153,5
154,1
155,2
156,3
157,1
158,5
159,7
160,1
161,2
162,4
163,3
164,3
165,2
166,1
167,5
168,2
169,4
170,6
171,3
172,5
173,3
174,3
175,3
176,4
177,1
178,6
179,4
180,3
181,4
182,6
183,4
184,5
185,6
186,3
187,3
188,3
189,2
190,3
191,2
192,4
193,2
194,2
195,4
196,5
197,5
198,4
199,3
200,6
201,4
202,4
203,6
204,3
205,2
206,6
207,4
208,3
209,5
210,2
211,4
212,2
213,1
214,3
215,5
216,2
217,5
218,4
219,4
220,7
221,3
222,5
223,4
224,4
225,6
226,1
227,5
228,6
229,3
230,4
231,3
232,3
233,3
234,4
235,3
236,5
237,2
238,3
239,3
240,4
241,2
242,3
243,4
244,2
245,1
246,4
247,2
248,5
249,5
250,5
251,4
252,4
253,4
254,4
255,2
256,3
257,3
258,6
259,6
260,0
261,1
262,3
263,2
264,5
265,2
266,4
267,1
268,6
269,4
270,5
271,6
272,3
273,8
274,4
275,2
276,3
277,6
278,2
279,3
280,1
281,2
282,3
283,2
284,2
285,7
286,5
287,5
288,4
289,5
290,3
291,6
292,3
293,4
294,4
295,3
296,5
297,1
298,4
299,7
