aircraft_id,mission_count
0,7
1,6
2,7
3,8
4,8
5,8
6,7
7,5
8,7
9,9
10,6
11,6
12,8
13,7
14,6
15,7
16,9
17,9
18,6
19,9
20,6
21,6
22,8
23,7
24,11
25,6
26,5
27,9
28,10
29,6
30,9
31,8
32,8
33,7
34,9
35,7
36,8
37,6
38,6
39,8
40,8
41,9
42,7
43,7
44,7
45,5
46,8
47,9
48,7
49,7
50,6
51,7
52,5
53,8
54,8
55,7
56,7
57,8
58,12
59,6
60,8
61,8
62,8
63,5
64,8
65,8
66,6
67,7
68,9
69,8
70,8
71,8
72,8
73,6
74,7
75,5
76,8
77,5
78,6
79,7
80,6
81,7
82,8
83,6
84,7
85,6
86,8
87,8
88,5
89,9
90,8
91,9
92,6
93,9
94,7
95,6
96,9
97,6
98,4
99,6
100,7
101,8
102,7
103,8
104,10
105,9
106,5
107,9
108,6
109,7
110,8
111,8
112,7
113,6
114,7
115,8
116,7
117,5
118,6
119,9
120,6
121,8
122,9
123,8
124,5
125,7
126,5
127,7
128,6
129,6
130,7
131,6
132,8
133,7
134,5
135,6
136,4
137,9
138,9
139,5
140,8
141,11
142,6
143,8
144,6
145,9
146,8
147,6
148,5
149,7
