scenario_id,sweep,model,aircraft_count,speed_kmh,speed_mps,building_density,building_count,vertiport_count,actual_vertiport_count,safety_distance_m,safety_label,pad_occupancy_enabled,weather,total_flights,success_flights,failed_flights,building_risk_count,building_collision_count,aircraft_collision_count,aircraft_conflict_sample_count,collision_risk_count,avg_flight_distance_m,avg_flight_time_s,avg_delay_s,avg_takeoff_pad_delay_s,avg_landing_pad_delay_s,avg_pad_delay_s,max_pad_delay_s,pad_wait_flight_count,avg_detour_distance_m,avg_altitude_changes,avg_path_changes,scenario_name,description,map_width,map_height,grid_size,road_width,fleet_size,duration_s,mission_interval_s,generated_missions,completed_within_duration,completed_after_duration,active_vehicle_count,avg_missions_per_active_vehicle,max_missions_per_vehicle,run_id,cycle,run_seed,wallclock_model
S4,continuous,A,200,240.0,66.66666666666667,0.3,721,32,32,152.4,500ft,False,disabled,1080,302,778,901,901,270,329,1171,2755.1516251202966,88.01651261605866,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,S4,대형 저밀도 도시 시나리오,5000,5000,100,20,200,10800,10,1080,1071,9,200,5.4,13,S4_cycle0000_A_seed1000,0,1000,A
S4,continuous,B,200,240.0,66.66666666666667,0.3,761,32,32,152.4,500ft,False,disabled,1080,585,495,60,0,312,377,312,2990.3814835362964,106.93600894854168,0.0,0.0,0.0,0.0,0.0,0,0.02826838015977989,0.5175925925925926,0.05740740740740741,S4,대형 저밀도 도시 시나리오,5000,5000,100,20,200,10800,10,1080,1071,9,200,5.4,11,S4_cycle0000_B_seed1001,0,1001,B
S4,continuous,C,200,240.0,66.66666666666667,0.3,728,32,32,152.4,500ft,False,disabled,1080,294,786,1181,1181,166,166,1347,2831.8286205581912,99.79191397902436,11.833333333333334,0.0,0.0,0.0,0.0,0,0.0,0.09074074074074075,0.0,S4,대형 저밀도 도시 시나리오,5000,5000,100,20,200,10800,10,1080,1068,12,200,5.4,13,S4_cycle0000_C_seed1002,0,1002,C
S4,continuous,D,200,240.0,66.66666666666667,0.3,734,32,32,152.4,500ft,False,disabled,1080,759,321,41,0,182,182,182,2877.1615457292396,114.16119987445684,13.444444444444445,0.0,0.0,0.0,0.0,0,0.024171523291159635,0.5592592592592592,0.037037037037037035,S4,대형 저밀도 도시 시나리오,5000,5000,100,20,200,10800,10,1080,1069,11,200,5.4,12,S4_cycle0000_D_seed1003,0,1003,D
S4,continuous,E,200,240.0,66.66666666666667,0.3,741,32,32,152.4,500ft,True,disabled,1080,647,433,25,14,305,580,319,3045.2598136686343,287.1307609071558,281.4490078593364,260.83789674822526,166.00884099955726,426.8467377477833,1545.912029087187,949,0.006432195912030162,0.7342592592592593,0.01574074074074074,S4,대형 저밀도 도시 시나리오,5000,5000,100,20,200,10800,10,1080,1017,63,200,5.4,10,S4_cycle0000_E_seed1004,0,1004,E
S4,continuous,A,200,240.0,66.66666666666667,0.3,783,32,32,152.4,500ft,False,disabled,1080,227,853,1432,1432,225,265,1657,2888.1874439222415,83.03307813029048,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,S4,대형 저밀도 도시 시나리오,5000,5000,100,20,200,10800,10,1080,1071,9,200,5.4,12,S4_cycle0001_A_seed1100,1,1100,A
S4,continuous,B,200,240.0,66.66666666666667,0.3,722,32,32,152.4,500ft,False,disabled,1080,600,480,33,0,313,386,313,2909.1071669108997,109.91563234438642,0.0,0.0,0.0,0.0,0.0,0,0.00648995575487982,0.5740740740740741,0.025925925925925925,S4,대형 저밀도 도시 시나리오,5000,5000,100,20,200,10800,10,1080,1068,12,199,5.42713567839196,12,S4_cycle0001_B_seed1101,1,1101,B
S4,continuous,C,200,240.0,66.66666666666667,0.3,790,32,32,152.4,500ft,False,disabled,1080,314,766,1037,1037,180,180,1217,2812.5174491696407,91.77472898852562,11.777777777777779,0.0,0.0,0.0,0.0,0,0.0,0.09259259259259259,0.0,S4,대형 저밀도 도시 시나리오,5000,5000,100,20,200,10800,10,1080,1071,9,199,5.42713567839196,11,S4_cycle0001_C_seed1102,1,1102,C
S4,continuous,D,200,240.0,66.66666666666667,0.3,708,32,32,152.4,500ft,False,disabled,1080,762,318,56,0,184,185,184,2671.348558229903,107.65470857390403,14.333333333333334,0.0,0.0,0.0,0.0,0,0.1074474966280776,0.5064814814814815,0.05,S4,대형 저밀도 도시 시나리오,5000,5000,100,20,200,10800,10,1080,1066,14,199,5.42713567839196,11,S4_cycle0001_D_seed1103,1,1103,D
S4,continuous,E,200,240.0,66.66666666666667,0.3,766,32,32,152.4,500ft,True,disabled,1080,634,446,30,6,322,1148,328,3002.079302119656,283.3096213394388,282.0523956176947,262.2746178399171,164.2197844879616,426.4944023278783,1757.405492114569,982,0.020565395326418975,0.7407407407407407,0.027777777777777776,S4,대형 저밀도 도시 시나리오,5000,5000,100,20,200,10800,10,1080,1013,67,200,5.4,11,S4_cycle0001_E_seed1104,1,1104,E
