scenario_id,sweep,model,vertiport_id,flight_id,aircraft_id,operation,start_s,end_s,duration_s,pad_delay_s
S4,continuous,A,15,0,32,takeoff,0.0,30.0,30.0,0.0
S4,continuous,A,26,0,32,landing,93.14255842888454,283.1425584288845,189.99999999999997,0.0
S4,continuous,A,6,1,46,takeoff,10.0,40.0,30.0,0.0
S4,continuous,A,19,1,46,landing,129.84949335403527,319.8494933540353,190.00000000000003,0.0
S4,continuous,A,22,2,114,takeoff,20.0,50.0,30.0,0.0
S4,continuous,A,18,2,114,landing,111.5627388714343,301.5627388714343,190.0,0.0
S4,continuous,A,22,3,127,takeoff,50.0,80.0,30.0,20.0
S4,continuous,A,28,3,127,landing,151.6745581936171,341.6745581936171,190.0,0.0
S4,continuous,A,21,4,169,takeoff,40.0,70.0,30.0,0.0
S4,continuous,A,9,4,169,landing,116.5348546704261,306.5348546704261,190.0,0.0
S4,continuous,A,23,5,1,takeoff,50.0,80.0,30.0,0.0
S4,continuous,A,29,5,1,landing,148.96444085705693,338.96444085705696,190.00000000000003,0.0
S4,continuous,A,25,6,164,takeoff,60.0,90.0,30.0,0.0
S4,continuous,A,12,6,164,landing,199.2751142113787,389.2751142113787,190.0,0.0
S4,continuous,A,11,7,131,takeoff,70.0,100.0,30.0,0.0
S4,continuous,A,2,7,131,landing,122.78758516851244,312.78758516851246,190.00000000000003,0.0
S4,continuous,A,1,8,132,takeoff,80.0,110.0,30.0,0.0
S4,continuous,A,20,8,132,landing,165.92149610385007,355.9214961038501,190.0,0.0
S4,continuous,A,26,9,39,takeoff,283.1425584288845,313.1425584288845,30.0,193.1425584288845
S4,continuous,A,16,9,39,landing,345.98558533101544,535.9855853310155,190.00000000000006,0.0
S4,continuous,A,7,10,159,takeoff,100.0,130.0,30.0,0.0
S4,continuous,A,30,10,159,landing,174.06821395592956,364.06821395592954,189.99999999999997,0.0
S4,continuous,A,23,11,4,takeoff,110.0,140.0,30.0,0.0
S4,continuous,A,31,11,4,landing,190.9542442777029,380.9542442777029,190.0,0.0
S4,continuous,A,25,12,25,takeoff,120.0,150.0,30.0,0.0
S4,continuous,A,15,12,25,landing,240.11154621024238,430.1115462102424,190.00000000000003,0.0
S4,continuous,A,23,13,148,takeoff,140.0,170.0,30.0,10.0
S4,continuous,A,7,13,148,landing,236.61694788350854,426.61694788350854,190.0,0.0
S4,continuous,A,0,14,17,takeoff,140.0,170.0,30.0,0.0
S4,continuous,A,26,14,17,landing,313.1425584288845,503.1425584288845,190.0,80.28298178772292
S4,continuous,A,30,15,29,takeoff,364.06821395592954,394.06821395592954,30.0,214.06821395592954
S4,continuous,A,19,15,29,landing,462.92508429859873,652.9250842985987,189.99999999999994,0.0
S4,continuous,A,30,16,47,takeoff,394.06821395592954,424.06821395592954,30.0,234.06821395592954
S4,continuous,A,2,16,47,landing,503.15801108395414,693.1580110839541,189.99999999999994,0.0
S4,continuous,A,15,17,160,takeoff,170.0,200.0,30.0,0.0
S4,continuous,A,7,17,160,landing,426.61694788350854,616.6169478835086,190.00000000000006,213.29309812313483
S4,continuous,A,25,18,118,takeoff,180.0,210.0,30.0,0.0
S4,continuous,A,30,18,118,landing,424.06821395592954,614.0682139559295,190.0,145.0504612913951
S4,continuous,A,14,19,93,takeoff,190.0,220.0,30.0,0.0
S4,continuous,A,10,19,93,landing,294.33084786929896,484.33084786929896,190.0,0.0
S4,continuous,A,4,20,58,takeoff,200.0,230.0,30.0,0.0
S4,continuous,A,3,20,58,landing,330.3132980050714,520.3132980050714,190.0,0.0
S4,continuous,A,28,21,144,takeoff,341.6745581936171,371.6745581936171,30.0,131.6745581936171
S4,continuous,A,26,21,144,landing,503.1425584288845,693.1425584288845,190.0,71.50408681465285
S4,continuous,A,5,22,32,takeoff,220.0,250.0,30.0,0.0
S4,continuous,A,9,22,32,landing,319.5971386096839,509.5971386096839,190.0,0.0
S4,continuous,A,31,23,153,takeoff,380.9542442777029,410.9542442777029,30.0,150.9542442777029
S4,continuous,A,22,23,153,landing,467.8926318604812,657.8926318604812,190.0,0.0
S4,continuous,A,28,24,132,takeoff,371.6745581936171,401.6745581936171,30.0,131.6745581936171
S4,continuous,A,26,24,132,landing,693.1425584288845,883.1425584288845,190.0,231.50408681465285
S4,continuous,A,16,25,40,takeoff,250.0,280.0,30.0,0.0
S4,continuous,A,15,25,40,landing,430.1115462102424,620.1115462102424,190.0,72.00251301325068
S4,continuous,A,10,26,23,takeoff,260.0,290.0,30.0,0.0
S4,continuous,A,5,26,23,landing,339.08013580444674,529.0801358044467,190.0,0.0
S4,continuous,A,0,27,51,takeoff,270.0,300.0,30.0,0.0
S4,continuous,A,21,27,51,landing,380.203536347002,570.203536347002,190.0,0.0
S4,continuous,A,11,28,149,takeoff,280.0,310.0,30.0,0.0
S4,continuous,A,29,28,149,landing,358.1544221594749,548.154422159475,190.00000000000006,0.0
S4,continuous,A,26,29,98,takeoff,883.1425584288845,913.1425584288845,30.0,593.1425584288845
S4,continuous,A,10,29,98,landing,904.6750664363889,1094.675066436389,190.0000000000001,0.0
S4,continuous,A,31,30,195,takeoff,410.9542442777029,440.9542442777029,30.0,110.95424427770291
S4,continuous,A,8,30,195,landing,446.9971536776956,636.9971536776957,190.00000000000006,0.0
S4,continuous,A,24,31,111,takeoff,310.0,340.0,30.0,0.0
S4,continuous,A,25,31,111,landing,426.2949169319878,616.2949169319878,190.0,0.0
S4,continuous,A,12,32,100,takeoff,389.2751142113787,419.2751142113787,30.0,69.2751142113787
S4,continuous,A,31,32,100,landing,508.2684325154488,698.2684325154488,190.0,0.0
S4,continuous,A,4,33,81,takeoff,330.0,360.0,30.0,0.0
S4,continuous,A,23,33,81,landing,424.68983458102775,614.6898345810278,190.0,0.0
S4,continuous,A,18,34,165,takeoff,340.0,370.0,30.0,0.0
S4,continuous,A,10,34,165,landing,484.33084786929896,674.330847869299,190.0,59.53863651637482
S4,continuous,A,0,35,94,takeoff,350.0,380.0,30.0,0.0
S4,continuous,A,29,35,94,landing,548.154422159475,738.154422159475,190.0,109.28094526336861
S4,continuous,A,11,36,84,takeoff,360.0,390.0,30.0,0.0
S4,continuous,A,14,36,84,landing,501.90659859512544,691.9065985951254,189.99999999999994,0.0
S4,continuous,A,19,37,83,takeoff,370.0,400.0,30.0,0.0
S4,continuous,A,20,37,83,landing,503.4970590784301,693.4970590784301,190.0,0.0
S4,continuous,A,21,38,176,takeoff,570.203536347002,600.203536347002,30.0,190.203536347002
S4,continuous,A,3,38,176,landing,687.6085746210159,877.6085746210159,190.0,0.0
S4,continuous,A,20,39,180,takeoff,390.0,420.0,30.0,0.0
S4,continuous,A,22,39,180,landing,657.8926318604812,847.8926318604812,190.0,164.07391940375692
S4,continuous,A,2,40,53,takeoff,400.0,430.0,30.0,0.0
S4,continuous,A,5,40,53,landing,529.0801358044467,719.0801358044467,190.0,16.788254574486814
S4,continuous,A,18,41,125,takeoff,410.0,440.0,30.0,0.0
S4,continuous,A,9,41,125,landing,509.5971386096839,699.597138609684,190.00000000000006,53.286641750266426
S4,continuous,A,2,42,99,takeoff,430.0,460.0,30.0,10.0
S4,continuous,A,23,42,99,landing,614.6898345810278,804.6898345810278,190.0,101.80979109555358
S4,continuous,A,10,43,48,takeoff,674.330847869299,704.330847869299,30.0,244.33084786929896
S4,continuous,A,26,43,48,landing,913.1425584288845,1103.1425584288845,190.0,208.80987767632325
S4,continuous,A,5,44,72,takeoff,719.0801358044467,749.0801358044467,30.0,279.08013580444674
S4,continuous,A,25,44,72,landing,810.1342787056967,1000.1342787056967,190.0,0.0
S4,continuous,A,28,45,107,takeoff,450.0,480.0,30.0,0.0
S4,continuous,A,20,45,107,landing,693.4970590784301,883.4970590784301,190.0,128.69024119905146
S4,continuous,A,25,46,69,takeoff,616.2949169319878,646.2949169319878,30.0,156.2949169319878
S4,continuous,A,26,46,69,landing,1103.1425584288845,1293.1425584288845,190.0,431.86064513304063
S4,continuous,A,26,47,38,takeoff,1293.1425584288845,1323.1425584288845,30.0,823.1425584288845
S4,continuous,A,12,47,38,landing,1401.9251260866854,1591.9251260866854,190.0,0.0
S4,continuous,A,0,48,175,takeoff,480.0,510.0,30.0,0.0
S4,continuous,A,5,48,175,landing,749.0801358044467,939.0801358044467,190.0,154.02799051756494
S4,continuous,A,27,49,166,takeoff,490.0,520.0,30.0,0.0
S4,continuous,A,29,49,166,landing,738.154422159475,928.154422159475,190.0,181.76065385133825
S4,continuous,A,6,50,146,takeoff,500.0,530.0,30.0,0.0
S4,continuous,A,24,50,146,landing,606.657432023443,796.657432023443,190.0,0.0
S4,continuous,A,4,51,116,takeoff,510.0,540.0,30.0,0.0
S4,continuous,A,9,51,116,landing,699.597138609684,889.597138609684,190.0,87.02871662095845
S4,continuous,A,19,52,110,takeoff,652.9250842985987,682.9250842985987,30.0,132.92508429859868
S4,continuous,A,3,52,110,landing,877.6085746210159,1067.608574621016,190.0000000000001,100.81060962873858
S4,continuous,A,1,53,129,takeoff,530.0,560.0,30.0,0.0
S4,continuous,A,2,53,129,landing,693.1580110839541,883.1580110839541,190.0,77.2287330234833
S4,continuous,A,0,54,0,takeoff,540.0,570.0,30.0,0.0
