aircraft_id,mission_count
0,7
1,5
2,7
3,8
4,9
5,6
6,6
7,6
8,6
9,7
10,6
11,7
12,5
13,7
14,7
15,9
16,8
17,7
18,6
19,6
20,7
21,6
22,7
23,9
24,9
25,9
26,7
27,9
28,6
29,8
30,9
31,7
32,10
33,6
34,8
35,7
36,6
37,7
38,8
39,9
40,8
41,8
42,7
43,11
44,9
45,6
46,7
47,6
48,7
49,5
50,8
51,8
52,5
53,9
54,6
55,6
56,6
57,8
58,7
59,8
60,7
61,6
62,7
63,7
64,6
65,8
66,7
67,7
68,6
69,9
70,6
71,9
72,8
73,10
74,8
75,5
76,6
77,7
78,6
79,8
80,6
81,6
82,6
83,9
84,6
85,9
86,8
87,6
88,6
89,8
90,6
91,6
92,8
93,5
94,7
95,9
96,9
97,6
98,6
99,7
100,7
101,7
102,10
103,9
104,7
105,8
106,6
107,6
108,7
109,8
110,6
111,7
112,7
113,9
114,7
115,6
116,8
117,6
118,9
119,6
120,7
121,6
122,7
123,5
124,7
125,8
126,6
127,9
128,8
129,7
130,8
131,7
132,7
133,10
134,6
135,10
136,7
137,6
138,8
139,6
140,7
141,7
142,8
143,9
144,9
145,9
146,7
147,4
148,8
149,5
