aircraft_id,mission_count
0,9
1,9
2,12
3,9
4,6
5,7
6,8
7,14
8,9
9,9
10,6
11,10
12,10
13,12
14,9
15,10
16,9
17,17
18,14
19,8
20,14
21,10
22,8
23,13
24,8
25,12
26,12
27,16
28,9
29,11
30,10
31,14
32,13
33,12
34,15
35,11
36,9
37,12
38,9
39,11
40,13
41,3
42,13
43,7
44,10
45,14
46,9
47,14
48,10
49,11
50,15
51,7
52,10
53,10
54,18
55,11
56,13
57,8
58,13
59,14
60,12
61,8
62,11
63,8
64,6
65,12
66,9
67,12
68,6
69,12
70,14
71,15
72,13
73,11
74,11
75,9
76,14
77,8
78,6
79,11
80,10
81,8
82,12
83,11
84,12
85,7
86,9
87,12
88,14
89,10
90,14
91,9
92,13
93,20
94,12
95,12
96,7
97,10
98,9
99,12
