scenario_id,sweep,model,flight_id,aircraft_id,time_s,x,y,z,phase,cruise_altitude,start_time,cruise_arrival_time,descent_start_time,end_time,origin_id,destination_id,speed_kmh,safety_distance_m,takeoff_pad_delay_s,landing_pad_delay_s,pad_delay_s
S4,continuous,D,0,156,0.0,1655.869,756.547,245.682,climb,350.0,0.0,73.805,73.805,107.381,6,1,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,0,156,6.955,1655.869,756.547,280.455,climb,350.0,0.0,73.805,73.805,107.381,6,1,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,0,156,13.909,1655.869,756.547,315.227,climb,350.0,0.0,73.805,73.805,107.381,6,1,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,0,156,20.864,1655.869,756.547,350.0,climb,350.0,0.0,73.805,73.805,107.381,6,1,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,0,156,20.864,1655.869,756.547,350.0,cruise,350.0,0.0,73.805,73.805,107.381,6,1,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,0,156,29.687,1939.786,1271.73,350.0,cruise,350.0,0.0,73.805,73.805,107.381,6,1,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,0,156,38.511,2223.703,1786.914,350.0,cruise,350.0,0.0,73.805,73.805,107.381,6,1,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,0,156,47.334,2507.619,2302.097,350.0,cruise,350.0,0.0,73.805,73.805,107.381,6,1,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,0,156,56.158,2791.536,2817.28,350.0,cruise,350.0,0.0,73.805,73.805,107.381,6,1,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,0,156,64.981,3075.452,3332.464,350.0,cruise,350.0,0.0,73.805,73.805,107.381,6,1,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,0,156,73.805,3359.369,3847.647,350.0,cruise,350.0,0.0,73.805,73.805,107.381,6,1,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,0,156,73.805,3359.369,3847.647,350.0,descend,350.0,0.0,73.805,73.805,107.381,6,1,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,0,156,82.199,3359.369,3847.647,308.03,descend,350.0,0.0,73.805,73.805,107.381,6,1,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,0,156,90.593,3359.369,3847.647,266.061,descend,350.0,0.0,73.805,73.805,107.381,6,1,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,0,156,98.987,3359.369,3847.647,224.091,descend,350.0,0.0,73.805,73.805,107.381,6,1,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,0,156,107.381,3359.369,3847.647,182.122,descend,350.0,0.0,73.805,73.805,107.381,6,1,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,79,10.0,963.159,3847.477,47.52,climb,350.0,10.0,108.739,108.739,145.093,18,19,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,79,18.642,963.159,3847.477,90.732,climb,350.0,10.0,108.739,108.739,145.093,18,19,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,79,27.285,963.159,3847.477,133.943,climb,350.0,10.0,108.739,108.739,145.093,18,19,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,79,35.927,963.159,3847.477,177.154,climb,350.0,10.0,108.739,108.739,145.093,18,19,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,79,44.569,963.159,3847.477,220.366,climb,350.0,10.0,108.739,108.739,145.093,18,19,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,79,53.211,963.159,3847.477,263.577,climb,350.0,10.0,108.739,108.739,145.093,18,19,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,79,61.854,963.159,3847.477,306.789,climb,350.0,10.0,108.739,108.739,145.093,18,19,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,79,70.496,963.159,3847.477,350.0,climb,350.0,10.0,108.739,108.739,145.093,18,19,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,79,70.496,963.159,3847.477,350.0,cruise,350.0,10.0,108.739,108.739,145.093,18,19,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,79,80.057,1558.897,4074.089,350.0,cruise,350.0,10.0,108.739,108.739,145.093,18,19,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,79,89.617,2154.635,4300.701,350.0,cruise,350.0,10.0,108.739,108.739,145.093,18,19,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,79,99.178,2750.372,4527.313,350.0,cruise,350.0,10.0,108.739,108.739,145.093,18,19,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,79,108.739,3346.11,4753.925,350.0,cruise,350.0,10.0,108.739,108.739,145.093,18,19,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,79,108.739,3346.11,4753.925,350.0,descend,350.0,10.0,108.739,108.739,145.093,18,19,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,79,117.827,3346.11,4753.925,304.557,descend,350.0,10.0,108.739,108.739,145.093,18,19,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,79,126.916,3346.11,4753.925,259.115,descend,350.0,10.0,108.739,108.739,145.093,18,19,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,79,136.004,3346.11,4753.925,213.672,descend,350.0,10.0,108.739,108.739,145.093,18,19,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,79,145.093,3346.11,4753.925,168.23,descend,350.0,10.0,108.739,108.739,145.093,18,19,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,2,92,20.0,4645.656,1942.728,104.347,climb,350.0,20.0,130.177,130.177,191.436,25,21,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,2,92,29.826,4645.656,1942.728,153.478,climb,350.0,20.0,130.177,130.177,191.436,25,21,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,2,92,39.652,4645.656,1942.728,202.608,climb,350.0,20.0,130.177,130.177,191.436,25,21,240.0,152.4,0.0,0.0,0.0
