scenario_id,sweep,model,vertiport_id,flight_id,aircraft_id,operation,start_s,end_s,duration_s,pad_delay_s
S3,continuous,C,11,0,134,takeoff,0.0,30.0,30.0,0.0
S3,continuous,C,6,0,134,landing,71.0491623349559,261.0491623349559,190.0,0.0
S3,continuous,C,4,1,66,takeoff,10.0,40.0,30.0,0.0
S3,continuous,C,8,1,66,landing,92.78714148720773,282.78714148720775,190.0,0.0
S3,continuous,C,0,2,41,takeoff,20.0,50.0,30.0,0.0
S3,continuous,C,8,2,41,landing,282.78714148720775,472.78714148720775,190.0,172.35125965977494
S3,continuous,C,14,3,46,takeoff,30.0,60.0,30.0,0.0
S3,continuous,C,12,3,46,landing,116.34736302672857,306.34736302672854,189.99999999999997,0.0
S3,continuous,C,18,4,131,takeoff,40.0,70.0,30.0,0.0
S3,continuous,C,1,4,131,landing,156.482173799043,346.48217379904304,190.00000000000003,0.0
S3,continuous,C,7,5,89,takeoff,50.0,80.0,30.0,0.0
S3,continuous,C,2,5,89,landing,142.02707508574912,332.0270750857491,190.0,0.0
S3,continuous,C,2,6,38,takeoff,60.0,90.0,30.0,0.0
S3,continuous,C,7,6,38,landing,152.02707508574912,342.0270750857491,190.0,0.0
S3,continuous,C,11,7,104,takeoff,70.0,100.0,30.0,0.0
S3,continuous,C,1,7,104,landing,346.48217379904304,536.482173799043,190.0,193.1302149520587
S3,continuous,C,9,8,10,takeoff,80.0,110.0,30.0,0.0
S3,continuous,C,7,8,10,landing,342.0270750857491,532.0270750857492,190.00000000000006,185.77008517700614
S3,continuous,C,4,9,84,takeoff,90.0,120.0,30.0,0.0
S3,continuous,C,12,9,84,landing,306.34736302672854,496.34736302672854,190.0,109.89059280418496
S3,continuous,C,12,10,59,takeoff,496.34736302672854,526.3473630267285,30.0,396.34736302672854
S3,continuous,C,18,10,59,landing,594.1270264891518,784.1270264891518,190.0,0.0
S3,continuous,C,6,11,125,takeoff,261.0491623349559,291.0491623349559,30.0,151.0491623349559
S3,continuous,C,19,11,125,landing,383.25997847596034,573.2599784759603,190.0,0.0
S3,continuous,C,7,12,50,takeoff,532.0270750857492,562.0270750857492,30.0,352.0270750857492
S3,continuous,C,15,12,50,landing,589.6063813127948,779.6063813127948,190.0,0.0
S3,continuous,C,12,13,71,takeoff,526.3473630267285,556.3473630267285,30.0,396.34736302672854
S3,continuous,C,1,13,71,landing,620.0545770504826,810.0545770504826,190.0,0.0
S3,continuous,C,3,14,67,takeoff,140.0,170.0,30.0,0.0
S3,continuous,C,0,14,67,landing,181.7543016807662,371.75430168076616,189.99999999999997,0.0
S3,continuous,C,15,15,130,takeoff,150.0,180.0,30.0,0.0
S3,continuous,C,8,15,130,landing,472.78714148720775,662.7871414872077,189.99999999999994,220.23554928296863
S3,continuous,C,14,16,147,takeoff,160.0,190.0,30.0,0.0
S3,continuous,C,15,16,147,landing,228.27543440145948,418.2754344014595,190.00000000000003,0.0
S3,continuous,C,2,17,6,takeoff,332.0270750857491,362.0270750857491,30.0,162.02707508574912
S3,continuous,C,9,17,6,landing,427.38546990011486,617.3854699001149,190.00000000000006,0.0
S3,continuous,C,4,18,85,takeoff,180.0,210.0,30.0,0.0
S3,continuous,C,0,18,85,landing,371.75430168076616,561.7543016807662,190.0,127.82120456755808
S3,continuous,C,12,19,92,takeoff,556.3473630267285,586.3473630267285,30.0,366.34736302672854
S3,continuous,C,2,19,92,landing,661.3942183126487,851.3942183126487,190.0,0.0
S3,continuous,C,14,20,127,takeoff,200.0,230.0,30.0,0.0
S3,continuous,C,5,20,127,landing,248.47077289820177,438.47077289820174,189.99999999999997,0.0
S3,continuous,C,18,21,9,takeoff,210.0,240.0,30.0,0.0
S3,continuous,C,6,21,9,landing,312.2484392735268,502.2484392735268,190.0,0.0
S3,continuous,C,15,22,111,takeoff,418.2754344014595,448.2754344014595,30.0,198.2754344014595
S3,continuous,C,3,22,111,landing,493.19278593343114,683.1927859334312,190.00000000000006,0.0
S3,continuous,C,15,23,143,takeoff,448.2754344014595,478.2754344014595,30.0,218.2754344014595
S3,continuous,C,4,23,143,landing,517.267682432744,707.267682432744,190.0,0.0
S3,continuous,C,19,24,8,takeoff,240.0,270.0,30.0,0.0
S3,continuous,C,16,24,8,landing,338.6608685248629,528.660868524863,190.00000000000006,0.0
S3,continuous,C,2,25,29,takeoff,362.0270750857491,392.0270750857491,30.0,112.02707508574912
S3,continuous,C,5,25,29,landing,438.47077289820174,628.4707728982017,190.0,10.122612924475959
S3,continuous,C,16,26,48,takeoff,260.0,290.0,30.0,0.0
S3,continuous,C,2,26,48,landing,428.30585494629133,618.3058549462913,190.0,0.0
S3,continuous,C,13,27,32,takeoff,270.0,300.0,30.0,0.0
S3,continuous,C,11,27,32,landing,283.1829501064948,473.1829501064948,190.0,0.0
S3,continuous,C,16,28,35,takeoff,528.660868524863,558.660868524863,30.0,188.66086852486296
S3,continuous,C,7,28,35,landing,618.3121597886322,808.3121597886322,190.0,0.0
S3,continuous,C,16,29,131,takeoff,558.660868524863,588.660868524863,30.0,208.66086852486296
S3,continuous,C,6,29,131,landing,678.9151457083375,868.9151457083375,190.0,0.0
S3,continuous,C,0,30,127,takeoff,561.7543016807662,591.7543016807662,30.0,261.75430168076616
S3,continuous,C,2,30,127,landing,851.3942183126487,1041.3942183126487,190.0,185.68100629519324
S3,continuous,C,13,31,37,takeoff,310.0,340.0,30.0,0.0
S3,continuous,C,17,31,37,landing,389.0735077538695,579.0735077538695,190.00000000000006,0.0
S3,continuous,C,4,32,87,takeoff,320.0,350.0,30.0,0.0
S3,continuous,C,15,32,87,landing,779.6063813127948,969.6063813127948,190.0,370.61413328151036
S3,continuous,C,13,33,106,takeoff,340.0,370.0,30.0,10.0
S3,continuous,C,18,33,106,landing,784.1270264891518,974.1270264891518,190.0,349.61081340042614
S3,continuous,C,13,34,58,takeoff,370.0,400.0,30.0,30.0
S3,continuous,C,10,34,58,landing,388.02478262758535,578.0247826275854,190.00000000000006,0.0
S3,continuous,C,5,35,4,takeoff,628.4707728982017,658.4707728982017,30.0,278.47077289820174
S3,continuous,C,16,35,4,landing,691.4932227512886,881.4932227512886,190.0,0.0
S3,continuous,C,10,36,149,takeoff,578.0247826275854,608.0247826275854,30.0,218.0247826275854
S3,continuous,C,5,36,149,landing,658.4707728982017,848.4707728982017,190.0,26.52043319952793
S3,continuous,C,7,37,54,takeoff,562.0270750857492,592.0270750857492,30.0,192.02707508574917
S3,continuous,C,0,37,54,landing,610.4274998277531,800.4274998277531,190.0,0.0
S3,continuous,C,19,38,94,takeoff,573.2599784759603,603.2599784759603,30.0,193.25997847596034
S3,continuous,C,10,38,94,landing,620.4732273359721,810.4732273359721,190.0,0.0
S3,continuous,C,18,39,49,takeoff,974.1270264891518,1004.1270264891518,30.0,404.12702648915183
S3,continuous,C,19,39,49,landing,1060.653253009376,1250.653253009376,190.0,0.0
S3,continuous,C,15,40,9,takeoff,969.6063813127948,999.6063813127948,30.0,389.60638131279484
S3,continuous,C,18,40,9,landing,1057.3599305462014,1247.3599305462014,190.0,0.0
S3,continuous,C,8,41,145,takeoff,662.7871414872077,692.7871414872077,30.0,252.7871414872077
S3,continuous,C,15,41,145,landing,999.6063813127948,1189.6063813127948,190.0,174.26764762134815
S3,continuous,C,0,42,109,takeoff,800.4274998277531,830.4274998277531,30.0,380.4274998277531
S3,continuous,C,16,42,109,landing,882.7859916174626,1072.7859916174625,189.9999999999999,0.0
S3,continuous,C,13,43,125,takeoff,430.0,460.0,30.0,0.0
S3,continuous,C,5,43,125,landing,848.4707728982017,1038.4707728982016,189.9999999999999,348.7561577505645
S3,continuous,C,2,44,17,takeoff,618.3058549462913,648.3058549462913,30.0,178.30585494629133
S3,continuous,C,12,44,17,landing,723.3527102322115,913.3527102322115,190.0,0.0
S3,continuous,C,19,45,117,takeoff,603.2599784759603,633.2599784759603,30.0,153.25997847596034
S3,continuous,C,8,45,117,landing,692.7871414872077,882.7871414872077,190.0,7.989971908198299
S3,continuous,C,6,46,136,takeoff,502.2484392735268,532.2484392735269,30.000000000000057,42.2484392735268
S3,continuous,C,16,46,136,landing,1072.7859916174625,1262.7859916174625,190.0,430.28327516046113
S3,continuous,C,15,47,36,takeoff,478.2754344014595,508.2754344014595,30.0,8.275434401459506
S3,continuous,C,4,47,36,landing,707.267682432744,897.267682432744,190.0,160.0
S3,continuous,C,16,48,108,takeoff,588.660868524863,618.660868524863,30.0,108.66086852486296
