aircraft_id,mission_count
0,10
1,7
2,7
3,5
4,1
5,8
6,6
7,4
8,5
9,5
10,3
11,3
12,5
13,8
14,10
15,10
16,7
17,10
18,6
19,8
20,5
21,5
22,4
23,9
24,8
25,5
26,5
27,14
28,5
29,12
30,7
31,6
32,6
33,7
34,6
35,12
36,11
37,9
38,8
39,6
40,10
41,6
42,9
43,8
44,6
45,10
46,9
47,7
48,8
49,6
50,7
51,4
52,4
53,11
54,6
55,10
56,8
57,9
58,6
59,6
60,9
61,5
62,5
63,6
64,6
65,7
66,8
67,8
68,6
69,11
70,7
71,8
72,4
73,5
74,6
75,9
76,9
77,12
78,7
79,9
80,9
81,1
82,6
83,10
84,9
85,2
86,12
87,11
88,8
89,7
90,9
91,10
92,7
93,4
94,5
95,8
96,6
97,4
98,6
99,6
100,6
101,11
102,4
103,5
104,7
105,5
106,11
107,7
108,8
109,5
110,4
111,9
112,5
113,4
114,7
115,13
116,5
117,5
118,8
119,7
120,8
121,9
122,4
123,14
124,3
125,6
126,7
127,6
128,8
129,6
130,6
131,10
132,9
133,7
134,7
135,6
136,7
137,5
138,8
139,4
140,8
141,8
142,11
143,7
144,13
145,10
146,9
147,8
148,9
149,6
