aircraft_id,mission_count
0,3
1,4
2,6
3,3
4,6
5,3
6,5
7,7
8,4
9,7
10,6
11,7
12,4
13,6
14,1
15,10
16,5
17,8
18,8
19,3
20,4
21,4
22,9
23,4
24,8
25,7
26,4
27,9
28,7
29,4
30,4
31,2
32,6
33,8
34,2
35,7
36,6
37,3
38,4
39,8
40,6
41,6
42,6
43,6
44,8
45,8
46,2
47,7
48,4
49,8
50,7
51,9
52,5
53,5
54,5
55,5
56,5
57,5
58,5
59,5
60,7
61,7
62,5
63,7
64,5
65,4
66,6
67,7
68,5
69,7
70,3
71,10
72,4
73,7
74,7
75,4
76,4
77,6
78,5
79,2
80,5
81,4
82,5
83,7
84,6
85,7
86,7
87,4
88,6
89,5
90,4
91,6
92,6
93,3
94,5
95,4
96,4
97,3
98,4
99,5
100,6
101,5
102,6
103,4
104,7
105,3
106,9
107,6
108,7
109,6
110,5
111,5
112,7
113,10
114,3
115,3
116,4
117,5
118,6
119,6
120,8
121,7
122,6
123,3
124,7
125,6
126,5
127,6
128,3
129,6
130,5
131,7
132,3
133,6
134,8
135,3
136,6
137,8
138,4
139,4
140,6
141,9
142,5
143,5
144,4
145,6
146,3
147,3
148,6
149,5
150,9
151,6
152,5
153,12
154,7
155,4
156,5
157,4
158,5
159,8
160,5
161,3
162,6
163,5
164,3
165,3
166,5
167,6
168,5
169,5
170,7
171,8
172,3
173,6
174,5
175,5
176,6
177,3
178,5
179,2
180,7
181,5
182,5
183,8
184,4
185,5
186,7
187,4
188,5
189,6
190,9
191,4
192,7
193,3
194,3
195,2
196,1
197,5
198,5
199,3
