aircraft_id,mission_count
0,7
1,1
2,8
3,4
4,3
5,7
6,9
7,6
8,5
9,7
10,4
11,5
12,3
13,4
14,7
15,10
16,6
17,3
18,7
19,9
20,2
21,8
22,7
23,5
24,4
25,7
26,8
27,5
28,4
29,0
30,1
31,5
32,7
33,7
34,5
35,6
36,2
37,3
38,5
39,1
40,3
41,7
42,4
43,5
44,4
45,3
46,6
47,7
48,1
49,6
50,6
51,8
52,6
53,3
54,7
55,5
56,4
57,9
58,7
59,9
60,3
61,6
62,7
63,3
64,8
65,5
66,7
67,5
68,9
69,5
70,3
71,10
72,2
73,9
74,9
75,3
76,4
77,4
78,3
79,6
80,3
81,3
82,6
83,8
84,7
85,3
86,4
87,4
88,6
89,6
90,6
91,4
92,3
93,7
94,2
95,4
96,9
97,3
98,11
99,5
100,6
101,10
102,7
103,4
104,6
105,6
106,3
107,5
108,5
109,4
110,6
111,8
112,7
113,5
114,5
115,7
116,5
117,6
118,5
119,9
120,7
121,4
122,4
123,4
124,5
125,6
126,4
127,5
128,6
129,8
130,8
131,6
132,9
133,4
134,6
135,6
136,4
137,7
138,4
139,4
140,7
141,3
142,4
143,8
144,6
145,8
146,8
147,4
148,4
149,9
150,4
151,6
152,6
153,1
154,3
155,4
156,8
157,5
158,6
159,4
160,8
161,9
162,5
163,1
164,5
165,5
166,2
167,4
168,6
169,4
170,5
171,5
172,7
173,6
174,5
175,6
176,8
177,7
178,6
179,4
180,4
181,6
182,9
183,7
184,2
185,3
186,4
187,6
188,7
189,4
190,3
191,4
192,4
193,9
194,8
195,4
196,2
197,6
198,4
199,6
