scenario_id,sweep,model,vertiport_id,flight_id,aircraft_id,operation,start_s,end_s,duration_s,pad_delay_s
S5,continuous,D,6,0,244,takeoff,0.0,30.0,30.0,0.0
S5,continuous,D,12,0,244,landing,145.87728908738515,335.8772890873852,190.00000000000003,0.0
S5,continuous,D,11,1,219,takeoff,10.0,40.0,30.0,0.0
S5,continuous,D,12,1,219,landing,335.8772890873852,525.8772890873852,190.0,228.7898450608198
S5,continuous,D,33,2,178,takeoff,20.0,50.0,30.0,0.0
S5,continuous,D,2,2,178,landing,153.1449741459023,343.1449741459023,190.00000000000003,0.0
S5,continuous,D,0,3,120,takeoff,30.0,60.0,30.0,0.0
S5,continuous,D,32,3,120,landing,118.76046844583132,308.7604684458313,189.99999999999997,0.0
S5,continuous,D,2,4,31,takeoff,40.0,70.0,30.0,0.0
S5,continuous,D,4,4,31,landing,117.34851510796983,307.34851510796983,190.0,0.0
S5,continuous,D,12,5,155,takeoff,50.0,80.0,30.0,0.0
S5,continuous,D,19,5,155,landing,146.20020074473453,336.2002007447345,189.99999999999997,0.0
S5,continuous,D,27,6,273,takeoff,60.0,90.0,30.0,0.0
S5,continuous,D,16,6,273,landing,159.61360132711602,349.61360132711604,190.00000000000003,0.0
S5,continuous,D,23,7,80,takeoff,70.0,100.0,30.0,0.0
S5,continuous,D,2,7,80,landing,343.1449741459023,533.1449741459023,190.0,175.4857831044117
S5,continuous,D,38,8,111,takeoff,80.0,110.0,30.0,0.0
S5,continuous,D,25,8,111,landing,198.28303469307292,388.2830346930729,190.0,0.0
S5,continuous,D,13,9,26,takeoff,90.0,120.0,30.0,0.0
S5,continuous,D,26,9,26,landing,191.7257272753488,381.7257272753488,190.0,0.0
S5,continuous,D,25,10,177,takeoff,100.0,130.0,30.0,0.0
S5,continuous,D,36,10,177,landing,216.1908114597674,406.19081145976736,189.99999999999997,0.0
S5,continuous,D,26,11,56,takeoff,381.7257272753488,411.7257272753488,30.0,211.7257272753488
S5,continuous,D,28,11,56,landing,521.7424729844644,711.7424729844644,190.0,0.0
S5,continuous,D,11,12,43,takeoff,120.0,150.0,30.0,0.0
S5,continuous,D,0,12,43,landing,227.1239767565899,417.1239767565899,190.0,0.0
S5,continuous,D,30,13,121,takeoff,130.0,160.0,30.0,0.0
S5,continuous,D,4,13,121,landing,307.34851510796983,497.34851510796983,190.0,125.05887575958803
S5,continuous,D,37,14,76,takeoff,140.0,170.0,30.0,0.0
S5,continuous,D,20,14,76,landing,259.03029272678566,449.03029272678566,190.0,0.0
S5,continuous,D,10,15,279,takeoff,150.0,180.0,30.0,0.0
S5,continuous,D,35,15,279,landing,285.4003860694231,475.4003860694231,190.0,0.0
S5,continuous,D,29,16,33,takeoff,160.0,190.0,30.0,0.0
S5,continuous,D,20,16,33,landing,449.03029272678566,639.0302927267857,190.0,226.0642426396948
S5,continuous,D,10,17,112,takeoff,180.0,210.0,30.0,10.0
S5,continuous,D,21,17,112,landing,315.30926695709366,505.30926695709366,190.0,0.0
S5,continuous,D,34,18,32,takeoff,180.0,210.0,30.0,0.0
S5,continuous,D,12,18,32,landing,525.8772890873852,715.8772890873852,190.0,169.20018735398418
S5,continuous,D,0,19,252,takeoff,417.1239767565899,447.1239767565899,30.0,167.1239767565899
S5,continuous,D,18,19,252,landing,509.96452223361183,699.9645222336119,190.00000000000006,0.0
S5,continuous,D,16,20,58,takeoff,349.61360132711604,379.61360132711604,30.0,149.61360132711604
S5,continuous,D,37,20,58,landing,498.76094163351104,688.760941633511,190.0,0.0
S5,continuous,D,6,21,223,takeoff,210.0,240.0,30.0,0.0
S5,continuous,D,22,21,223,landing,297.7285947366274,487.7285947366274,190.0,0.0
S5,continuous,D,22,22,224,takeoff,220.0,250.0,30.0,0.0
S5,continuous,D,34,22,224,landing,374.5005792915748,564.5005792915748,190.0,0.0
S5,continuous,D,35,23,232,takeoff,230.0,260.0,30.0,0.0
S5,continuous,D,37,23,232,landing,688.760941633511,878.760941633511,190.0,267.6825415380471
S5,continuous,D,8,24,135,takeoff,240.0,270.0,30.0,0.0
S5,continuous,D,19,24,135,landing,352.4521470919482,542.4521470919482,190.0,0.0
S5,continuous,D,23,25,144,takeoff,250.0,280.0,30.0,0.0
S5,continuous,D,26,25,144,landing,411.7257272753488,601.7257272753488,190.00000000000006,59.98752765954697
S5,continuous,D,13,26,207,takeoff,260.0,290.0,30.0,0.0
S5,continuous,D,39,26,207,landing,392.25799403958933,582.2579940395893,190.0,0.0
S5,continuous,D,8,27,14,takeoff,270.0,300.0,30.0,0.0
S5,continuous,D,23,27,14,landing,364.45608616984435,554.4560861698444,190.00000000000006,0.0
S5,continuous,D,25,28,140,takeoff,388.2830346930729,418.2830346930729,30.0,108.28303469307292
S5,continuous,D,0,28,140,landing,512.4824213489057,702.4824213489057,190.0,0.0
S5,continuous,D,11,29,134,takeoff,290.0,320.0,30.0,0.0
S5,continuous,D,37,29,134,landing,878.760941633511,1068.760941633511,190.0,443.6746892300882
S5,continuous,D,6,30,28,takeoff,300.0,330.0,30.0,0.0
S5,continuous,D,35,30,28,landing,475.4003860694231,665.4003860694231,190.0,65.24348363982864
S5,continuous,D,3,31,108,takeoff,310.0,340.0,30.0,0.0
S5,continuous,D,10,31,108,landing,403.18330103345147,593.1833010334515,190.0,0.0
S5,continuous,D,5,32,113,takeoff,320.0,350.0,30.0,0.0
S5,continuous,D,3,32,113,landing,423.6463543488887,613.6463543488887,190.00000000000006,0.0
S5,continuous,D,9,33,192,takeoff,330.0,360.0,30.0,0.0
S5,continuous,D,14,33,192,landing,432.168632916724,622.1686329167239,189.99999999999994,0.0
S5,continuous,D,28,34,283,takeoff,340.0,370.0,30.0,0.0
S5,continuous,D,38,34,283,landing,455.8197870623393,645.8197870623393,190.0,0.0
S5,continuous,D,38,35,177,takeoff,350.0,380.0,30.0,0.0
S5,continuous,D,23,35,177,landing,554.4560861698444,744.4560861698444,190.0,101.50756201505999
S5,continuous,D,17,36,211,takeoff,360.0,390.0,30.0,0.0
S5,continuous,D,13,36,211,landing,424.41193437263485,614.4119343726348,190.0,0.0
S5,continuous,D,16,37,264,takeoff,379.61360132711604,409.61360132711604,30.0,9.613601327116044
S5,continuous,D,17,37,264,landing,430.82954837136265,620.8295483713626,190.0,0.0
S5,continuous,D,26,38,93,takeoff,601.7257272753488,631.7257272753488,30.0,221.72572727534885
S5,continuous,D,13,38,93,landing,703.4514545506977,893.4514545506977,190.0,0.0
S5,continuous,D,14,39,217,takeoff,622.1686329167239,652.1686329167239,30.0,172.16863291672394
S5,continuous,D,9,39,217,landing,724.3372658334479,914.3372658334479,190.0,0.0
S5,continuous,D,15,40,299,takeoff,400.0,430.0,30.0,0.0
S5,continuous,D,10,40,299,landing,593.1833010334515,783.1833010334515,190.0,55.15551989731807
S5,continuous,D,39,41,273,takeoff,582.2579940395893,612.2579940395893,30.0,172.25799403958933
S5,continuous,D,28,41,273,landing,745.729421274842,935.729421274842,190.0,0.0
S5,continuous,D,17,42,126,takeoff,620.8295483713626,650.8295483713626,30.0,200.82954837136265
S5,continuous,D,8,42,126,landing,660.8476419983346,850.8476419983346,190.0,0.0
S5,continuous,D,26,43,229,takeoff,631.7257272753488,661.7257272753488,30.0,201.72572727534885
S5,continuous,D,16,43,229,landing,734.0644661273049,924.0644661273049,190.0,0.0
S5,continuous,D,36,44,24,takeoff,440.0,470.0,30.0,0.0
S5,continuous,D,34,44,24,landing,564.5005792915748,754.5005792915748,190.0,35.57449150221339
S5,continuous,D,17,45,143,takeoff,650.8295483713626,680.8295483713626,30.0,200.82954837136265
S5,continuous,D,27,45,143,landing,697.8058093421026,887.8058093421026,190.0,0.0
S5,continuous,D,3,46,281,takeoff,613.6463543488887,643.6463543488887,30.0,153.64635434888874
S5,continuous,D,37,46,281,landing,1068.760941633511,1258.760941633511,190.0,265.6303757561951
S5,continuous,D,19,47,122,takeoff,542.4521470919482,572.4521470919482,30.0,72.45214709194818
S5,continuous,D,11,47,122,landing,595.4978682818557,785.4978682818557,190.0,0.0
S5,continuous,D,11,48,19,takeoff,480.0,510.0,30.0,0.0
S5,continuous,D,0,48,19,landing,702.4824213489057,892.4824213489057,190.0,115.35844459231589
S5,continuous,D,26,49,15,takeoff,661.7257272753488,691.7257272753488,30.0,171.72572727534885
S5,continuous,D,30,49,15,landing,739.5146138193111,929.5146138193111,190.0,0.0
S5,continuous,D,30,50,121,takeoff,500.0,530.0,30.0,0.0
S5,continuous,D,31,50,121,landing,571.820721201161,761.820721201161,190.0,0.0
S5,continuous,D,2,51,119,takeoff,533.1449741459023,563.1449741459023,30.0,23.144974145902324
S5,continuous,D,32,51,119,landing,605.5583995379291,795.5583995379291,190.0,0.0
S5,continuous,D,28,52,105,takeoff,935.729421274842,965.729421274842,30.0,175.72942127484203
S5,continuous,D,9,52,105,landing,1053.726645367722,1243.726645367722,190.0,0.0
S5,continuous,D,3,53,280,takeoff,643.6463543488887,673.6463543488887,30.0,113.64635434888874
S5,continuous,D,39,53,280,landing,792.8233392116636,982.8233392116636,190.0,0.0
S5,continuous,D,34,54,123,takeoff,754.5005792915748,784.5005792915748,30.0,214.5005792915748
S5,continuous,D,7,54,123,landing,933.4206901028175,1123.4206901028174,189.9999999999999,0.0
S5,continuous,D,36,55,125,takeoff,550.0,580.0,30.0,0.0
S5,continuous,D,19,55,125,landing,617.8309647148208,807.8309647148208,190.0,0.0
S5,continuous,D,10,56,209,takeoff,783.1833010334515,813.1833010334515,30.0,223.18330103345147
S5,continuous,D,30,56,209,landing,929.5146138193111,1119.514613819311,190.0,48.22969806093613
S5,continuous,D,21,57,76,takeoff,570.0,600.0,30.0,0.0
S5,continuous,D,29,57,76,landing,715.7480697115417,905.7480697115417,190.0,0.0
S5,continuous,D,24,58,285,takeoff,580.0,610.0,30.0,0.0
S5,continuous,D,39,58,285,landing,982.8233392116636,1172.8233392116636,190.0,236.90169154375167
S5,continuous,D,10,59,104,takeoff,813.1833010334515,843.1833010334515,30.0,223.18330103345147
S5,continuous,D,8,59,104,landing,935.2488534171281,1125.248853417128,189.9999999999999,0.0
S5,continuous,D,12,60,283,takeoff,715.8772890873852,745.8772890873852,30.0,115.87728908738518
S5,continuous,D,0,60,283,landing,892.4824213489057,1082.4824213489057,190.0,82.7000115596777
S5,continuous,D,12,61,135,takeoff,745.8772890873852,775.8772890873852,30.0,135.87728908738518
S5,continuous,D,0,61,135,landing,1082.4824213489057,1272.4824213489057,190.0,222.7000115596777
S5,continuous,D,23,62,252,takeoff,744.4560861698444,774.4560861698444,30.0,124.45608616984441
S5,continuous,D,6,62,252,landing,845.0765503628044,1035.0765503628045,190.0000000000001,0.0
S5,continuous,D,10,63,231,takeoff,843.1833010334515,873.1833010334515,30.0,213.18330103345147
S5,continuous,D,38,63,231,landing,911.8085824840522,1101.8085824840523,190.0000000000001,0.0
S5,continuous,D,25,64,286,takeoff,640.0,670.0,30.0,0.0
S5,continuous,D,21,64,286,landing,730.9112211946051,920.9112211946051,190.0,0.0
S5,continuous,D,28,65,204,takeoff,965.729421274842,995.729421274842,30.0,195.72942127484203
S5,continuous,D,38,65,204,landing,1101.8085824840523,1291.8085824840523,190.0,20.25937414687087
S5,continuous,D,5,66,79,takeoff,660.0,690.0,30.0,0.0
S5,continuous,D,30,66,79,landing,1119.514613819311,1309.514613819311,190.0,347.5152530596823
S5,continuous,D,23,67,9,takeoff,774.4560861698444,804.4560861698444,30.0,104.45608616984441
S5,continuous,D,14,67,9,landing,846.0397573617809,1036.0397573617809,190.0,0.0
S5,continuous,D,29,68,102,takeoff,680.0,710.0,30.0,0.0
S5,continuous,D,36,68,102,landing,786.3326979244912,976.3326979244912,190.0,0.0
S5,continuous,D,1,69,169,takeoff,690.0,720.0,30.0,0.0
S5,continuous,D,9,69,169,landing,1243.726645367722,1433.726645367722,190.0,458.1365013172423
S5,continuous,D,18,70,145,takeoff,700.0,730.0,30.0,0.0
S5,continuous,D,14,70,145,landing,1036.0397573617809,1226.0397573617809,190.0,232.14857616038466
S5,continuous,D,22,71,115,takeoff,710.0,740.0,30.0,0.0
S5,continuous,D,10,71,115,landing,873.1833010334515,1063.1833010334515,190.0,47.4881570996248
S5,continuous,D,24,72,6,takeoff,720.0,750.0,30.0,0.0
S5,continuous,D,37,72,6,landing,1258.760941633511,1448.760941633511,190.0,348.17748277942064
S5,continuous,D,13,73,178,takeoff,893.4514545506977,923.4514545506977,30.0,163.4514545506977
S5,continuous,D,28,73,178,landing,1034.2148234819474,1224.2148234819474,190.0,0.0
S5,continuous,D,15,74,112,takeoff,740.0,770.0,30.0,0.0
