scenario_id,sweep,model,flight_id,aircraft_id,planned_start_time,start_time,cruise_arrival_time,descent_start_time,end_time,delay_s,takeoff_pad_delay_s,landing_pad_delay_s,pad_delay_s,takeoff_pad_start_s,takeoff_pad_end_s,landing_pad_start_s,landing_pad_end_s,cruise_altitude,distance_m,detour_distance_m,building_risks,building_collisions,path_changes,altitude_changes
S3,continuous,C,0,95,0.0,0.0,45.81804432937486,45.81804432937486,83.36444324331137,0.0,0.0,0.0,0.0,0.0,30.0,73.36444324331137,263.36444324331137,300.0,2804.451387452956,0.0,2,2,0,0
S3,continuous,C,1,126,10.0,10.0,59.04184434815902,59.04184434815902,75.40266925411956,0.0,0.0,0.0,0.0,10.0,40.0,65.40266925411957,255.4026692541196,300.0,1666.1338138247725,0.0,0,0,0,0
S3,continuous,C,2,135,20.0,30.0,74.92023000192147,74.92023000192147,84.37612154852496,10.0,10.0,0.0,10.0,30.0,60.0,74.92023000192147,264.9202300019215,300.0,2604.144562119398,0.0,3,3,0,0
S3,continuous,C,3,49,30.0,30.0,69.23291966917316,69.23291966917316,122.07753722328167,0.0,0.0,0.0,0.0,30.0,60.0,112.07753722328167,302.07753722328164,300.0,2044.4927148721483,0.0,1,1,0,0
S3,continuous,C,4,42,40.0,40.0,110.68322694406274,110.68322694406274,117.78296038852301,0.0,0.0,0.0,0.0,40.0,70.0,110.68322694406274,300.68322694406277,300.0,3792.9554024042723,0.0,4,4,0,0
S3,continuous,C,5,112,50.0,264.9202300019215,288.9375954143648,288.9375954143648,325.9869441131641,214.92023000192148,214.92023000192148,0.0,214.92023000192148,264.9202300019215,294.9202300019215,315.9869441131641,505.9869441131641,300.0,1203.2911256163356,0.0,0,0,0,0
S3,continuous,C,6,116,60.0,60.0,88.70820795010134,88.70820795010134,114.05439396100553,0.0,0.0,0.0,0.0,60.0,90.0,104.05439396100553,294.05439396100553,300.0,1602.79456431956,0.0,5,5,0,0
S3,continuous,C,7,83,70.0,294.9202300019215,322.7770478265858,322.7770478265858,350.10342513332574,224.92023000192148,224.92023000192148,0.0,224.92023000192148,294.9202300019215,324.9202300019215,340.10342513332574,530.1034251333258,300.0,1410.639762804105,0.0,2,2,0,0
S3,continuous,C,8,98,80.0,80.0,109.1004847527892,109.1004847527892,136.42686205952918,0.0,0.0,0.0,0.0,80.0,110.0,126.42686205952917,316.4268620595292,300.0,778.705334424898,0.0,0,0,0,0
S3,continuous,C,9,43,90.0,90.0,147.95729534482726,147.95729534482726,191.47191128527095,0.0,0.0,0.0,0.0,90.0,120.0,181.47191128527095,371.47191128527095,300.0,2179.6647125256513,0.0,1,1,0,0
S3,continuous,C,10,132,100.0,294.05439396100553,341.0090544775508,341.0090544775508,348.1087879220111,194.05439396100553,194.05439396100553,0.0,194.05439396100553,294.05439396100553,324.05439396100553,341.0090544775508,531.0090544775508,300.0,1602.7945643195603,0.0,5,5,0,0
S3,continuous,C,11,19,110.0,263.36444324331137,327.20638867349305,327.20638867349305,356.23951150831977,153.36444324331137,153.36444324331137,0.0,153.36444324331137,263.36444324331137,293.36444324331137,346.23951150831977,536.2395115083198,300.0,2085.9340431601595,0.0,2,2,0,0
S3,continuous,C,12,111,120.0,302.07753722328164,362.0802880121382,362.0802880121382,387.42647402304243,182.07753722328164,182.07753722328164,0.0,182.07753722328164,302.07753722328164,332.07753722328164,377.42647402304243,567.4264740230424,300.0,868.162900141599,0.0,0,0,0,0
S3,continuous,C,13,66,130.0,324.05439396100553,364.00256718499946,364.00256718499946,393.911694753793,194.05439396100553,194.05439396100553,0.0,194.05439396100553,324.05439396100553,354.05439396100553,383.911694753793,573.911694753793,300.0,1249.7423821044708,0.0,0,0,0,0
S3,continuous,C,14,11,140.0,140.0,221.0987741534949,221.0987741534949,265.7590039684638,0.0,0.0,0.0,0.0,140.0,170.0,255.7590039684638,445.7590039684638,300.0,2720.217759860634,0.0,2,2,0,0
S3,continuous,C,15,117,150.0,150.0,199.57324473899945,542.0802880121382,577.4264740230424,0.0,0.0,342.5070432731387,342.5070432731387,150.0,180.0,567.4264740230424,757.4264740230424,350.0,1566.9883770264041,0.0,0,0,0,1
S3,continuous,C,16,81,160.0,160.0,241.93149098167567,401.0987741534949,455.7590039684638,0.0,0.0,159.16728317181924,159.16728317181924,160.0,190.0,445.7590039684638,635.7590039684637,350.0,3274.337681110956,0.0,0,0,0,1
S3,continuous,C,17,127,170.0,170.0,240.6832269440627,531.0090544775508,538.1087879220111,0.0,0.0,290.32582753348805,290.32582753348805,170.0,200.0,531.0090544775508,721.0090544775508,300.0,3792.9554024042723,0.0,4,4,0,0
S3,continuous,C,18,106,180.0,180.0,241.3460102032551,315.46433845531794,334.9202300019214,0.0,0.0,74.11832825206287,74.11832825206287,180.0,210.0,324.9202300019215,514.9202300019215,350.0,1315.0444138354633,0.0,0,0,0,1
S3,continuous,C,19,148,190.0,371.47191128527095,457.8054163270945,457.8054163270945,473.28798488529253,181.47191128527095,181.47191128527095,0.0,181.47191128527095,371.47191128527095,401.47191128527095,463.28798488529253,653.2879848852925,300.0,3149.5785292518663,0.0,2,2,0,0
S3,continuous,C,20,109,200.0,757.4264740230424,814.3454719642119,814.3454719642119,830.7062968701724,557.4264740230424,557.4264740230424,0.0,557.4264740230424,757.4264740230424,787.4264740230424,820.7062968701724,1010.7062968701724,300.0,2313.389183268682,0.0,1,1,0,0
S3,continuous,C,21,120,210.0,210.0,282.76281286809547,507.20638867349305,546.2395115083198,0.0,0.0,224.4435758053976,224.4435758053976,210.0,240.0,536.2395115083198,726.2395115083198,350.0,2527.625081882112,0.0,0,0,0,1
S3,continuous,C,22,80,220.0,220.0,333.7307428839029,333.7307428839029,437.24535882434657,0.0,0.0,0.0,0.0,220.0,250.0,427.24535882434657,617.2453588243466,600.0,2144.3202145145165,0.0,0,0,0,1
S3,continuous,C,23,56,230.0,230.0,264.7429380221082,264.7429380221082,281.10376292806876,0.0,0.0,0.0,0.0,230.0,260.0,271.10376292806876,461.10376292806876,300.0,1100.041123708936,0.0,1,1,0,0
S3,continuous,C,24,4,240.0,250.0,298.78621218456635,298.78621218456635,329.62504553859424,10.0,10.0,0.0,10.0,250.0,280.0,319.62504553859424,509.62504553859424,300.0,1151.3059216266677,0.0,2,2,0,0
S3,continuous,C,25,137,250.0,250.0,303.34893627858395,478.9375954143648,515.9869441131641,0.0,0.0,175.58865913578086,175.58865913578086,250.0,280.0,505.9869441131641,695.9869441131641,300.0,1840.1144385678717,0.0,0,0,0,0
S3,continuous,C,26,7,260.0,260.0,309.6484861217748,658.9375954143648,705.986944113164,0.0,0.0,349.28910929259,349.28910929259,260.0,290.0,695.9869441131641,885.9869441131641,350.0,1973.7207571901045,0.0,0,0,0,1
S3,continuous,C,27,28,270.0,280.0,329.9212143751963,329.9212143751963,350.96919603403006,10.0,10.0,0.0,10.0,280.0,310.0,340.96919603403006,530.9691960340301,300.0,1531.592809808869,0.0,0,0,0,0
S3,continuous,C,28,61,280.0,509.62504553859424,556.3577577848774,556.3577577848774,609.2023753389859,229.62504553859424,229.62504553859424,0.0,229.62504553859424,509.62504553859424,539.6250455385942,599.2023753389859,789.2023753389859,300.0,1478.0091806910393,0.0,3,3,0,0
S3,continuous,C,29,0,290.0,290.0,334.26009483372115,334.26009483372115,381.4439056355677,0.0,0.0,0.0,0.0,290.0,320.0,371.4439056355677,561.4439056355677,300.0,1888.633173962562,0.0,0,0,0,0
S3,continuous,C,30,55,300.0,300.0,367.25970745073334,581.0987741534948,645.7590039684637,0.0,0.0,213.8390667027615,213.8390667027615,300.0,330.0,635.7590039684637,825.7590039684637,400.0,1258.5870460976512,0.0,0,0,0,1
S3,continuous,C,31,23,310.0,539.6250455385942,586.3577577848774,746.3577577848774,799.2023753389859,229.62504553859424,229.62504553859424,160.0,389.62504553859424,539.6250455385942,569.6250455385942,789.2023753389859,979.2023753389859,300.0,1478.0091806910393,0.0,3,3,0,0
S3,continuous,C,32,69,320.0,569.6250455385942,645.1960888159346,645.1960888159346,682.7424877298711,249.62504553859424,249.62504553859424,0.0,249.62504553859424,569.6250455385942,599.6250455385942,672.7424877298711,862.7424877298711,300.0,3324.07348956065,0.0,3,3,0,0
S3,continuous,C,33,105,330.0,825.7590039684637,904.334197135081,904.334197135081,951.5180079369276,495.75900396846373,495.75900396846373,0.0,495.75900396846373,825.7590039684637,855.7590039684637,941.5180079369276,1131.5180079369275,300.0,2720.217759860634,0.0,2,2,0,0
S3,continuous,C,34,116,340.0,340.0,406.38559772068186,687.206388673493,736.2395115083198,0.0,0.0,280.8207909528112,280.8207909528112,340.0,370.0,726.2395115083198,916.2395115083198,400.0,2602.2804447096537,0.0,0,0,0,1
S3,continuous,C,35,39,350.0,855.7590039684637,932.3931154878564,936.3577577848774,989.2023753389859,505.75900396846373,505.75900396846373,3.964642297020987,509.7236462654847,855.7590039684637,885.7590039684637,979.2023753389859,1169.2023753389858,300.0,2619.1163504736396,0.0,2,2,0,0
S3,continuous,C,36,122,360.0,787.4264740230424,833.1414460506397,897.206388673493,926.2395115083198,427.4264740230424,427.4264740230424,64.06494262285332,491.4914166458957,787.4264740230424,817.4264740230424,916.2395115083198,1106.2395115083198,300.0,1629.8156120082053,0.0,0,0,0,0
S3,continuous,C,37,36,370.0,885.9869441131641,951.8579431862415,951.8579431862415,981.7670707550351,515.9869441131641,515.9869441131641,0.0,515.9869441131641,885.9869441131641,915.9869441131641,971.7670707550351,1161.767070755035,300.0,2256.2357396231755,0.0,0,0,0,0
S3,continuous,C,38,38,380.0,380.0,483.46100929808426,825.1960888159346,872.7424877298711,0.0,0.0,341.7350795178503,341.7350795178503,380.0,410.0,862.7424877298711,1052.742487729871,350.0,3259.7145319386073,0.0,0,0,0,1
S3,continuous,C,39,92,390.0,390.0,430.03878621273594,512.7770478265859,540.1034251333258,0.0,0.0,82.73826161384989,82.73826161384989,390.0,420.0,530.1034251333258,720.1034251333258,300.0,1970.6259498728245,0.0,3,3,0,0
S3,continuous,C,40,104,400.0,721.0090544775508,777.0159010246991,994.3454719642119,1020.7062968701724,321.00905447755076,321.00905447755076,217.3295709395128,538.3386254170636,721.0090544775508,751.0090544775508,1010.7062968701724,1200.7062968701725,350.0,2811.1103319313092,0.0,0,0,0,1
S3,continuous,C,41,41,410.0,410.0,452.41565206436076,554.0025671849994,583.911694753793,0.0,0.0,101.58691512063871,101.58691512063871,410.0,440.0,573.911694753793,763.911694753793,300.0,721.9533846867884,0.0,0,0,0,0
S3,continuous,C,42,33,420.0,1106.2395115083198,1168.1135020501538,1168.1135020501538,1181.6582320638286,686.2395115083198,686.2395115083198,0.0,686.2395115083198,1106.2395115083198,1136.2395115083198,1171.6582320638286,1361.6582320638286,300.0,2402.2804447096537,0.0,2,2,0,0
S3,continuous,C,43,71,430.0,885.7590039684637,953.48624879313,953.48624879313,980.8126260998699,455.75900396846373,455.75900396846373,0.0,455.75900396846373,885.7590039684637,915.7590039684637,970.8126260998699,1160.81262609987,300.0,1897.7340362550306,0.0,1,1,0,0
S3,continuous,C,44,84,440.0,461.10376292806876,490.72585043592517,524.2600948337212,571.4439056355677,21.10376292806876,21.10376292806876,33.53424439779599,54.63800732586475,461.10376292806876,491.10376292806876,561.4439056355677,751.4439056355677,300.0,1201.8073519987586,0.0,0,0,0,0
S3,continuous,C,45,31,450.0,1136.2395115083198,1179.760830787228,1179.760830787228,1186.8605642316884,686.2395115083198,686.2395115083198,0.0,686.2395115083198,1136.2395115083198,1166.2395115083198,1179.760830787228,1369.760830787228,300.0,1146.5440443351954,0.0,0,0,0,0
S3,continuous,C,46,66,460.0,460.0,539.16401218009,733.9093210330905,761.0090544775508,0.0,0.0,194.74530885300044,194.74530885300044,460.0,490.0,751.0090544775508,941.0090544775508,400.0,3344.507795051697,0.0,0,0,0,1
