scenario_id,sweep,model,vertiport_id,flight_id,aircraft_id,operation,start_s,end_s,duration_s,pad_delay_s
S3,continuous,C,11,0,95,takeoff,0.0,30.0,30.0,0.0
S3,continuous,C,7,0,95,landing,73.36444324331137,263.36444324331137,190.0,0.0
S3,continuous,C,9,1,126,takeoff,10.0,40.0,30.0,0.0
S3,continuous,C,14,1,126,landing,65.40266925411957,255.4026692541196,190.0,0.0
S3,continuous,C,11,2,135,takeoff,30.0,60.0,30.0,10.0
S3,continuous,C,15,2,135,landing,74.92023000192147,264.9202300019215,190.0,0.0
S3,continuous,C,2,3,49,takeoff,30.0,60.0,30.0,0.0
S3,continuous,C,12,3,49,landing,112.07753722328167,302.07753722328164,189.99999999999997,0.0
S3,continuous,C,16,4,42,takeoff,40.0,70.0,30.0,0.0
S3,continuous,C,11,4,42,landing,110.68322694406274,300.68322694406277,190.00000000000003,0.0
S3,continuous,C,15,5,112,takeoff,264.9202300019215,294.9202300019215,30.0,214.92023000192148
S3,continuous,C,17,5,112,landing,315.9869441131641,505.9869441131641,190.0,0.0
S3,continuous,C,11,6,116,takeoff,60.0,90.0,30.0,0.0
S3,continuous,C,4,6,116,landing,104.05439396100553,294.05439396100553,190.0,0.0
S3,continuous,C,15,7,83,takeoff,294.9202300019215,324.9202300019215,30.0,224.92023000192148
S3,continuous,C,9,7,83,landing,340.10342513332574,530.1034251333258,190.00000000000006,0.0
S3,continuous,C,5,8,98,takeoff,80.0,110.0,30.0,0.0
S3,continuous,C,9,8,98,landing,126.42686205952917,316.4268620595292,190.0,0.0
S3,continuous,C,3,9,43,takeoff,90.0,120.0,30.0,0.0
S3,continuous,C,18,9,43,landing,181.47191128527095,371.47191128527095,190.0,0.0
S3,continuous,C,4,10,132,takeoff,294.05439396100553,324.05439396100553,30.0,194.05439396100553
S3,continuous,C,11,10,132,landing,341.0090544775508,531.0090544775508,189.99999999999994,0.0
S3,continuous,C,7,11,19,takeoff,263.36444324331137,293.36444324331137,30.0,153.36444324331137
S3,continuous,C,8,11,19,landing,346.23951150831977,536.2395115083198,190.0,0.0
S3,continuous,C,12,12,111,takeoff,302.07753722328164,332.07753722328164,30.0,182.07753722328164
S3,continuous,C,4,12,111,landing,377.42647402304243,567.4264740230424,189.99999999999994,0.0
S3,continuous,C,4,13,66,takeoff,324.05439396100553,354.05439396100553,30.0,194.05439396100553
S3,continuous,C,6,13,66,landing,383.911694753793,573.911694753793,190.0,0.0
S3,continuous,C,0,14,11,takeoff,140.0,170.0,30.0,0.0
S3,continuous,C,10,14,11,landing,255.7590039684638,445.7590039684638,190.0,0.0
S3,continuous,C,5,15,117,takeoff,150.0,180.0,30.0,0.0
S3,continuous,C,4,15,117,landing,567.4264740230424,757.4264740230424,190.0,342.5070432731387
S3,continuous,C,6,16,81,takeoff,160.0,190.0,30.0,0.0
S3,continuous,C,10,16,81,landing,445.7590039684638,635.7590039684637,189.99999999999994,159.16728317181924
S3,continuous,C,16,17,127,takeoff,170.0,200.0,30.0,0.0
S3,continuous,C,11,17,127,landing,531.0090544775508,721.0090544775508,190.0,290.32582753348805
S3,continuous,C,13,18,106,takeoff,180.0,210.0,30.0,0.0
S3,continuous,C,15,18,106,landing,324.9202300019215,514.9202300019215,190.0,74.11832825206287
S3,continuous,C,18,19,148,takeoff,371.47191128527095,401.47191128527095,30.0,181.47191128527095
S3,continuous,C,16,19,148,landing,463.28798488529253,653.2879848852925,190.0,0.0
S3,continuous,C,4,20,109,takeoff,757.4264740230424,787.4264740230424,30.0,557.4264740230424
S3,continuous,C,14,20,109,landing,820.7062968701724,1010.7062968701724,190.0,0.0
S3,continuous,C,3,21,120,takeoff,210.0,240.0,30.0,0.0
S3,continuous,C,8,21,120,landing,536.2395115083198,726.2395115083198,190.0,224.4435758053976
S3,continuous,C,13,22,80,takeoff,220.0,250.0,30.0,0.0
S3,continuous,C,18,22,80,landing,427.24535882434657,617.2453588243466,190.0,0.0
S3,continuous,C,5,23,56,takeoff,230.0,260.0,30.0,0.0
S3,continuous,C,14,23,56,landing,271.10376292806876,461.10376292806876,190.0,0.0
S3,continuous,C,13,24,4,takeoff,250.0,280.0,30.0,10.0
S3,continuous,C,3,24,4,landing,319.62504553859424,509.62504553859424,190.0,0.0
S3,continuous,C,3,25,137,takeoff,250.0,280.0,30.0,0.0
S3,continuous,C,17,25,137,landing,505.9869441131641,695.9869441131641,190.0,175.58865913578086
S3,continuous,C,16,26,7,takeoff,260.0,290.0,30.0,0.0
S3,continuous,C,17,26,7,landing,695.9869441131641,885.9869441131641,190.0,349.28910929259
S3,continuous,C,3,27,28,takeoff,280.0,310.0,30.0,10.0
S3,continuous,C,5,27,28,landing,340.96919603403006,530.9691960340301,190.00000000000006,0.0
S3,continuous,C,3,28,61,takeoff,509.62504553859424,539.6250455385942,30.0,229.62504553859424
S3,continuous,C,12,28,61,landing,599.2023753389859,789.2023753389859,190.0,0.0
S3,continuous,C,5,29,0,takeoff,290.0,320.0,30.0,0.0
S3,continuous,C,0,29,0,landing,371.4439056355677,561.4439056355677,190.0,0.0
S3,continuous,C,7,30,55,takeoff,300.0,330.0,30.0,0.0
S3,continuous,C,10,30,55,landing,635.7590039684637,825.7590039684637,190.0,213.8390667027615
S3,continuous,C,3,31,23,takeoff,539.6250455385942,569.6250455385942,30.0,229.62504553859424
S3,continuous,C,12,31,23,landing,789.2023753389859,979.2023753389859,190.0,160.0
S3,continuous,C,3,32,69,takeoff,569.6250455385942,599.6250455385942,30.0,249.62504553859424
S3,continuous,C,7,32,69,landing,672.7424877298711,862.7424877298711,190.0,0.0
S3,continuous,C,10,33,105,takeoff,825.7590039684637,855.7590039684637,30.0,495.75900396846373
S3,continuous,C,0,33,105,landing,941.5180079369276,1131.5180079369275,189.9999999999999,0.0
S3,continuous,C,2,34,116,takeoff,340.0,370.0,30.0,0.0
S3,continuous,C,8,34,116,landing,726.2395115083198,916.2395115083198,190.0,280.8207909528112
S3,continuous,C,10,35,39,takeoff,855.7590039684637,885.7590039684637,30.0,505.75900396846373
S3,continuous,C,12,35,39,landing,979.2023753389859,1169.2023753389858,189.9999999999999,3.964642297020987
S3,continuous,C,4,36,122,takeoff,787.4264740230424,817.4264740230424,30.0,427.4264740230424
S3,continuous,C,8,36,122,landing,916.2395115083198,1106.2395115083198,190.0,64.06494262285332
S3,continuous,C,17,37,36,takeoff,885.9869441131641,915.9869441131641,30.0,515.9869441131641
S3,continuous,C,6,37,36,landing,971.7670707550351,1161.767070755035,190.0,0.0
S3,continuous,C,12,38,38,takeoff,380.0,410.0,30.0,0.0
S3,continuous,C,7,38,38,landing,862.7424877298711,1052.742487729871,190.0,341.7350795178503
S3,continuous,C,2,39,92,takeoff,390.0,420.0,30.0,0.0
S3,continuous,C,9,39,92,landing,530.1034251333258,720.1034251333258,190.0,82.73826161384989
S3,continuous,C,11,40,104,takeoff,721.0090544775508,751.0090544775508,30.0,321.00905447755076
S3,continuous,C,14,40,104,landing,1010.7062968701724,1200.7062968701725,190.0000000000001,217.3295709395128
S3,continuous,C,13,41,41,takeoff,410.0,440.0,30.0,0.0
S3,continuous,C,6,41,41,landing,573.911694753793,763.911694753793,190.0,101.58691512063871
S3,continuous,C,8,42,33,takeoff,1106.2395115083198,1136.2395115083198,30.0,686.2395115083198
S3,continuous,C,2,42,33,landing,1171.6582320638286,1361.6582320638286,190.0,0.0
S3,continuous,C,10,43,71,takeoff,885.7590039684637,915.7590039684637,30.0,455.75900396846373
S3,continuous,C,9,43,71,landing,970.8126260998699,1160.81262609987,190.0,0.0
S3,continuous,C,14,44,84,takeoff,461.10376292806876,491.10376292806876,30.0,21.10376292806876
S3,continuous,C,0,44,84,landing,561.4439056355677,751.4439056355677,190.0,33.53424439779599
S3,continuous,C,8,45,31,takeoff,1136.2395115083198,1166.2395115083198,30.0,686.2395115083198
S3,continuous,C,11,45,31,landing,1179.760830787228,1369.760830787228,190.0,0.0
S3,continuous,C,2,46,66,takeoff,460.0,490.0,30.0,0.0
S3,continuous,C,11,46,66,landing,751.0090544775508,941.0090544775508,190.0,194.74530885300044
S3,continuous,C,12,47,67,takeoff,470.0,500.0,30.0,0.0
S3,continuous,C,1,47,67,landing,575.2933180081388,765.2933180081388,190.0,0.0
S3,continuous,C,10,48,73,takeoff,915.7590039684637,945.7590039684637,30.0,435.75900396846373
S3,continuous,C,14,48,73,landing,1200.7062968701725,1390.7062968701725,190.0,173.21100875561206
S3,continuous,C,6,49,12,takeoff,763.911694753793,793.911694753793,30.0,273.911694753793
S3,continuous,C,4,49,12,landing,843.7689955465804,1033.7689955465803,189.9999999999999,0.0
S3,continuous,C,2,50,142,takeoff,500.0,530.0,30.0,0.0
S3,continuous,C,15,50,142,landing,523.7392550981617,713.7392550981617,190.0,0.0
S3,continuous,C,6,51,136,takeoff,793.911694753793,823.911694753793,30.0,283.911694753793
S3,continuous,C,3,51,136,landing,856.1526855974702,1046.1526855974703,190.0000000000001,0.0
