scenario_id,sweep,model,vertiport_id,flight_id,aircraft_id,operation,start_s,end_s,duration_s,pad_delay_s
S2,continuous,C,0,0,67,takeoff,0.0,30.0,30.0,0.0
S2,continuous,C,1,0,67,landing,69.39224886171966,259.3922488617197,190.0,0.0
S2,continuous,C,3,1,91,takeoff,10.0,40.0,30.0,0.0
S2,continuous,C,0,1,91,landing,116.42096884201197,306.420968842012,190.0,0.0
S2,continuous,C,1,2,14,takeoff,20.0,50.0,30.0,0.0
S2,continuous,C,4,2,14,landing,81.24424222848322,271.24424222848324,190.00000000000003,0.0
S2,continuous,C,8,3,51,takeoff,30.0,60.0,30.0,0.0
S2,continuous,C,3,3,51,landing,123.59241261685968,313.5924126168597,190.0,0.0
S2,continuous,C,9,4,60,takeoff,40.0,70.0,30.0,0.0
S2,continuous,C,8,4,60,landing,81.1333164653918,271.1333164653918,189.99999999999997,0.0
S2,continuous,C,7,5,39,takeoff,50.0,80.0,30.0,0.0
S2,continuous,C,1,5,39,landing,259.3922488617197,449.3922488617197,190.0,153.52875682512072
S2,continuous,C,3,6,2,takeoff,313.5924126168597,343.5924126168597,30.0,193.5924126168597
S2,continuous,C,1,6,2,landing,449.3922488617197,639.3922488617197,190.00000000000006,41.924570286771655
S2,continuous,C,4,7,95,takeoff,271.24424222848324,301.24424222848324,30.0,201.24424222848324
S2,continuous,C,9,7,95,landing,308.96975720586875,498.96975720586875,190.0,0.0
S2,continuous,C,5,8,23,takeoff,80.0,110.0,30.0,0.0
S2,continuous,C,10,8,23,landing,110.14849337330996,300.14849337331,190.0,0.0
S2,continuous,C,6,9,65,takeoff,90.0,120.0,30.0,0.0
S2,continuous,C,9,9,65,landing,498.96975720586875,688.9697572058687,190.0,332.25156713981806
S2,continuous,C,3,10,35,takeoff,343.5924126168597,373.5924126168597,30.0,243.5924126168597
S2,continuous,C,1,10,35,landing,639.3922488617197,829.3922488617197,190.0,181.9245702867717
S2,continuous,C,2,11,37,takeoff,110.0,140.0,30.0,0.0
S2,continuous,C,8,11,37,landing,271.1333164653918,461.1333164653918,190.0,72.27125326086411
