aircraft_id,mission_count
0,2
1,3
2,2
3,3
4,3
5,2
6,2
7,6
8,3
9,7
10,6
11,3
12,3
13,9
14,5
15,1
16,3
17,3
18,4
19,3
20,3
21,4
22,4
23,4
24,4
25,4
26,5
27,5
28,4
29,3
30,4
31,1
32,7
33,2
34,3
35,2
36,3
37,2
38,2
39,2
40,1
41,6
42,2
43,5
44,3
45,6
46,4
47,4
48,2
49,10
50,2
51,4
52,1
53,2
54,3
55,4
56,6
57,3
58,3
59,4
60,1
61,3
62,4
63,1
64,4
65,2
66,4
67,5
68,4
69,6
70,6
71,0
72,2
73,2
74,3
75,3
76,1
77,3
78,6
79,4
80,5
81,1
82,6
83,4
84,6
85,4
86,6
87,3
88,4
89,3
90,2
91,3
92,5
93,6
94,5
95,2
96,5
97,6
98,3
99,3
100,8
101,5
102,6
103,5
104,2
105,3
106,3
107,1
108,3
109,3
110,1
111,6
112,2
113,4
114,5
115,1
116,4
117,1
118,5
119,2
120,1
121,6
122,1
123,4
124,8
125,1
126,6
127,5
128,4
129,4
130,4
131,1
132,3
133,4
134,4
135,7
136,2
137,6
138,5
139,4
140,0
141,3
142,7
143,3
144,5
145,4
146,2
147,8
148,2
149,3
150,6
151,6
152,4
153,7
154,5
155,6
156,5
157,2
158,2
159,4
160,2
161,2
162,2
163,4
164,2
165,4
166,2
167,1
168,8
169,2
170,5
171,1
172,6
173,2
174,3
175,2
176,5
177,3
178,2
179,1
180,2
181,7
182,4
183,1
184,4
185,0
186,3
187,4
188,2
189,1
190,4
191,1
192,3
193,0
194,3
195,6
196,1
197,2
198,5
199,3
200,3
201,5
202,6
203,4
204,3
205,7
206,4
207,3
208,5
209,5
210,6
211,1
212,3
213,7
214,3
215,7
216,4
217,1
218,3
219,5
220,4
221,6
222,1
223,2
224,1
225,4
226,2
227,3
228,6
229,3
230,6
231,8
232,3
233,1
234,5
235,3
236,5
237,6
238,7
239,4
240,4
241,5
242,4
243,5
244,2
245,3
246,3
247,1
248,6
249,3
250,2
251,6
252,5
253,3
254,2
255,2
256,1
257,4
258,3
259,3
260,2
261,2
262,4
263,2
264,4
265,5
266,3
267,2
268,3
269,6
270,5
271,4
272,5
273,6
274,4
275,5
276,2
277,3
278,3
279,3
280,1
281,3
282,4
283,5
284,5
285,5
286,1
287,5
288,1
289,2
290,5
291,2
292,4
293,1
294,6
295,4
296,2
297,2
298,3
299,3
