aircraft_id,mission_count
0,4
1,5
2,5
3,7
4,8
5,7
6,4
7,9
8,6
9,4
10,4
11,5
12,3
13,3
14,5
15,8
16,3
17,4
18,5
19,6
20,6
21,4
22,5
23,5
24,6
25,7
26,4
27,7
28,6
29,6
30,4
31,5
32,6
33,8
34,4
35,3
36,6
37,5
38,3
39,9
40,8
41,6
42,5
43,6
44,4
45,3
46,7
47,3
48,8
49,5
50,3
51,8
52,6
53,9
54,8
55,6
56,4
57,6
58,5
59,5
60,7
61,5
62,6
63,6
64,5
65,4
66,4
67,5
68,5
69,2
70,6
71,5
72,7
73,7
74,6
75,7
76,5
77,4
78,7
79,6
80,4
81,8
82,5
83,7
84,6
85,8
86,6
87,2
88,5
89,6
90,5
91,5
92,4
93,3
94,5
95,6
96,7
97,6
98,4
99,7
100,4
101,4
102,5
103,4
104,4
105,7
106,4
107,5
108,4
109,6
110,6
111,3
112,2
113,8
114,3
115,7
116,5
117,5
118,6
119,6
120,3
121,5
122,3
123,5
124,5
125,6
126,3
127,4
128,4
129,7
130,5
131,7
132,5
133,7
134,7
135,8
136,4
137,7
138,3
139,6
140,6
141,6
142,5
143,5
144,5
145,5
146,9
147,5
148,5
149,9
150,4
151,3
152,7
153,4
154,6
155,7
156,4
157,5
158,5
159,4
160,5
161,5
162,4
163,7
164,3
165,7
166,7
167,5
168,4
169,7
170,4
171,4
172,6
173,8
174,4
175,7
176,6
177,3
178,8
179,6
180,3
181,4
182,3
183,5
184,7
185,7
186,4
187,7
188,6
189,5
190,7
191,5
192,7
193,7
194,7
195,7
196,6
197,4
198,6
199,5
