scenario_id,sweep,model,vertiport_id,flight_id,aircraft_id,operation,start_s,end_s,duration_s,pad_delay_s
S4,continuous,C,5,0,190,takeoff,0.0,30.0,30.0,0.0
S4,continuous,C,6,0,190,landing,27.87514175881808,217.87514175881807,190.0,0.0
S4,continuous,C,17,1,42,takeoff,10.0,40.0,30.0,0.0
S4,continuous,C,15,1,42,landing,82.5005630189702,272.5005630189702,190.0,0.0
S4,continuous,C,31,2,156,takeoff,20.0,50.0,30.0,0.0
S4,continuous,C,5,2,156,landing,116.05186273464275,306.0518627346428,190.00000000000003,0.0
S4,continuous,C,1,3,43,takeoff,30.0,60.0,30.0,0.0
S4,continuous,C,9,3,43,landing,159.0150225136603,349.0150225136603,190.0,0.0
S4,continuous,C,7,4,93,takeoff,40.0,70.0,30.0,0.0
S4,continuous,C,9,4,93,landing,349.0150225136603,539.0150225136604,190.00000000000006,193.09078892118043
S4,continuous,C,13,5,3,takeoff,50.0,80.0,30.0,0.0
S4,continuous,C,28,5,3,landing,138.02992475470188,328.0299247547019,190.0,0.0
S4,continuous,C,20,6,96,takeoff,60.0,90.0,30.0,0.0
S4,continuous,C,25,6,96,landing,125.5725215922511,315.5725215922511,190.0,0.0
S4,continuous,C,18,7,134,takeoff,70.0,100.0,30.0,0.0
S4,continuous,C,31,7,134,landing,119.10743933560144,309.10743933560144,190.0,0.0
S4,continuous,C,16,8,17,takeoff,80.0,110.0,30.0,0.0
S4,continuous,C,2,8,17,landing,192.72212071684947,382.7221207168495,190.0,0.0
S4,continuous,C,1,9,115,takeoff,90.0,120.0,30.0,0.0
S4,continuous,C,28,9,115,landing,328.0299247547019,518.0299247547018,189.99999999999994,142.83378866427705
S4,continuous,C,19,10,163,takeoff,100.0,130.0,30.0,0.0
S4,continuous,C,30,10,163,landing,176.6324430162781,366.6324430162781,190.0,0.0
S4,continuous,C,16,11,52,takeoff,110.0,140.0,30.0,0.0
S4,continuous,C,28,11,52,landing,518.0299247547018,708.0299247547018,190.0,284.12009203609557
S4,continuous,C,8,12,154,takeoff,180.0,210.0,30.0,0.0
S4,continuous,C,13,12,154,landing,292.0910359368235,482.0910359368235,190.0,0.0
S4,continuous,C,21,13,149,takeoff,130.0,160.0,30.0,0.0
S4,continuous,C,2,13,149,landing,382.7221207168495,572.7221207168495,190.00000000000006,154.78278582403385
S4,continuous,C,10,14,51,takeoff,140.0,170.0,30.0,0.0
S4,continuous,C,29,14,51,landing,234.06210231441585,424.0621023144158,189.99999999999997,0.0
S4,continuous,C,22,15,60,takeoff,210.0,240.0,30.0,0.0
S4,continuous,C,19,15,60,landing,245.80101403222778,435.8010140322278,190.0,0.0
S4,continuous,C,8,16,66,takeoff,210.0,240.0,30.0,50.0
S4,continuous,C,11,16,66,landing,277.8004298570132,467.8004298570132,190.0,0.0
S4,continuous,C,16,17,172,takeoff,170.0,200.0,30.0,0.0
S4,continuous,C,3,17,172,landing,300.5445464654459,490.5445464654459,190.0,0.0
S4,continuous,C,17,18,1,takeoff,180.0,210.0,30.0,0.0
S4,continuous,C,8,18,1,landing,276.85320740334333,466.85320740334333,190.0,0.0
S4,continuous,C,14,19,126,takeoff,190.0,220.0,30.0,0.0
S4,continuous,C,18,19,126,landing,262.9681153249625,452.9681153249625,190.0,0.0
S4,continuous,C,19,20,124,takeoff,200.0,230.0,30.0,0.0
S4,continuous,C,4,20,124,landing,267.2863989449866,457.2863989449866,190.0,0.0
S4,continuous,C,9,21,75,takeoff,539.0150225136604,569.0150225136604,30.0,329.01502251366037
S4,continuous,C,6,21,75,landing,626.2037936616492,816.2037936616492,190.0,0.0
S4,continuous,C,5,22,30,takeoff,306.0518627346428,336.0518627346428,30.0,86.05186273464278
S4,continuous,C,20,22,30,landing,343.73757084574714,533.7375708457471,189.99999999999994,0.0
S4,continuous,C,16,23,160,takeoff,230.0,260.0,30.0,0.0
S4,continuous,C,2,23,160,landing,572.7221207168495,762.7221207168495,190.0,210.00000000000006
S4,continuous,C,22,24,80,takeoff,240.0,270.0,30.0,0.0
S4,continuous,C,12,24,80,landing,297.55426316216096,487.55426316216096,190.0,0.0
S4,continuous,C,22,25,164,takeoff,270.0,300.0,30.0,20.0
S4,continuous,C,24,25,164,landing,371.51784040366977,561.5178404036698,190.0,0.0
S4,continuous,C,29,26,168,takeoff,424.0621023144158,454.0621023144158,30.0,164.06210231441582
S4,continuous,C,11,26,168,landing,518.5541548870686,708.5541548870686,190.0,0.0
S4,continuous,C,21,27,60,takeoff,270.0,300.0,30.0,0.0
S4,continuous,C,28,27,60,landing,708.0299247547018,898.0299247547018,190.0,310.78254130077335
S4,continuous,C,10,28,67,takeoff,280.0,310.0,30.0,0.0
S4,continuous,C,5,28,67,landing,336.0518627346428,526.0518627346428,190.0,9.831369463867077
S4,continuous,C,21,29,133,takeoff,300.0,330.0,30.0,10.0
S4,continuous,C,28,29,133,landing,898.0299247547018,1088.0299247547018,190.0,450.78254130077335
S4,continuous,C,24,30,32,takeoff,561.5178404036698,591.5178404036698,30.0,201.51784040366977
S4,continuous,C,17,30,32,landing,670.6749145911665,860.6749145911665,190.0,0.0
S4,continuous,C,8,31,140,takeoff,466.85320740334333,496.85320740334333,30.0,156.85320740334333
S4,continuous,C,7,31,140,landing,553.9634656475089,743.9634656475089,190.0,0.0
S4,continuous,C,2,32,134,takeoff,762.7221207168495,792.7221207168495,30.0,442.72212071684953
S4,continuous,C,20,32,134,landing,818.1315250900157,1008.1315250900157,190.0,0.0
S4,continuous,C,7,33,187,takeoff,330.0,360.0,30.0,0.0
S4,continuous,C,16,33,187,landing,471.01256398028426,661.0125639802843,190.00000000000006,0.0
S4,continuous,C,15,34,127,takeoff,340.0,370.0,30.0,0.0
S4,continuous,C,20,34,127,landing,533.7375708457471,723.7375708457471,190.0,107.66121699958086
S4,continuous,C,29,35,68,takeoff,454.0621023144158,484.0621023144158,30.0,104.06210231441582
S4,continuous,C,6,35,68,landing,816.2037936616492,1006.2037936616492,190.0,282.48062860135076
S4,continuous,C,11,36,174,takeoff,467.8004298570132,497.8004298570132,30.0,107.80042985701323
S4,continuous,C,6,36,174,landing,1006.2037936616492,1196.2037936616493,190.0000000000001,437.3228208122662
S4,continuous,C,23,37,139,takeoff,370.0,400.0,30.0,0.0
S4,continuous,C,16,37,139,landing,661.0125639802843,851.0125639802843,190.0,187.83624071562497
S4,continuous,C,13,38,28,takeoff,482.0910359368235,512.0910359368236,30.000000000000057,102.09103593682352
S4,continuous,C,31,38,28,landing,541.8968714211283,731.8968714211283,190.0,0.0
S4,continuous,C,11,39,156,takeoff,708.5541548870686,738.5541548870686,30.0,318.55415488706865
S4,continuous,C,21,39,156,landing,801.4720560820515,991.4720560820515,190.0,0.0
S4,continuous,C,9,40,176,takeoff,569.0150225136604,599.0150225136604,30.0,169.01502251366037
S4,continuous,C,13,40,176,landing,690.8576650714638,880.8576650714638,190.0,0.0
S4,continuous,C,19,41,20,takeoff,435.8010140322278,465.8010140322278,30.0,25.801014032227783
S4,continuous,C,12,41,20,landing,494.92830215868577,684.9283021586857,189.99999999999994,0.0
S4,continuous,C,1,42,199,takeoff,420.0,450.0,30.0,0.0
S4,continuous,C,31,42,199,landing,731.8968714211283,921.8968714211283,190.0,229.5886123628382
S4,continuous,C,9,43,25,takeoff,599.0150225136604,629.0150225136604,30.0,169.01502251366037
S4,continuous,C,17,43,25,landing,860.6749145911665,1050.6749145911665,190.0,154.53337664591504
S4,continuous,C,26,44,128,takeoff,440.0,470.0,30.0,0.0
S4,continuous,C,10,44,128,landing,494.7113972883784,684.7113972883784,190.0,0.0
S4,continuous,C,30,45,11,takeoff,450.0,480.0,30.0,0.0
S4,continuous,C,6,45,11,landing,1196.2037936616493,1386.2037936616493,190.0,620.1598424414195
S4,continuous,C,11,46,8,takeoff,738.5541548870686,768.5541548870686,30.0,278.55415488706865
S4,continuous,C,14,46,8,landing,838.9005069066328,1028.900506906633,190.0000000000001,0.0
S4,continuous,C,10,47,49,takeoff,684.7113972883784,714.7113972883784,30.0,214.7113972883784
S4,continuous,C,24,47,49,landing,800.3527349561158,990.3527349561158,190.0,0.0
S4,continuous,C,28,48,112,takeoff,1088.0299247547018,1118.0299247547018,30.0,608.0299247547018
S4,continuous,C,17,48,112,landing,1163.1085770158968,1353.1085770158968,190.0,0.0
S4,continuous,C,24,49,33,takeoff,591.5178404036698,621.5178404036698,30.0,101.51784040366977
S4,continuous,C,20,49,33,landing,1008.1315250900157,1198.1315250900157,190.0,278.96567849538087
S4,continuous,C,2,50,101,takeoff,792.7221207168495,822.7221207168495,30.0,292.72212071684953
S4,continuous,C,0,50,101,landing,830.1268133454967,1020.1268133454967,190.0,0.0
S4,continuous,C,19,51,19,takeoff,510.0,540.0,30.0,0.0
S4,continuous,C,8,51,19,landing,619.3249196111404,809.3249196111404,190.0,0.0
S4,continuous,C,4,52,148,takeoff,520.0,550.0,30.0,0.0
S4,continuous,C,19,52,148,landing,587.2863989449866,777.2863989449866,190.0,0.0
S4,continuous,C,22,53,50,takeoff,530.0,560.0,30.0,0.0
S4,continuous,C,7,53,50,landing,743.9634656475089,933.9634656475089,190.0,132.86219642833373
S4,continuous,C,14,54,102,takeoff,540.0,570.0,30.0,0.0
S4,continuous,C,24,54,102,landing,990.3527349561158,1180.352734956116,190.0000000000001,353.4124541423936
S4,continuous,C,18,55,111,takeoff,550.0,580.0,30.0,0.0
S4,continuous,C,26,55,111,landing,632.3898240658515,822.3898240658515,190.0,0.0
S4,continuous,C,3,56,153,takeoff,560.0,590.0,30.0,0.0
S4,continuous,C,12,56,153,landing,684.9283021586857,874.9283021586857,190.0,61.61235997854942
S4,continuous,C,27,57,137,takeoff,570.0,600.0,30.0,0.0
S4,continuous,C,5,57,137,landing,617.4077363183098,807.4077363183098,190.0,0.0
S4,continuous,C,22,58,4,takeoff,580.0,610.0,30.0,0.0
S4,continuous,C,31,58,4,landing,921.8968714211283,1111.8968714211283,190.0,245.1556930187346
S4,continuous,C,6,59,168,takeoff,590.0,620.0,30.0,0.0
S4,continuous,C,1,59,168,landing,658.7960371499936,848.7960371499936,190.0,0.0
S4,continuous,C,21,60,30,takeoff,600.0,630.0,30.0,0.0
S4,continuous,C,16,60,30,landing,851.0125639802843,1041.0125639802843,190.0,131.60648113862896
S4,continuous,C,25,61,172,takeoff,610.0,640.0,30.0,0.0
S4,continuous,C,4,61,172,landing,688.7972204274406,878.7972204274406,190.0,0.0
