scenario_id,sweep,model,vertiport_id,flight_id,aircraft_id,operation,start_s,end_s,duration_s,pad_delay_s
S4,continuous,D,27,0,134,takeoff,0.0,30.0,30.0,0.0
S4,continuous,D,21,0,134,landing,98.59447847662415,288.59447847662415,190.0,0.0
S4,continuous,D,30,1,57,takeoff,10.0,40.0,30.0,0.0
S4,continuous,D,15,1,57,landing,30.365571564049993,220.36557156405,190.0,0.0
S4,continuous,D,13,2,103,takeoff,20.0,50.0,30.0,0.0
S4,continuous,D,14,2,103,landing,156.59203914800727,346.5920391480073,190.00000000000003,0.0
S4,continuous,D,7,3,40,takeoff,30.0,60.0,30.0,0.0
S4,continuous,D,1,3,40,landing,105.92828995654365,295.92828995654367,190.0,0.0
S4,continuous,D,8,4,64,takeoff,40.0,70.0,30.0,0.0
S4,continuous,D,4,4,64,landing,120.48349442004736,310.48349442004735,190.0,0.0
S4,continuous,D,27,5,35,takeoff,50.0,80.0,30.0,0.0
S4,continuous,D,9,5,35,landing,187.36483420202504,377.364834202025,189.99999999999997,0.0
S4,continuous,D,25,6,33,takeoff,60.0,90.0,30.0,0.0
S4,continuous,D,3,6,33,landing,126.04993231289103,316.04993231289103,190.0,0.0
S4,continuous,D,5,7,97,takeoff,70.0,100.0,30.0,0.0
S4,continuous,D,24,7,97,landing,105.08857544166817,295.0885754416682,190.0,0.0
S4,continuous,D,9,8,66,takeoff,80.0,110.0,30.0,0.0
S4,continuous,D,0,8,66,landing,202.3437253771665,392.3437253771665,190.0,0.0
S4,continuous,D,9,9,126,takeoff,377.364834202025,407.364834202025,30.0,167.364834202025
S4,continuous,D,20,9,126,landing,498.9602384017739,688.960238401774,190.00000000000006,0.0
S4,continuous,D,17,10,7,takeoff,100.0,130.0,30.0,0.0
S4,continuous,D,12,10,7,landing,211.75359792017676,401.75359792017673,189.99999999999997,0.0
S4,continuous,D,31,11,161,takeoff,110.0,140.0,30.0,0.0
S4,continuous,D,22,11,161,landing,154.9440301832648,344.9440301832648,189.99999999999997,0.0
S4,continuous,D,5,12,16,takeoff,120.0,150.0,30.0,0.0
S4,continuous,D,10,12,16,landing,200.73756543071417,390.7375654307142,190.00000000000003,0.0
S4,continuous,D,4,13,8,takeoff,310.48349442004735,340.48349442004735,30.0,180.48349442004735
S4,continuous,D,13,13,8,landing,430.0483628231814,620.0483628231814,190.0,0.0
S4,continuous,D,18,14,181,takeoff,140.0,170.0,30.0,0.0
S4,continuous,D,22,14,181,landing,344.9440301832648,534.9440301832648,190.0,162.8358150563083
S4,continuous,D,27,15,24,takeoff,150.0,180.0,30.0,0.0
S4,continuous,D,21,15,24,landing,288.59447847662415,478.59447847662415,190.0,40.0
S4,continuous,D,13,16,182,takeoff,160.0,190.0,30.0,0.0
S4,continuous,D,24,16,182,landing,295.0885754416682,485.0885754416682,190.0,90.73145645004544
S4,continuous,D,2,17,12,takeoff,170.0,200.0,30.0,0.0
S4,continuous,D,1,17,12,landing,295.92828995654367,485.92828995654367,190.0,66.08407140507347
S4,continuous,D,20,18,71,takeoff,180.0,210.0,30.0,0.0
S4,continuous,D,27,18,71,landing,316.88619120558957,506.88619120558957,190.0,0.0
S4,continuous,D,9,19,178,takeoff,407.364834202025,437.364834202025,30.0,217.364834202025
S4,continuous,D,10,19,178,landing,532.2084620867602,722.2084620867602,190.0,0.0
S4,continuous,D,19,20,44,takeoff,200.0,230.0,30.0,0.0
S4,continuous,D,30,20,44,landing,225.20275862265927,415.2027586226593,190.00000000000003,0.0
S4,continuous,D,4,21,57,takeoff,340.48349442004735,370.48349442004735,30.0,130.48349442004735
S4,continuous,D,24,21,57,landing,485.0885754416682,675.0885754416681,189.99999999999994,66.69839934451198
S4,continuous,D,15,22,150,takeoff,220.36557156405,250.36557156405,30.0,0.36557156404998636
S4,continuous,D,19,22,150,landing,242.59953374190405,432.59953374190405,190.0,0.0
S4,continuous,D,26,23,37,takeoff,230.0,260.0,30.0,0.0
S4,continuous,D,30,23,37,landing,415.2027586226593,605.2027586226593,190.0,75.9634966244065
S4,continuous,D,0,24,15,takeoff,392.3437253771665,422.3437253771665,30.0,152.3437253771665
S4,continuous,D,10,24,15,landing,722.2084620867602,912.2084620867602,190.0,242.10730302417176
S4,continuous,D,7,25,187,takeoff,250.0,280.0,30.0,0.0
S4,continuous,D,27,25,187,landing,506.88619120558957,696.8861912055895,189.99999999999994,138.16446431461162
S4,continuous,D,27,26,163,takeoff,260.0,290.0,30.0,0.0
S4,continuous,D,17,26,163,landing,449.86202712143677,639.8620271214368,190.0,0.0
S4,continuous,D,26,27,105,takeoff,270.0,300.0,30.0,0.0
S4,continuous,D,10,27,105,landing,912.2084620867602,1102.2084620867602,190.0,540.9195003686668
S4,continuous,D,25,28,108,takeoff,280.0,310.0,30.0,0.0
S4,continuous,D,7,28,108,landing,331.9135783745522,521.9135783745521,189.99999999999994,0.0
S4,continuous,D,5,29,123,takeoff,290.0,320.0,30.0,0.0
S4,continuous,D,15,29,123,landing,320.0517845560533,510.0517845560533,190.0,0.0
S4,continuous,D,10,30,10,takeoff,390.7375654307142,420.7375654307142,30.0,90.7375654307142
S4,continuous,D,27,30,10,landing,696.8861912055895,886.8861912055895,190.0,193.47130429282936
S4,continuous,D,15,31,40,takeoff,510.0517845560533,540.0517845560532,29.999999999999943,200.0517845560533
S4,continuous,D,20,31,40,landing,688.960238401774,878.960238401774,190.0,84.80592639602173
S4,continuous,D,8,32,24,takeoff,320.0,350.0,30.0,0.0
S4,continuous,D,27,32,24,landing,886.8861912055895,1076.8861912055895,190.0,356.38182419884356
S4,continuous,D,27,33,29,takeoff,1076.8861912055895,1106.8861912055895,30.0,746.8861912055895
S4,continuous,D,14,33,29,landing,1201.3301965595401,1391.3301965595401,190.0,0.0
S4,continuous,D,5,34,189,takeoff,340.0,370.0,30.0,0.0
S4,continuous,D,3,34,189,landing,433.2862785423641,623.286278542364,189.99999999999994,0.0
S4,continuous,D,7,35,124,takeoff,521.9135783745521,551.9135783745521,30.0,171.91357837455212
S4,continuous,D,19,35,124,landing,580.3475256033057,770.3475256033057,190.0,0.0
S4,continuous,D,10,36,141,takeoff,420.7375654307142,450.7375654307142,30.0,60.7375654307142
S4,continuous,D,11,36,141,landing,558.9967544140281,748.9967544140281,190.0,0.0
S4,continuous,D,15,37,157,takeoff,540.0517845560532,570.0517845560532,30.0,170.05178455605324
S4,continuous,D,2,37,157,landing,569.4195918758301,759.4195918758301,190.0,0.0
S4,continuous,D,23,38,142,takeoff,380.0,410.0,30.0,0.0
S4,continuous,D,12,38,142,landing,496.79353953059695,686.793539530597,190.0,0.0
S4,continuous,D,24,39,119,takeoff,675.0885754416681,705.0885754416681,30.0,285.0885754416681
S4,continuous,D,29,39,119,landing,736.0624638033954,926.0624638033954,190.0,0.0
S4,continuous,D,31,40,34,takeoff,400.0,430.0,30.0,0.0
S4,continuous,D,7,40,34,landing,551.9135783745521,741.9135783745521,190.0,39.664964744558006
S4,continuous,D,2,41,19,takeoff,410.0,440.0,30.0,0.0
