aircraft_id,mission_count
0,6
1,2
2,7
3,7
4,7
5,9
6,11
7,5
8,6
9,6
10,5
11,5
12,4
13,6
14,7
15,9
16,12
17,9
18,12
19,4
20,15
21,9
22,9
23,5
24,8
25,4
26,6
27,6
28,5
29,8
30,6
31,10
32,7
33,9
34,7
35,14
36,7
37,3
38,8
39,7
40,3
41,9
42,5
43,7
44,3
45,5
46,9
47,6
48,9
49,7
50,4
51,13
52,5
53,7
54,6
55,8
56,6
57,8
58,7
59,4
60,5
61,5
62,7
63,11
64,9
65,10
66,10
67,3
68,5
69,8
70,9
71,7
72,6
73,4
74,15
75,8
76,8
77,10
78,4
79,13
80,4
81,7
82,11
83,8
84,7
85,7
86,5
87,11
88,10
89,4
90,5
91,5
92,5
93,8
94,5
95,11
96,13
97,9
98,5
99,8
100,11
101,6
102,7
103,7
104,3
105,3
106,5
107,8
108,9
109,7
110,10
111,10
112,5
113,8
114,8
115,6
116,9
117,5
118,6
119,7
120,5
121,5
122,8
123,7
124,10
125,8
126,4
127,6
128,9
129,9
130,4
131,9
132,8
133,8
134,9
135,3
136,7
137,6
138,11
139,9
140,10
141,7
142,4
143,9
144,2
145,9
146,8
147,8
148,4
149,6
