aircraft_id,mission_count
0,1
1,1
2,5
3,3
4,3
5,2
6,5
7,4
8,3
9,3
10,0
11,4
12,4
13,0
14,3
15,5
16,3
17,6
18,3
19,3
20,1
21,2
22,3
23,3
24,6
25,2
26,1
27,2
28,4
29,3
30,4
31,1
32,3
33,3
34,4
35,3
36,3
37,4
38,4
39,1
40,2
41,2
42,2
43,3
44,3
45,6
46,3
47,1
48,3
49,5
50,2
51,2
52,2
53,2
54,0
55,3
56,2
57,3
58,4
59,4
60,3
61,0
62,2
63,2
64,6
65,3
66,1
67,5
68,3
69,3
70,5
71,2
72,6
73,5
74,5
75,0
76,7
77,5
78,3
79,2
80,3
81,4
82,4
83,2
84,4
85,3
86,4
87,1
88,4
89,2
90,4
91,4
92,4
93,1
94,7
95,0
96,2
97,5
98,2
99,4
100,4
101,2
102,2
103,2
104,2
105,5
106,4
107,2
108,0
109,3
110,3
111,3
112,0
113,2
114,4
115,4
116,3
117,4
118,0
119,4
120,1
121,1
122,4
123,3
124,2
125,4
126,4
127,4
128,2
129,3
130,8
131,2
132,1
133,5
134,5
135,2
136,2
137,4
138,5
139,2
140,4
141,3
142,5
143,4
144,4
145,5
146,4
147,2
148,0
149,2
150,2
151,1
152,2
153,4
154,2
155,3
156,2
157,2
158,2
159,1
160,1
161,5
162,1
163,7
164,2
165,1
166,5
167,1
168,0
169,4
170,5
171,4
172,4
173,3
174,1
175,6
176,2
177,2
178,2
179,5
180,1
181,2
182,4
183,6
184,3
185,2
186,3
187,2
188,1
189,3
190,1
191,2
192,4
193,5
194,0
195,1
196,0
197,4
198,1
199,2
200,3
201,2
202,2
203,4
204,2
205,3
206,2
207,2
208,4
209,5
210,2
211,4
212,6
213,2
214,2
215,5
216,3
217,3
218,4
219,3
220,3
221,5
222,1
223,3
224,5
225,4
226,4
227,3
228,5
229,4
230,4
231,2
232,1
233,5
234,3
235,2
236,5
237,1
238,2
239,3
240,3
241,2
242,3
243,4
244,2
245,2
246,5
247,4
248,4
249,2
250,4
251,5
252,4
253,5
254,3
255,4
256,1
257,6
258,3
259,2
260,3
261,6
262,5
263,3
264,2
265,5
266,1
267,2
268,1
269,5
270,2
271,0
272,2
273,2
274,1
275,2
276,3
277,5
278,6
279,0
280,0
281,3
282,3
283,2
284,1
285,6
286,2
287,1
288,6
289,4
290,5
291,2
292,1
293,3
294,2
295,4
296,1
297,3
298,3
299,3
300,2
301,5
302,1
303,2
304,0
305,2
306,1
307,5
308,2
309,2
310,6
311,5
312,3
313,5
314,5
315,4
316,3
317,3
318,4
319,4
320,4
321,2
322,6
323,4
324,1
325,5
326,2
327,4
328,2
329,2
330,0
331,6
332,3
333,3
334,1
335,3
336,2
337,4
338,2
339,1
340,3
341,1
342,3
343,4
344,3
345,4
346,4
347,3
348,2
349,2
350,4
351,3
352,4
353,4
354,2
355,5
356,4
357,4
358,3
359,7
