scenario_id,sweep,model,vertiport_id,flight_id,aircraft_id,operation,start_s,end_s,duration_s,pad_delay_s
S2,continuous,E,10,0,13,takeoff,0.0,30.0,30.0,0.0
S2,continuous,E,8,0,13,landing,65.29116970171872,255.29116970171873,190.0,0.0
S2,continuous,E,3,1,91,takeoff,10.0,40.0,30.0,0.0
S2,continuous,E,0,1,91,landing,106.38060292961669,296.38060292961666,189.99999999999997,0.0
S2,continuous,E,5,2,73,takeoff,20.0,50.0,30.0,0.0
S2,continuous,E,3,2,73,landing,108.64030170643025,298.64030170643025,190.0,0.0
S2,continuous,E,11,3,83,takeoff,30.0,60.0,30.0,0.0
S2,continuous,E,3,3,83,landing,298.64030170643025,488.64030170643025,190.0,155.75901718870443
S2,continuous,E,9,4,0,takeoff,40.0,70.0,30.0,0.0
S2,continuous,E,7,4,0,landing,131.61713587288554,321.61713587288557,190.00000000000003,0.0
S2,continuous,E,9,5,23,takeoff,70.0,100.0,30.0,20.0
S2,continuous,E,8,5,23,landing,255.29116970171873,445.29116970171873,190.0,86.35777809329733
S2,continuous,E,3,6,32,takeoff,60.0,90.0,30.0,0.0
S2,continuous,E,8,6,32,landing,445.29116970171873,635.2911697017187,189.99999999999994,204.99616408696477
S2,continuous,E,8,7,75,takeoff,635.2911697017187,665.2911697017187,30.0,565.2911697017187
S2,continuous,E,11,7,75,landing,727.0570363604057,917.0570363604057,190.0,0.0
S2,continuous,E,1,8,52,takeoff,80.0,110.0,30.0,0.0
S2,continuous,E,11,8,52,landing,121.99640836965722,311.9964083696572,190.0,0.0
S2,continuous,E,9,9,31,takeoff,100.0,130.0,30.0,10.0
S2,continuous,E,6,9,31,landing,127.83884607799013,317.8388460779901,190.0,0.0
S2,continuous,E,11,10,93,takeoff,311.9964083696572,341.9964083696572,30.0,211.99640836965722
S2,continuous,E,2,10,93,landing,391.0891361914523,581.0891361914523,190.0,0.0
S2,continuous,E,1,11,36,takeoff,110.0,140.0,30.0,0.0
S2,continuous,E,0,11,36,landing,296.38060292961666,486.38060292961666,190.0,129.87783907394964
S2,continuous,E,11,12,28,takeoff,341.9964083696572,371.9964083696572,30.0,221.99640836965722
S2,continuous,E,9,12,28,landing,411.07637852994895,601.0763785299489,189.99999999999994,0.0
S2,continuous,E,11,13,49,takeoff,371.9964083696572,401.9964083696572,30.0,241.99640836965722
S2,continuous,E,8,13,49,landing,665.2911697017187,855.2911697017187,190.0,201.52889467337457
S2,continuous,E,10,14,62,takeoff,140.0,170.0,30.0,0.0
S2,continuous,E,1,14,62,landing,166.29064102204472,356.2906410220447,190.0,0.0
S2,continuous,E,4,15,29,takeoff,150.0,180.0,30.0,0.0
S2,continuous,E,2,15,29,landing,191.49124364234697,381.49124364234694,189.99999999999997,0.0
S2,continuous,E,4,16,7,takeoff,180.0,210.0,30.0,20.0
S2,continuous,E,9,16,7,landing,601.0763785299489,791.0763785299489,190.0,360.89769887350224
S2,continuous,E,4,17,21,takeoff,210.0,240.0,30.0,40.0
S2,continuous,E,1,17,21,landing,356.2906410220447,546.2906410220447,190.0,98.30830722247026
S2,continuous,E,6,18,19,takeoff,317.8388460779901,347.8388460779901,30.0,137.83884607799013
S2,continuous,E,8,18,19,landing,855.2911697017187,1045.2911697017187,190.0,462.8214437594657
S2,continuous,E,2,19,78,takeoff,581.0891361914523,611.0891361914523,30.0,391.0891361914523
S2,continuous,E,1,19,78,landing,651.2686702973588,841.2686702973588,190.0,0.0
S2,continuous,E,5,20,44,takeoff,200.0,230.0,30.0,0.0
S2,continuous,E,7,20,44,landing,321.61713587288557,511.61713587288557,190.0,67.09516904864483
S2,continuous,E,5,21,15,takeoff,230.0,260.0,30.0,20.0
S2,continuous,E,8,21,15,landing,1045.2911697017187,1235.2911697017187,190.0,670.1601250880016
S2,continuous,E,11,22,6,takeoff,401.9964083696572,431.9964083696572,30.0,181.99640836965722
S2,continuous,E,2,22,6,landing,611.0891361914523,801.0891361914523,190.0,130.0
S2,continuous,E,7,23,37,takeoff,511.61713587288557,541.6171358728856,30.0,281.61713587288557
