aircraft_id,mission_count
0,5
1,5
2,3
3,4
4,10
5,7
6,6
7,8
8,8
9,6
10,7
11,5
12,7
13,6
14,4
15,7
16,6
17,6
18,1
19,8
20,5
21,5
22,8
23,5
24,4
25,6
26,2
27,5
28,4
29,4
30,11
31,4
32,6
33,7
34,9
35,4
36,7
37,5
38,3
39,4
40,8
41,8
42,8
43,5
44,3
45,5
46,6
47,9
48,3
49,5
50,5
51,2
52,2
53,8
54,4
55,9
56,5
57,4
58,5
59,7
60,5
61,3
62,7
63,7
64,5
65,4
66,3
67,5
68,8
69,6
70,4
71,6
72,2
73,4
74,6
75,2
76,6
77,4
78,8
79,9
80,5
81,6
82,4
83,9
84,5
85,2
86,6
87,7
88,6
89,5
90,6
91,7
92,5
93,6
94,5
95,7
96,5
97,4
98,3
99,1
100,8
101,8
102,14
103,7
104,6
105,9
106,5
107,5
108,5
109,5
110,5
111,5
112,9
113,4
114,8
115,4
116,5
117,7
118,8
119,6
120,3
121,8
122,5
123,4
124,3
125,7
126,6
127,5
128,8
129,3
130,6
131,2
132,1
133,3
134,4
135,5
136,2
137,8
138,5
139,8
140,4
141,4
142,9
143,6
144,4
145,5
146,5
147,5
148,8
149,6
150,8
151,6
152,3
153,7
154,4
155,8
156,3
157,6
158,7
159,3
160,5
161,5
162,5
163,5
164,5
165,4
166,4
167,6
168,6
169,1
170,5
171,4
172,8
173,6
174,5
175,8
176,4
177,3
178,2
179,3
180,5
181,5
182,5
183,5
184,5
185,2
186,9
187,7
188,2
189,2
190,4
191,8
192,7
193,2
194,6
195,8
196,5
197,5
198,3
199,5
