scenario_id,sweep,model,flight_id,aircraft_id,planned_start_time,start_time,cruise_arrival_time,descent_start_time,end_time,delay_s,takeoff_pad_delay_s,landing_pad_delay_s,pad_delay_s,takeoff_pad_start_s,takeoff_pad_end_s,landing_pad_start_s,landing_pad_end_s,cruise_altitude,distance_m,detour_distance_m,building_risks,building_collisions,path_changes,altitude_changes
S5,continuous,A,0,227,0.0,0.0,91.99696468532359,91.99696468532359,98.67572598843081,0.0,0.0,0.0,0.0,0.0,30.0,91.99696468532359,281.9969646853236,300.0,4295.186629665191,0.0,2,2,0,0
S5,continuous,A,1,156,10.0,10.0,53.15642866478487,53.15642866478487,93.26164102112978,0.0,0.0,0.0,0.0,10.0,40.0,83.26164102112978,273.2616410211298,300.0,1743.9186002331803,0.0,0,0,0,0
S5,continuous,A,2,115,20.0,20.0,106.61750440510392,106.61750440510392,138.20337841743122,0.0,0.0,0.0,0.0,20.0,50.0,128.20337841743122,318.2033784174312,300.0,4530.71422307267,0.0,3,3,0,0
S5,continuous,A,3,176,30.0,30.0,84.5131756347215,84.5131756347215,107.24369629411437,0.0,0.0,0.0,0.0,30.0,60.0,97.24369629411437,287.2436962941144,300.0,2499.495633852329,0.0,3,3,0,0
S5,continuous,A,4,207,40.0,40.0,95.59349802391242,95.59349802391242,128.51314997025742,0.0,0.0,0.0,0.0,40.0,70.0,118.51314997025742,308.5131499702574,300.0,2252.9997530141727,0.0,2,2,0,0
S5,continuous,A,5,72,50.0,50.0,140.86463001148704,140.86463001148704,157.39907921766246,0.0,0.0,0.0,0.0,50.0,80.0,147.39907921766246,337.39907921766246,300.0,4751.631800020505,0.0,0,0,0,0
S5,continuous,A,6,257,60.0,60.0,145.00806983176585,145.00806983176585,164.87787669491334,0.0,0.0,0.0,0.0,60.0,90.0,154.87787669491334,344.8778766949133,300.0,3114.807545946824,0.0,0,0,0,0
S5,continuous,A,7,100,70.0,70.0,215.45438467378705,215.45438467378705,237.9735594863737,0.0,0.0,0.0,0.0,70.0,100.0,227.9735594863737,417.9735594863737,300.0,6667.015266694087,0.0,2,2,0,0
S5,continuous,A,8,87,80.0,80.0,196.0908728003506,196.0908728003506,245.30801539150747,0.0,0.0,0.0,0.0,80.0,110.0,235.30801539150747,425.30801539150747,300.0,5118.040824863414,0.0,0,0,0,0
S5,continuous,A,9,192,90.0,90.0,197.3041878249689,197.3041878249689,248.10774499125532,0.0,0.0,0.0,0.0,90.0,120.0,238.10774499125532,428.10774499125534,300.0,4860.919079229564,0.0,2,2,0,0
S5,continuous,A,10,178,100.0,100.0,189.51033714591736,189.51033714591736,241.55827579955275,0.0,0.0,0.0,0.0,100.0,130.0,231.55827579955275,421.55827579955275,300.0,5413.997031397856,0.0,2,2,0,0
S5,continuous,A,11,184,110.0,110.0,167.11585497039297,387.30418782496895,438.1077449912554,0.0,0.0,220.18833285457595,220.18833285457595,110.0,140.0,428.10774499125534,618.1077449912553,300.0,1156.605778355004,0.0,1,1,0,0
S5,continuous,A,12,27,120.0,120.0,197.78598633583653,197.78598633583653,200.58586187954765,0.0,0.0,0.0,0.0,120.0,150.0,197.78598633583653,387.7859863358365,300.0,3216.1724213940424,0.0,2,2,0,0
S5,continuous,A,13,297,130.0,281.9969646853236,367.5215624220449,367.5215624220449,390.2520830814378,151.99696468532358,151.99696468532358,0.0,151.99696468532358,281.9969646853236,311.9969646853236,380.2520830814378,570.2520830814378,300.0,5403.435505386774,0.0,3,3,0,0
S5,continuous,A,14,181,140.0,140.0,253.8718424218049,296.61750440510394,328.2033784174312,0.0,0.0,42.745661983299044,42.745661983299044,140.0,170.0,318.2033784174312,508.2033784174312,300.0,6360.703084739121,0.0,3,3,0,0
S5,continuous,A,15,238,150.0,150.0,248.06481476496532,248.06481476496532,291.13801717650045,0.0,0.0,0.0,0.0,150.0,180.0,281.13801717650045,471.13801717650045,300.0,4642.293157662606,0.0,1,1,0,0
S5,continuous,A,16,54,160.0,160.0,217.56172204600043,217.56172204600043,260.3781558724247,0.0,0.0,0.0,0.0,160.0,190.0,250.37815587242468,440.3781558724247,300.0,3237.931833934003,0.0,1,1,0,0
S5,continuous,A,17,51,170.0,170.0,238.87011515006913,238.87011515006913,271.0359429129926,0.0,0.0,0.0,0.0,170.0,200.0,261.0359429129926,451.0359429129926,300.0,2931.7936766676967,0.0,2,2,0,0
S5,continuous,A,18,47,180.0,337.39907921766246,405.2766924341755,405.2766924341755,439.50470062973375,157.39907921766246,157.39907921766246,0.0,157.39907921766246,337.39907921766246,367.39907921766246,429.50470062973375,619.5047006297337,300.0,3676.6898876978476,0.0,1,1,0,0
S5,continuous,A,19,8,190.0,367.39907921766246,423.54307722994156,423.54307722994156,443.4128840930891,177.39907921766246,177.39907921766246,0.0,177.39907921766246,367.39907921766246,397.39907921766246,433.4128840930891,623.4128840930891,300.0,2822.657867420196,0.0,1,1,0,0
S5,continuous,A,20,35,200.0,273.2616410211298,371.79812718337763,371.79812718337763,392.04194359028685,73.26164102112978,73.26164102112978,0.0,73.26164102112978,273.2616410211298,303.2616410211298,382.04194359028685,572.0419435902868,300.0,4197.163397543132,0.0,1,1,0,0
S5,continuous,A,21,16,210.0,210.0,265.6437201824532,265.6437201824532,308.6450090011554,0.0,0.0,0.0,0.0,210.0,240.0,298.6450090011554,488.6450090011554,300.0,3478.8614324689925,0.0,2,2,0,0
S5,continuous,A,22,95,220.0,220.0,299.06436835759905,299.06436835759905,345.5633371378544,0.0,0.0,0.0,0.0,220.0,250.0,335.5633371378544,525.5633371378544,300.0,3519.893355694264,0.0,0,0,0,0
S5,continuous,A,23,239,230.0,397.39907921766246,475.69658652609814,475.69658652609814,482.37534782920534,167.39907921766246,167.39907921766246,0.0,167.39907921766246,397.39907921766246,427.39907921766246,475.69658652609814,665.6965865260981,300.0,4233.603259363767,0.0,2,2,0,0
S5,continuous,A,24,108,240.0,240.0,335.26643867154235,387.7859863358365,390.5858618795476,0.0,0.0,52.51954766429418,52.51954766429418,240.0,270.0,387.7859863358365,577.7859863358365,300.0,5230.114182737951,0.0,2,2,0,0
S5,continuous,A,25,168,250.0,427.39907921766246,468.08146309232677,557.521562422045,580.2520830814378,177.39907921766246,177.39907921766246,89.44009932971818,266.83917854738064,427.39907921766246,457.39907921766246,570.2520830814378,760.2520830814378,300.0,1806.1871605604374,0.0,1,1,0,0
S5,continuous,A,26,123,260.0,270.0,321.21495237160144,747.521562422045,770.2520830814378,10.0,10.0,426.3066100504435,436.3066100504435,270.0,300.0,760.2520830814378,950.2520830814378,300.0,2393.0016549869633,0.0,0,0,0,0
S5,continuous,A,27,298,270.0,270.0,342.8706513744373,342.8706513744373,355.29980267458876,0.0,0.0,0.0,0.0,270.0,300.0,345.29980267458876,535.2998026745888,300.0,3302.3574731515296,0.0,1,1,0,0
S5,continuous,A,28,266,280.0,280.0,350.4983572626397,350.4983572626397,380.1521150810379,0.0,0.0,0.0,0.0,280.0,310.0,370.1521150810379,560.1521150810379,300.0,1943.0236010986755,0.0,1,1,0,0
