scenario_id,sweep,model,aircraft_count,speed_kmh,speed_mps,building_density,building_count,vertiport_count,actual_vertiport_count,safety_distance_m,safety_label,weather,total_flights,success_flights,failed_flights,building_risk_count,building_collision_count,aircraft_collision_count,aircraft_conflict_sample_count,collision_risk_count,avg_flight_distance_m,avg_flight_time_s,avg_delay_s,avg_takeoff_pad_delay_s,avg_landing_pad_delay_s,avg_pad_delay_s,max_pad_delay_s,pad_wait_flight_count,avg_detour_distance_m,avg_altitude_changes,avg_path_changes,scenario_name,description,map_width,map_height,grid_size,road_width,fleet_size,duration_s,mission_interval_s,generated_missions,completed_within_duration,completed_after_duration,active_vehicle_count,avg_missions_per_active_vehicle,max_missions_per_vehicle,run_id,cycle,run_seed,wallclock_model
S1,continuous,A,75,240.0,66.66666666666667,0.35,319,8,8,152.4,500ft,disabled,1080,19,1061,1263,1263,12372,240478,13635,899.1928626920302,939.5435397346869,1249.8001473351262,1249.8001473351262,891.0453077714354,2140.8454551065583,4559.999999999999,1072,0.0,0.0,0.0,S1,"1500m 확장형 도시, 1.5시간 누적 운항",1500,1500,50,10,75,10800,10,1080,357,723,75,14.4,18,S1_cycle0000_A_seed1000,0,1000,A
S1,continuous,B,75,240.0,66.66666666666667,0.35,324,8,8,152.4,500ft,disabled,1080,34,1046,29,0,5388,82544,5388,1245.4785709304963,962.4844932914011,1193.4647762717566,1193.4647762717566,880.0716804421165,2073.536456713872,4248.519974347093,1071,0.07701813104984612,0.5453703703703704,0.026851851851851852,S1,"1500m 확장형 도시, 1.5시간 누적 운항",1500,1500,50,10,75,10800,10,1080,362,718,75,14.4,19,S1_cycle0000_B_seed1001,0,1001,B
S1,continuous,C,75,240.0,66.66666666666667,0.35,313,8,8,152.4,500ft,disabled,1080,160,920,484,484,2325,69164,2809,1348.310268875391,923.2532308293645,1251.2809955294558,1227.0587733072332,802.0504777841365,2029.1092510913697,4505.857999921984,1070,0.0,0.6129629629629629,0.0,S1,"1500m 확장형 도시, 1.5시간 누적 운항",1500,1500,50,10,75,10800,10,1080,365,715,75,14.4,19,S1_cycle0000_C_seed1002,0,1002,C
S1,continuous,D,75,240.0,66.66666666666667,0.35,336,8,8,152.4,500ft,disabled,1080,198,882,51,28,2249,37392,2277,1313.7918099957271,879.3879030025729,1343.7813092619033,1313.9479759285703,745.6581785034043,2059.6061544319746,4072.058842413764,1069,0.042684531753736946,0.8564814814814815,0.03796296296296296,S1,"1500m 확장형 도시, 1.5시간 누적 운항",1500,1500,50,10,75,10800,10,1080,346,734,75,14.4,17,S1_cycle0000_D_seed1003,0,1003,D
S1,continuous,A,75,240.0,66.66666666666667,0.35,330,8,8,152.4,500ft,disabled,1080,1,1079,1510,1510,7001,141779,8511,1176.8550955157077,956.9467073065717,1196.9795624374358,1196.9795624374358,888.5784794181185,2085.5580418555523,4190.905702726872,1074,0.0,0.0,0.0,S1,"1500m 확장형 도시, 1.5시간 누적 운항",1500,1500,50,10,75,10800,10,1080,361,719,75,14.4,18,S1_cycle0001_A_seed1100,1,1100,A
S1,continuous,B,75,240.0,66.66666666666667,0.35,310,8,8,152.4,500ft,disabled,1080,58,1022,76,0,5585,107393,5585,1125.5077463072203,1012.9891065539963,1225.6303521694851,1225.6303521694851,923.8245427474623,2149.45489491695,5300.0,1073,0.19065081754490915,0.6675925925925926,0.07037037037037037,S1,"1500m 확장형 도시, 1.5시간 누적 운항",1500,1500,50,10,75,10800,10,1080,348,732,75,14.4,21,S1_cycle0001_B_seed1101,1,1101,B
S1,continuous,C,75,240.0,66.66666666666667,0.35,319,8,8,152.4,500ft,disabled,1080,117,963,263,263,2013,28852,2276,1271.2480602876096,828.0491303552672,1327.396576229471,1307.5076873405822,704.6657112195187,2012.173398560102,4143.503991402849,1069,0.0,0.6425925925925926,0.0,S1,"1500m 확장형 도시, 1.5시간 누적 운항",1500,1500,50,10,75,10800,10,1080,355,725,75,14.4,17,S1_cycle0001_C_seed1102,1,1102,C
S1,continuous,D,75,240.0,66.66666666666667,0.35,309,8,8,152.4,500ft,disabled,1080,272,808,26,12,1633,26210,1645,1326.0836236404227,821.9919127163438,1347.1444057008955,1327.9221834786729,695.5403639947369,2023.4625474734116,3580.2050776059345,1076,0.014116906214796275,0.8416666666666667,0.022222222222222223,S1,"1500m 확장형 도시, 1.5시간 누적 운항",1500,1500,50,10,75,10800,10,1080,346,734,75,14.4,18,S1_cycle0001_D_seed1103,1,1103,D
S1,continuous,A,75,240.0,66.66666666666667,0.35,323,8,8,152.4,500ft,disabled,1080,11,1069,1079,1079,7658,173349,8737,1067.000027519541,952.230658657522,1248.4698242801046,1248.4698242801046,881.3531740098248,2129.8229982899347,5040.471105548113,1075,0.0,0.0,0.0,S1,"1500m 확장형 도시, 1.5시간 누적 운항",1500,1500,50,10,75,10800,10,1080,350,730,75,14.4,18,S1_cycle0002_A_seed1200,2,1200,A
S1,continuous,B,75,240.0,66.66666666666667,0.35,312,8,8,152.4,500ft,disabled,1080,29,1051,49,0,5762,87048,5762,1125.7798231427114,934.7930363136102,1207.0441647632474,1207.0441647632474,849.4158904518495,2056.4600552151005,3951.363515606401,1077,0.04377709068067464,0.6314814814814815,0.04537037037037037,S1,"1500m 확장형 도시, 1.5시간 누적 운항",1500,1500,50,10,75,10800,10,1080,357,723,75,14.4,18,S1_cycle0002_B_seed1201,2,1201,B
S1,continuous,C,75,240.0,66.66666666666667,0.35,326,8,8,152.4,500ft,disabled,1080,174,906,547,547,2013,56949,2560,1248.5388914942,930.9143559561604,1277.8095693038963,1255.0873470816746,821.0449078263282,2076.132254908004,4446.5874772067355,1072,0.0,0.6166666666666667,0.0,S1,"1500m 확장형 도시, 1.5시간 누적 운항",1500,1500,50,10,75,10800,10,1080,335,745,75,14.4,19,S1_cycle0002_C_seed1202,2,1202,C
S1,continuous,D,75,240.0,66.66666666666667,0.35,342,8,8,152.4,500ft,disabled,1080,237,843,45,21,2515,49702,2536,1203.4958081455147,895.0630220380785,1285.7902899774183,1264.2347344218624,768.2070781289856,2032.4418125508505,4080.440140316474,1074,0.09066866048061584,0.8861111111111111,0.037037037037037035,S1,"1500m 확장형 도시, 1.5시간 누적 운항",1500,1500,50,10,75,10800,10,1080,342,738,75,14.4,18,S1_cycle0002_D_seed1203,2,1203,D
S1,continuous,A,75,240.0,66.66666666666667,0.35,317,8,8,152.4,500ft,disabled,1080,15,1065,1127,1127,6692,119399,7819,1156.9969440313898,915.8292947877305,1250.741020672381,1250.741020672381,835.7937493211589,2086.5347699935423,4102.165184352067,1072,0.0,0.0,0.0,S1,"1500m 확장형 도시, 1.5시간 누적 운항",1500,1500,50,10,75,10800,10,1080,365,715,75,14.4,18,S1_cycle0003_A_seed1300,3,1300,A
