aircraft_id,mission_count
0,4
1,3
2,5
3,4
4,8
5,4
6,3
7,0
8,8
9,4
10,2
11,4
12,3
13,3
14,6
15,2
16,9
17,3
18,1
19,7
20,2
21,7
22,4
23,3
24,3
25,3
26,3
27,3
28,5
29,2
30,8
31,5
32,2
33,3
34,1
35,4
36,3
37,2
38,2
39,3
40,4
41,5
42,6
43,5
44,1
45,5
46,7
47,7
48,3
49,7
50,4
51,4
52,3
53,2
54,3
55,4
56,7
57,6
58,4
59,2
60,4
61,1
62,2
63,9
64,4
65,2
66,1
67,5
68,3
69,3
70,4
71,3
72,1
73,4
74,7
75,6
76,7
77,0
78,2
79,1
80,6
81,2
82,6
83,3
84,2
85,3
86,8
87,4
88,3
89,3
90,1
91,5
92,3
93,4
94,5
95,3
96,2
97,4
98,2
99,2
100,2
101,1
102,2
103,1
104,2
105,3
106,2
107,3
108,4
109,4
110,3
111,3
112,4
113,3
114,3
115,3
116,4
117,2
118,4
119,7
120,3
121,4
122,6
123,2
124,3
125,3
126,4
127,0
128,3
129,6
130,3
131,7
132,3
133,2
134,2
135,5
136,5
137,1
138,3
139,0
140,7
141,4
142,4
143,5
144,2
145,4
146,1
147,1
148,1
149,7
150,4
151,8
152,2
153,5
154,5
155,4
156,5
157,4
158,3
159,3
160,9
161,5
162,3
163,5
164,4
165,5
166,3
167,2
168,4
169,7
170,1
171,2
172,4
173,4
174,2
175,2
176,5
177,4
178,5
179,3
180,3
181,2
182,4
183,4
184,4
185,5
186,2
187,2
188,1
189,3
190,2
191,3
192,0
193,6
194,8
195,4
196,0
197,3
198,6
199,1
200,6
201,3
202,5
203,4
204,1
205,2
206,2
207,5
208,7
209,0
210,2
211,1
212,3
213,3
214,2
215,1
216,3
217,4
218,3
219,4
220,5
221,1
222,2
223,6
224,4
225,3
226,5
227,2
228,1
229,5
230,5
231,3
232,5
233,1
234,3
235,2
236,2
237,2
238,2
239,2
240,3
241,7
242,4
243,3
244,3
245,5
246,5
247,6
248,6
249,0
250,1
251,4
252,3
253,1
254,2
255,4
256,7
257,2
258,7
259,1
260,4
261,1
262,3
263,2
264,5
265,6
266,5
267,1
268,7
269,3
270,0
271,0
272,2
273,1
274,2
275,4
276,3
277,5
278,5
279,7
280,3
281,3
282,7
283,5
284,4
285,4
286,6
287,5
288,3
289,7
290,9
291,3
292,1
293,2
294,4
295,8
296,6
297,3
298,2
299,7
