aircraft_id,mission_count
0,5
1,3
2,2
3,5
4,3
5,2
6,4
7,3
8,6
9,6
10,4
11,2
12,4
13,6
14,1
15,4
16,1
17,2
18,3
19,2
20,3
21,3
22,3
23,2
24,5
25,3
26,2
27,6
28,2
29,2
30,3
31,5
32,5
33,3
34,4
35,5
36,1
37,6
38,1
39,4
40,1
41,1
42,4
43,3
44,1
45,6
46,1
47,3
48,5
49,4
50,4
51,1
52,3
53,5
54,2
55,6
56,2
57,5
58,3
59,3
60,2
61,5
62,4
63,6
64,6
65,4
66,5
67,5
68,5
69,6
70,6
71,5
72,6
73,4
74,2
75,2
76,4
77,6
78,3
79,4
80,2
81,4
82,4
83,6
84,2
85,1
86,7
87,4
88,4
89,2
90,5
91,2
92,2
93,7
94,2
95,7
96,6
97,6
98,4
99,3
100,4
101,4
102,7
103,3
104,6
105,3
106,2
107,2
108,4
109,2
110,6
111,4
112,4
113,6
114,7
115,5
116,2
117,6
118,3
119,2
120,5
121,4
122,1
123,0
124,3
125,3
126,1
127,1
128,5
129,6
130,2
131,2
132,2
133,4
134,3
135,4
136,3
137,3
138,3
139,8
140,4
141,4
142,5
143,7
144,4
145,3
146,2
147,1
148,3
149,5
150,5
151,4
152,2
153,1
154,5
155,2
156,4
157,3
158,4
159,5
160,1
161,4
162,3
163,5
164,3
165,5
166,3
167,2
168,5
169,6
170,5
171,3
172,5
173,5
174,3
175,3
176,3
177,2
178,1
179,4
180,2
181,7
182,4
183,3
184,2
185,5
186,5
187,2
188,3
189,5
190,3
191,3
192,5
193,5
194,3
195,5
196,3
197,4
198,3
199,3
200,4
201,3
202,3
203,5
204,3
205,4
206,4
207,2
208,2
209,4
210,1
211,4
212,2
213,5
214,4
215,4
216,4
217,5
218,5
219,3
220,3
221,3
222,2
223,3
224,3
225,1
226,4
227,2
228,6
229,3
230,6
231,2
232,5
233,1
234,5
235,3
236,3
237,3
238,3
239,2
240,3
241,3
242,4
243,5
244,2
245,0
246,6
247,1
248,4
249,5
250,5
251,8
252,2
253,1
254,3
255,2
256,3
257,3
258,3
259,6
260,4
261,3
262,4
263,3
264,6
265,2
266,4
267,2
268,4
269,4
270,2
271,2
272,2
273,5
274,4
275,5
276,3
277,3
278,4
279,2
280,8
281,3
282,4
283,6
284,5
285,3
286,1
287,2
288,3
289,5
290,2
291,4
292,3
293,6
294,3
295,3
296,2
297,5
298,4
299,4
