aircraft_id,mission_count
0,1
1,3
2,2
3,5
4,1
5,5
6,4
7,1
8,5
9,3
10,5
11,7
12,1
13,2
14,2
15,2
16,1
17,2
18,4
19,4
20,2
21,4
22,2
23,4
24,6
25,3
26,2
27,3
28,2
29,3
30,3
31,4
32,3
33,1
34,3
35,4
36,6
37,7
38,4
39,2
40,3
41,7
42,5
43,6
44,2
45,3
46,4
47,4
48,2
49,4
50,4
51,6
52,2
53,5
54,3
55,6
56,2
57,4
58,3
59,2
60,3
61,2
62,7
63,4
64,5
65,3
66,1
67,2
68,3
69,5
70,1
71,5
72,5
73,4
74,5
75,3
76,0
77,5
78,4
79,4
80,3
81,7
82,4
83,4
84,1
85,3
86,4
87,5
88,4
89,3
90,3
91,2
92,3
93,3
94,3
95,1
96,4
97,6
98,4
99,5
100,6
101,3
102,4
103,4
104,5
105,5
106,1
107,6
108,4
109,3
110,5
111,7
112,6
113,3
114,2
115,8
116,4
117,2
118,4
119,4
120,4
121,6
122,1
123,4
124,3
125,5
126,3
127,2
128,2
129,5
130,6
131,3
132,4
133,4
134,3
135,4
136,5
137,4
138,3
139,4
140,5
141,5
142,4
143,3
144,4
145,5
146,3
147,2
148,3
149,3
150,4
151,3
152,3
153,3
154,4
155,3
156,6
157,3
158,2
159,3
160,7
161,5
162,3
163,6
164,3
165,4
166,3
167,5
168,3
169,6
170,2
171,5
172,4
173,4
174,3
175,1
176,2
177,8
178,4
179,2
180,6
181,0
182,3
183,2
184,6
185,4
186,2
187,3
188,4
189,5
190,2
191,4
192,4
193,3
194,5
195,3
196,3
197,4
198,4
199,2
200,1
201,5
202,2
203,2
204,6
205,3
206,5
207,3
208,4
209,3
210,5
211,5
212,4
213,4
214,3
215,2
216,2
217,4
218,5
219,6
220,3
221,5
222,3
223,4
224,4
225,6
226,7
227,3
228,2
229,4
230,5
231,4
232,2
233,3
234,3
235,3
236,0
237,3
238,2
239,3
240,2
241,1
242,4
243,4
244,3
245,0
246,4
247,3
248,3
249,4
250,4
251,2
252,5
253,2
254,6
255,4
256,5
257,1
258,3
259,2
260,2
261,5
262,4
263,3
264,4
265,5
266,3
267,3
268,4
269,6
270,7
271,4
272,4
273,1
274,3
275,2
276,5
277,3
278,6
279,4
280,3
281,3
282,3
283,5
284,2
285,4
286,3
287,4
288,3
289,4
290,2
291,5
292,2
293,6
294,6
295,3
296,3
297,2
298,3
299,2
