aircraft_id,mission_count
0,3
1,2
2,3
3,4
4,5
5,1
6,1
7,3
8,1
9,2
10,2
11,2
12,1
13,6
14,1
15,3
16,3
17,2
18,5
19,3
20,3
21,3
22,2
23,3
24,6
25,3
26,2
27,3
28,4
29,4
30,6
31,6
32,1
33,3
34,5
35,2
36,1
37,3
38,3
39,1
40,2
41,2
42,4
43,1
44,2
45,3
46,3
47,4
48,6
49,3
50,4
51,3
52,3
53,3
54,1
55,2
56,2
57,0
58,4
59,4
60,2
61,4
62,2
63,3
64,5
65,4
66,2
67,1
68,1
69,2
70,4
71,3
72,2
73,2
74,2
75,3
76,2
77,2
78,4
79,5
80,0
81,3
82,4
83,3
84,0
85,4
86,4
87,3
88,2
89,2
90,1
91,5
92,1
93,4
94,5
95,2
96,5
97,1
98,2
99,5
100,3
101,3
102,5
103,4
104,1
105,1
106,5
107,3
108,1
109,6
110,3
111,3
112,3
113,1
114,3
115,2
116,3
117,2
118,2
119,3
120,3
121,2
122,2
123,7
124,4
125,2
126,4
127,3
128,0
129,5
130,8
131,1
132,3
133,2
134,3
135,2
136,4
137,4
138,4
139,4
140,2
141,4
142,2
143,3
144,3
145,4
146,2
147,2
148,1
149,4
150,4
151,3
152,6
153,3
154,3
155,3
156,3
157,3
158,2
159,2
160,2
161,5
162,4
163,2
164,2
165,3
166,2
167,4
168,3
169,3
170,5
171,3
172,3
173,2
174,1
175,3
176,2
177,3
178,3
179,2
180,2
181,0
182,4
183,3
184,3
185,2
186,4
187,3
188,2
189,2
190,2
191,2
192,1
193,1
194,4
195,4
196,2
197,1
198,2
199,3
200,1
201,2
202,1
203,3
204,4
205,3
206,4
207,4
208,5
209,5
210,2
211,1
212,7
213,3
214,3
215,5
216,5
217,3
218,1
219,6
220,2
221,1
222,3
223,1
224,1
225,4
226,4
227,7
228,3
229,3
230,3
231,3
232,4
233,0
234,4
235,5
236,1
237,2
238,2
239,2
240,1
241,5
242,1
243,1
244,2
245,3
246,2
247,4
248,4
249,3
250,4
251,2
252,5
253,3
254,5
255,2
256,2
257,2
258,6
259,3
260,5
261,4
262,5
263,4
264,3
265,4
266,4
267,1
268,6
269,3
270,2
271,4
272,3
273,2
274,4
275,5
276,4
277,1
278,5
279,3
280,1
281,1
282,2
283,1
284,4
285,2
286,2
287,1
288,1
289,3
290,4
291,6
292,3
293,4
294,2
295,1
296,3
297,4
298,3
299,3
300,4
301,3
302,3
303,5
304,3
305,4
306,6
307,5
308,2
309,3
310,3
311,1
312,2
313,3
314,3
315,4
316,3
317,2
318,3
319,3
320,2
321,5
322,2
323,4
324,4
325,2
326,4
327,4
328,2
329,1
330,7
331,4
332,2
333,6
334,5
335,1
336,5
337,4
338,3
339,2
340,1
341,2
342,5
343,3
344,2
345,1
346,4
347,2
348,3
349,5
350,5
351,2
352,1
353,6
354,3
355,3
356,6
357,6
358,5
359,4
