scenario_id,sweep,model,flight_id,aircraft_id,time_s,x,y,z,phase,cruise_altitude,start_time,cruise_arrival_time,descent_start_time,end_time,origin_id,destination_id,speed_kmh,safety_distance_m,takeoff_pad_delay_s,landing_pad_delay_s,pad_delay_s
S4,continuous,D,0,199,0.0,4653.178,347.134,123.251,climb,300.0,0.0,61.875,61.875,102.319,15,4,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,0,199,8.837,4653.178,347.134,167.438,climb,300.0,0.0,61.875,61.875,102.319,15,4,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,0,199,17.675,4653.178,347.134,211.625,climb,300.0,0.0,61.875,61.875,102.319,15,4,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,0,199,26.512,4653.178,347.134,255.813,climb,300.0,0.0,61.875,61.875,102.319,15,4,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,0,199,35.35,4653.178,347.134,300.0,climb,300.0,0.0,61.875,61.875,102.319,15,4,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,0,199,35.35,4653.178,347.134,300.0,cruise,300.0,0.0,61.875,61.875,102.319,15,4,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,0,199,44.192,4484.025,911.799,300.0,cruise,300.0,0.0,61.875,61.875,102.319,15,4,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,0,199,53.033,4314.873,1476.463,300.0,cruise,300.0,0.0,61.875,61.875,102.319,15,4,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,0,199,61.875,4145.72,2041.127,300.0,cruise,300.0,0.0,61.875,61.875,102.319,15,4,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,0,199,61.875,4145.72,2041.127,300.0,descend,300.0,0.0,61.875,61.875,102.319,15,4,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,0,199,69.964,4145.72,2041.127,259.556,descend,300.0,0.0,61.875,61.875,102.319,15,4,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,0,199,78.053,4145.72,2041.127,219.112,descend,300.0,0.0,61.875,61.875,102.319,15,4,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,0,199,86.142,4145.72,2041.127,178.669,descend,300.0,0.0,61.875,61.875,102.319,15,4,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,0,199,94.23,4145.72,2041.127,138.225,descend,300.0,0.0,61.875,61.875,102.319,15,4,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,0,199,102.319,4145.72,2041.127,97.781,descend,300.0,0.0,61.875,61.875,102.319,15,4,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,69,10.0,3842.88,1249.445,44.335,climb,350.0,10.0,131.091,131.091,175.335,7,12,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,69,18.733,3842.88,1249.445,88.001,climb,350.0,10.0,131.091,131.091,175.335,7,12,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,69,27.467,3842.88,1249.445,131.668,climb,350.0,10.0,131.091,131.091,175.335,7,12,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,69,36.2,3842.88,1249.445,175.334,climb,350.0,10.0,131.091,131.091,175.335,7,12,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,69,44.933,3842.88,1249.445,219.001,climb,350.0,10.0,131.091,131.091,175.335,7,12,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,69,53.666,3842.88,1249.445,262.667,climb,350.0,10.0,131.091,131.091,175.335,7,12,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,69,62.4,3842.88,1249.445,306.334,climb,350.0,10.0,131.091,131.091,175.335,7,12,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,69,71.133,3842.88,1249.445,350.0,climb,350.0,10.0,131.091,131.091,175.335,7,12,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,69,71.133,3842.88,1249.445,350.0,cruise,350.0,10.0,131.091,131.091,175.335,7,12,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,69,81.126,3443.8,1782.885,350.0,cruise,350.0,10.0,131.091,131.091,175.335,7,12,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,69,91.119,3044.72,2316.326,350.0,cruise,350.0,10.0,131.091,131.091,175.335,7,12,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,69,101.112,2645.641,2849.766,350.0,cruise,350.0,10.0,131.091,131.091,175.335,7,12,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,69,111.105,2246.561,3383.207,350.0,cruise,350.0,10.0,131.091,131.091,175.335,7,12,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,69,121.098,1847.481,3916.648,350.0,cruise,350.0,10.0,131.091,131.091,175.335,7,12,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,69,131.091,1448.401,4450.088,350.0,cruise,350.0,10.0,131.091,131.091,175.335,7,12,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,69,131.091,1448.401,4450.088,350.0,descend,350.0,10.0,131.091,131.091,175.335,7,12,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,69,139.94,1448.401,4450.088,305.756,descend,350.0,10.0,131.091,131.091,175.335,7,12,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,69,148.789,1448.401,4450.088,261.513,descend,350.0,10.0,131.091,131.091,175.335,7,12,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,69,157.637,1448.401,4450.088,217.269,descend,350.0,10.0,131.091,131.091,175.335,7,12,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,69,166.486,1448.401,4450.088,173.026,descend,350.0,10.0,131.091,131.091,175.335,7,12,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,1,69,175.335,1448.401,4450.088,128.782,descend,350.0,10.0,131.091,131.091,175.335,7,12,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,2,127,20.0,2162.232,4848.907,96.276,climb,350.0,20.0,117.672,117.672,174.317,11,23,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,2,127,28.457,2162.232,4848.907,138.563,climb,350.0,20.0,117.672,117.672,174.317,11,23,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,2,127,36.915,2162.232,4848.907,180.85,climb,350.0,20.0,117.672,117.672,174.317,11,23,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,2,127,45.372,2162.232,4848.907,223.138,climb,350.0,20.0,117.672,117.672,174.317,11,23,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,2,127,53.83,2162.232,4848.907,265.425,climb,350.0,20.0,117.672,117.672,174.317,11,23,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,2,127,62.287,2162.232,4848.907,307.713,climb,350.0,20.0,117.672,117.672,174.317,11,23,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,2,127,70.745,2162.232,4848.907,350.0,climb,350.0,20.0,117.672,117.672,174.317,11,23,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,2,127,70.745,2162.232,4848.907,350.0,cruise,350.0,20.0,117.672,117.672,174.317,11,23,240.0,152.4,0.0,0.0,0.0
S4,continuous,D,2,127,80.13,2659.511,4469.155,350.0,cruise,350.0,20.0,117.672,117.672,174.317,11,23,240.0,152.4,0.0,0.0,0.0
