scenario_id,sweep,model,vertiport_id,flight_id,aircraft_id,operation,start_s,end_s,duration_s,pad_delay_s
S1,continuous,D,3,0,60,takeoff,0.0,30.0,30.0,0.0
S1,continuous,D,4,0,60,landing,59.32005745959434,249.32005745959435,190.0,0.0
S1,continuous,D,3,1,4,takeoff,30.0,60.0,30.0,0.0
S1,continuous,D,4,1,4,landing,249.32005745959435,439.32005745959435,190.0,160.0
S1,continuous,D,3,2,0,takeoff,60.0,90.0,30.0,0.0
S1,continuous,D,2,2,0,landing,91.6514379384815,281.6514379384815,190.0,0.0
S1,continuous,D,1,3,57,takeoff,90.0,120.0,30.0,0.0
S1,continuous,D,2,3,57,landing,281.6514379384815,471.6514379384815,190.0,139.49046591361167
S1,continuous,D,7,4,69,takeoff,120.0,150.0,30.0,0.0
S1,continuous,D,4,4,69,landing,439.32005745959435,629.3200574595944,190.00000000000006,272.40588956266333
S1,continuous,D,0,5,58,takeoff,150.0,180.0,30.0,0.0
S1,continuous,D,4,5,58,landing,629.3200574595944,819.3200574595944,190.0,400.54814974737474
S1,continuous,D,1,6,68,takeoff,180.0,210.0,30.0,0.0
S1,continuous,D,7,6,68,landing,250.44848863813857,440.44848863813854,189.99999999999997,0.0
S1,continuous,D,2,7,54,takeoff,471.6514379384815,501.6514379384815,30.0,261.6514379384815
S1,continuous,D,6,7,54,landing,504.4467569120467,694.4467569120467,190.0,0.0
S1,continuous,D,5,8,34,takeoff,240.0,270.0,30.0,0.0
S1,continuous,D,4,8,34,landing,819.3200574595944,1009.3200574595944,190.0,488.27303773474546
S1,continuous,D,4,9,4,takeoff,1009.3200574595944,1039.3200574595944,30.0,739.3200574595944
S1,continuous,D,2,9,4,landing,1047.5465881827247,1237.5465881827247,190.0,0.0
S1,continuous,D,4,10,31,takeoff,1039.3200574595944,1069.3200574595944,30.0,739.3200574595944
S1,continuous,D,3,10,31,landing,1098.6401149191886,1288.6401149191886,190.0,0.0
S1,continuous,D,0,11,32,takeoff,330.0,360.0,30.0,0.0
S1,continuous,D,6,11,32,landing,694.4467569120467,884.4467569120467,190.0,324.0440433147927
S1,continuous,D,4,12,41,takeoff,1069.3200574595944,1099.3200574595944,30.0,709.3200574595944
S1,continuous,D,6,12,41,landing,1080.6268391956937,1270.6268391956937,190.0,0.0
S1,continuous,D,2,13,11,takeoff,501.6514379384815,531.6514379384814,29.999999999999943,111.65143793848148
S1,continuous,D,3,13,11,landing,531.5021432988227,721.5021432988227,190.0,0.0
S1,continuous,D,4,14,38,takeoff,1099.3200574595944,1129.3200574595944,30.0,679.3200574595944
S1,continuous,D,5,14,38,landing,1130.3670771844434,1320.3670771844434,190.0,0.0
S1,continuous,D,3,15,67,takeoff,450.0,480.0,30.0,0.0
S1,continuous,D,5,15,67,landing,521.405140840049,711.405140840049,190.0,0.0
S1,continuous,D,1,16,29,takeoff,480.0,510.0,30.0,0.0
S1,continuous,D,7,16,29,landing,550.4484886381385,740.4484886381385,190.0,0.0
S1,continuous,D,7,17,8,takeoff,510.0,540.0,30.0,0.0
S1,continuous,D,4,17,8,landing,1129.3200574595944,1319.3200574595944,190.0,512.4058895626634
S1,continuous,D,7,18,24,takeoff,740.4484886381385,770.4484886381385,30.0,200.44848863813854
S1,continuous,D,2,18,24,landing,758.3006977946973,948.3006977946973,190.0,0.0
