aircraft_id,mission_count
0,3
1,8
2,4
3,4
4,5
5,4
6,7
7,8
8,10
9,6
10,6
11,5
12,3
13,4
14,1
15,2
16,8
17,8
18,3
19,5
20,6
21,6
22,6
23,8
24,7
25,6
26,5
27,4
28,6
29,8
30,7
31,4
32,4
33,3
34,5
35,9
36,4
37,1
38,7
39,3
40,4
41,4
42,6
43,7
44,5
45,5
46,6
47,5
48,4
49,5
50,3
51,7
52,8
53,5
54,6
55,10
56,8
57,7
58,7
59,4
60,5
61,5
62,2
63,4
64,3
65,6
66,9
67,4
68,5
69,3
70,5
71,4
72,7
73,4
74,5
75,5
76,7
77,7
78,2
79,2
80,4
81,5
82,3
83,5
84,3
85,4
86,9
87,4
88,6
89,6
90,5
91,7
92,5
93,5
94,3
95,4
96,3
97,3
98,7
99,6
100,7
101,4
102,6
103,10
104,9
105,6
106,6
107,5
108,6
109,4
110,7
111,6
112,7
113,3
114,6
115,8
116,2
117,4
118,5
119,2
120,6
121,8
122,5
123,7
124,2
125,5
126,5
127,5
128,5
129,4
130,4
131,9
132,5
133,9
134,7
135,8
136,3
137,11
138,7
139,8
140,7
141,8
142,8
143,4
144,2
145,8
146,7
147,6
148,8
149,7
150,4
151,5
152,2
153,3
154,8
155,8
156,4
157,6
158,6
159,7
160,10
161,8
162,7
163,6
164,10
165,7
166,6
167,1
168,3
169,5
170,4
171,5
172,5
173,5
174,5
175,6
176,3
177,2
178,9
179,7
180,7
181,4
182,6
183,3
184,2
185,3
186,4
187,1
188,6
189,5
190,6
191,2
192,5
193,5
194,5
195,6
196,5
197,6
198,6
199,5
