aircraft_id,mission_count
0,14
1,9
2,15
3,13
4,12
5,5
6,7
7,7
8,10
9,15
10,10
11,11
12,9
13,9
14,14
15,17
16,11
17,5
18,7
19,10
20,10
21,12
22,11
23,11
24,11
25,13
26,8
27,8
28,10
29,15
30,11
31,7
32,14
33,13
34,5
35,13
36,11
37,8
38,9
39,10
40,9
41,9
42,11
43,13
44,11
45,11
46,11
47,11
48,13
49,6
50,7
51,14
52,11
53,8
54,14
55,11
56,17
57,13
58,8
59,14
60,13
61,9
62,9
63,15
64,10
65,11
66,10
67,17
68,15
69,16
70,12
71,10
72,17
73,16
74,7
75,6
76,9
77,9
78,6
79,8
80,5
81,17
82,12
83,8
84,8
85,7
86,10
87,15
88,12
89,10
90,10
91,10
92,12
93,8
94,12
95,8
96,16
97,9
98,11
99,13
