aircraft_id,mission_count
0,2
1,4
2,5
3,4
4,7
5,3
6,4
7,3
8,4
9,2
10,3
11,4
12,5
13,2
14,3
15,4
16,3
17,3
18,7
19,5
20,4
21,2
22,3
23,4
24,6
25,1
26,1
27,4
28,5
29,2
30,4
31,1
32,1
33,4
34,3
35,6
36,3
37,5
38,5
39,2
40,2
41,7
42,0
43,3
44,5
45,6
46,4
47,3
48,4
49,2
50,5
51,6
52,3
53,3
54,4
55,3
56,1
57,2
58,2
59,5
60,1
61,4
62,7
63,3
64,4
65,3
66,2
67,4
68,3
69,4
70,4
71,3
72,4
73,4
74,5
75,1
76,1
77,3
78,7
79,3
80,2
81,2
82,3
83,2
84,4
85,5
86,5
87,6
88,1
89,2
90,4
91,6
92,2
93,4
94,2
95,4
96,4
97,1
98,6
99,2
100,2
101,5
102,4
103,4
104,1
105,7
106,6
107,3
108,5
109,6
110,0
111,7
112,6
113,1
114,2
115,6
116,5
117,3
118,3
119,5
120,2
121,3
122,5
123,1
124,2
125,1
126,2
127,4
128,2
129,4
130,2
131,5
132,4
133,2
134,5
135,5
136,5
137,4
138,5
139,6
140,6
141,4
142,3
143,4
144,4
145,3
146,2
147,2
148,4
149,4
150,2
151,6
152,3
153,3
154,4
155,5
156,7
157,5
158,3
159,4
160,5
161,3
162,5
163,2
164,4
165,7
166,6
167,4
168,2
169,3
170,4
171,2
172,4
173,1
174,3
175,3
176,5
177,4
178,2
179,5
180,3
181,6
182,6
183,3
184,1
185,3
186,3
187,3
188,2
189,5
190,7
191,1
192,7
193,10
194,2
195,4
196,2
197,3
198,1
199,5
200,2
201,4
202,6
203,5
204,5
205,7
206,4
207,4
208,4
209,4
210,4
211,2
212,3
213,6
214,2
215,5
216,4
217,0
218,3
219,5
220,6
221,2
222,4
223,4
224,4
225,1
226,3
227,2
228,2
229,4
230,3
231,4
232,3
233,8
234,3
235,2
236,5
237,1
238,6
239,1
240,5
241,2
242,4
243,4
244,1
245,4
246,6
247,4
248,6
249,4
250,4
251,4
252,0
253,5
254,3
255,3
256,4
257,2
258,2
259,5
260,3
261,3
262,4
263,2
264,5
265,3
266,1
267,2
268,5
269,2
270,2
271,2
272,5
273,2
274,2
275,3
276,4
277,2
278,2
279,2
280,5
281,2
282,2
283,2
284,1
285,4
286,7
287,2
288,8
289,3
290,2
291,4
292,3
293,5
294,4
295,5
296,1
297,4
298,6
299,6
