scenario_id,sweep,model,vertiport_id,flight_id,aircraft_id,operation,start_s,end_s,duration_s,pad_delay_s
S4,continuous,B,12,0,108,takeoff,0.0,30.0,30.0,0.0
S4,continuous,B,16,0,108,landing,63.22042888809578,253.2204288880958,190.0,0.0
S4,continuous,B,18,1,146,takeoff,10.0,40.0,30.0,0.0
S4,continuous,B,9,1,146,landing,141.2956641422296,331.2956641422296,190.0,0.0
S4,continuous,B,17,2,173,takeoff,20.0,50.0,30.0,0.0
S4,continuous,B,27,2,173,landing,155.79724751506438,345.7972475150644,190.0,0.0
S4,continuous,B,30,3,136,takeoff,30.0,60.0,30.0,0.0
S4,continuous,B,13,3,136,landing,205.72865328460327,395.7286532846033,190.00000000000003,0.0
S4,continuous,B,22,4,140,takeoff,40.0,70.0,30.0,0.0
S4,continuous,B,15,4,140,landing,104.81746081852188,294.8174608185219,190.00000000000003,0.0
S4,continuous,B,1,5,27,takeoff,50.0,80.0,30.0,0.0
S4,continuous,B,9,5,27,landing,331.2956641422296,521.2956641422296,190.0,181.10302554969832
S4,continuous,B,23,6,26,takeoff,60.0,90.0,30.0,0.0
S4,continuous,B,2,6,26,landing,128.37914899342832,318.3791489934283,190.0,0.0
S4,continuous,B,29,7,165,takeoff,70.0,100.0,30.0,0.0
S4,continuous,B,17,7,165,landing,197.2627213679675,387.2627213679675,190.00000000000003,0.0
S4,continuous,B,22,8,190,takeoff,80.0,110.0,30.0,0.0
S4,continuous,B,3,8,190,landing,161.4410783464593,351.44107834645934,190.00000000000003,0.0
S4,continuous,B,18,9,144,takeoff,90.0,120.0,30.0,0.0
S4,continuous,B,3,9,144,landing,351.44107834645934,541.4410783464593,190.0,172.21811874431796
S4,continuous,B,19,10,23,takeoff,100.0,130.0,30.0,0.0
S4,continuous,B,31,10,23,landing,137.84974582022974,327.8497458202297,189.99999999999997,0.0
S4,continuous,B,26,11,72,takeoff,110.0,140.0,30.0,0.0
S4,continuous,B,11,11,72,landing,159.74177256744883,349.74177256744883,190.0,0.0
S4,continuous,B,25,12,182,takeoff,120.0,150.0,30.0,0.0
S4,continuous,B,8,12,182,landing,272.80554442790157,462.80554442790157,190.0,0.0
S4,continuous,B,8,13,30,takeoff,130.0,160.0,30.0,0.0
S4,continuous,B,20,13,30,landing,256.62349305907134,446.62349305907134,190.0,0.0
S4,continuous,B,20,14,3,takeoff,140.0,170.0,30.0,0.0
S4,continuous,B,21,14,3,landing,277.5509724296983,467.5509724296983,190.0,0.0
S4,continuous,B,16,15,198,takeoff,253.2204288880958,283.2204288880958,30.0,103.2204288880958
S4,continuous,B,24,15,198,landing,364.6288126075099,554.6288126075099,190.0,0.0
S4,continuous,B,24,16,58,takeoff,160.0,190.0,30.0,0.0
S4,continuous,B,5,16,58,landing,268.9681882456026,458.9681882456026,190.0,0.0
S4,continuous,B,6,17,13,takeoff,170.0,200.0,30.0,0.0
S4,continuous,B,30,17,13,landing,286.57747935809056,476.57747935809056,190.0,0.0
S4,continuous,B,21,18,138,takeoff,180.0,210.0,30.0,0.0
S4,continuous,B,12,18,138,landing,237.28843966850482,427.2884396685048,189.99999999999997,0.0
S4,continuous,B,1,19,175,takeoff,190.0,220.0,30.0,0.0
S4,continuous,B,14,19,175,landing,297.393175979885,487.393175979885,190.0,0.0
S4,continuous,B,12,20,48,takeoff,200.0,230.0,30.0,0.0
S4,continuous,B,25,20,48,landing,287.5634587930749,477.5634587930749,190.0,0.0
S4,continuous,B,16,21,44,takeoff,283.2204288880958,313.2204288880958,30.0,73.2204288880958
S4,continuous,B,1,21,44,landing,397.33899728155734,587.3389972815573,190.0,0.0
S4,continuous,B,25,22,22,takeoff,220.0,250.0,30.0,0.0
S4,continuous,B,19,22,22,landing,299.54584441197295,489.54584441197295,190.0,0.0
S4,continuous,B,31,23,154,takeoff,327.8497458202297,357.8497458202297,30.0,97.84974582022971
S4,continuous,B,13,23,154,landing,469.32349920554276,659.3234992055427,189.99999999999994,0.0
S4,continuous,B,9,24,114,takeoff,521.2956641422296,551.2956641422296,30.0,281.2956641422296
S4,continuous,B,28,24,114,landing,660.8582797221854,850.8582797221854,190.0,0.0
S4,continuous,B,1,25,26,takeoff,250.0,280.0,30.0,0.0
S4,continuous,B,20,25,26,landing,446.62349305907134,636.6234930590713,189.99999999999994,83.92471890118804
S4,continuous,B,6,26,63,takeoff,260.0,290.0,30.0,0.0
S4,continuous,B,13,26,63,landing,659.3234992055427,849.3234992055427,190.0,274.3972611538441
S4,continuous,B,14,27,25,takeoff,487.393175979885,517.393175979885,30.0,217.39317597988497
S4,continuous,B,17,27,25,landing,606.97531858117,796.97531858117,190.0,0.0
S4,continuous,B,3,28,99,takeoff,541.4410783464593,571.4410783464593,30.0,261.44107834645934
S4,continuous,B,29,28,99,landing,641.1027555736061,831.1027555736061,190.0,0.0
S4,continuous,B,7,29,8,takeoff,290.0,320.0,30.0,0.0
S4,continuous,B,6,29,8,landing,364.0735653593971,554.0735653593971,190.0,0.0
S4,continuous,B,13,30,174,takeoff,395.7286532846033,425.7286532846033,30.0,95.7286532846033
S4,continuous,B,6,30,174,landing,554.0735653593971,744.0735653593971,190.0,33.41867402309515
S4,continuous,B,20,31,134,takeoff,636.6234930590713,666.6234930590713,30.0,326.6234930590713
S4,continuous,B,28,31,134,landing,850.8582797221854,1040.8582797221854,190.0,124.66477568321534
S4,continuous,B,2,32,103,takeoff,320.0,350.0,30.0,0.0
S4,continuous,B,19,32,103,landing,489.54584441197295,679.5458444119729,189.99999999999994,104.45421617618433
S4,continuous,B,21,33,195,takeoff,467.5509724296983,497.5509724296983,30.0,137.55097242969828
S4,continuous,B,4,33,195,landing,556.710280808006,746.710280808006,190.0,0.0
S4,continuous,B,26,34,169,takeoff,340.0,370.0,30.0,0.0
S4,continuous,B,8,34,169,landing,483.1288867475468,673.1288867475469,190.00000000000006,0.0
S4,continuous,B,12,35,175,takeoff,427.2884396685048,457.2884396685048,30.0,77.2884396685048
S4,continuous,B,14,35,175,landing,518.2961779601868,708.2961779601868,190.0,0.0
S4,continuous,B,14,36,197,takeoff,708.2961779601868,738.2961779601868,30.0,348.2961779601868
S4,continuous,B,1,36,197,landing,815.6893539400718,1005.6893539400718,190.0,0.0
S4,continuous,B,0,37,64,takeoff,370.0,400.0,30.0,0.0
S4,continuous,B,14,37,64,landing,738.2961779601868,928.2961779601868,190.0,256.7514240293751
S4,continuous,B,17,38,135,takeoff,387.2627213679675,417.2627213679675,30.0,7.262721367967515
S4,continuous,B,4,38,135,landing,746.710280808006,936.710280808006,190.0,276.9958672251877
